FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20
933,0,0.142142927,7.746176845,23.79232368,28.55135924,33.44158609,41.76783142,48.7884928,54.28850494,63.73295341,89.98680723,91.06885659,94.31697741,99.00029581,99.75007395,92.98725506,89.3693365,45.05532693,0.54381954,0.198750191
934,0,0.254858819,8.03080308,21.43319888,27.8542905,31.20131525,39.78257177,47.10985464,52.72755951,62.78730589,87.49464229,88.89217562,92.83484959,98.74379727,99.24171821,93.30149895,90.71744036,53.29126658,0.876360761,0.129858253
935,0.00367611,0.149495148,6.95029899,20.88925559,27.32876086,30.43909262,38.85437647,49.76036788,52.87558543,64.76682684,89.96986238,90.78533526,94.52637806,98.56081232,99.70298644,96.22129967,95.53010265,64.26337449,1.679622009,0.140222527
936,0,0.183192824,6.376213116,21.41946868,26.69836915,29.87029532,37.83602232,50.02851319,52.72816618,63.45299621,88.08806573,89.81158957,94.32721492,98.89344337,99.85959986,98.20021544,98.04171988,78.71604938,2.831885383,0.147292507
937,0,0.15095954,7.068817993,22.34140081,27.91947941,30.33570516,37.8224417,49.90075162,52.63049334,63.35737887,90.35112139,90.87528449,94.39054869,99.40863323,99.88831807,99.42266494,99.70394817,84.58039933,3.860387136,0.197530864
938,0.003667033,0.170326439,7.635280855,21.74061851,26.97820454,31.19888859,38.81676333,51.13506758,51.9940451,61.71120864,86.33435759,88.84424057,93.499181,99.2091712,99.91648612,99.3045536,99.65723507,80.24326461,3.792495287,0.127419601
939,0,0.29347613,7.440410708,21.27058622,27.18061271,31.01684607,38.20888641,51.9012837,52.86345216,61.28224059,84.49673708,88.4762359,93.19223177,98.80943778,99.7959541,98.99904383,99.2981816,80.54930651,4.109739369,0.204237159
940,0,0.312920181,7.224169199,22.32551033,27.05258345,31.6836128,39.27270307,53.49862894,55.51517872,64.16165382,89.30719793,91.4699153,94.91092611,99.23150759,99.94627194,99.20843369,99.408503,85.62475232,5.393689986,0.254229538
941,0,0.291638075,7.599315487,22.46363525,28.61704069,31.96983519,39.92938436,53.29660996,54.78050911,63.97647087,88.35972448,90.4182941,93.82015706,98.86748486,99.72343593,96.97191049,96.86051591,63.80368846,2.273433928,0.15424478
942,0.001222344,0.308030803,6.397044407,22.82911624,29.3223594,32.02941105,39.91907108,50.01759324,55.00679463,65.62193631,89.76410356,90.3186859,93.5254665,96.9257359,97.95833358,80.7530773,74.86772487,16.05608901,0.392264185,0.110011001
943,0,0.152558573,6.436254737,23.77646799,28.66575217,32.12491638,40.61074061,48.63379359,54.43956417,64.12957519,87.06240303,89.67151209,93.2576962,97.44338934,98.91855582,81.40182278,71.63969036,14.81481481,0.408474318,0.0926688
944,0,0.073522204,4.95417116,21.29751864,27.00662896,30.34834624,40.01917057,48.88495232,54.89334854,64.55985766,88.74559737,91.18135334,94.40201873,98.32285494,99.348019,90.40742775,85.96362445,34.4295077,1.124218869,0.12924859
945,0,0.064784256,6.356607195,20.24630241,26.85078494,31.12449066,39.24142784,48.41296804,52.07478949,63.17219593,83.56645679,88.28003791,91.11083008,96.99666162,98.8380678,86.9258421,81.95828012,29.38698369,0.764517604,0.145709496
946,0,0.067395353,6.342134213,20.95015195,27.24584667,30.89737679,38.25013953,47.02310175,51.20240724,60.66435894,78.5818206,85.66004021,89.50853914,95.6255721,99.24659974,91.14873942,88.64993084,42.72641366,1.379918506,0.112787685
947,0.00122537,0.157460053,6.971742966,21.97591981,28.37311385,31.84680531,38.77646119,48.09810964,52.1245359,61.93522228,80.19087157,88.02907251,92.39596979,96.24809084,99.84931192,97.83590128,97.33796015,69.13946045,2.44352995,0.155237746
948,0.000612685,0.092287006,5.504828261,21.98814326,27.75345132,31.1129356,39.16862821,50.20626562,53.27780339,66.0541265,86.34643131,92.41226932,95.86344366,98.2185223,99.95955303,99.49471473,99.39394307,83.01283221,4.129858253,0.164609053
949,0.000611172,0.088226644,5.726154299,21.05982257,27.62810547,29.9540149,38.49098498,48.50760756,51.36559975,62.3182968,83.30872296,90.61026629,94.26075618,97.77605145,99.91406543,99.35791143,99.16438606,82.70202713,4.982059235,0.173754001
950,0,0.085564112,5.939982887,21.06588437,26.87151349,30.4299702,37.35793563,48.03804994,50.46955762,59.95509616,78.20572415,86.34824237,89.76429638,96.86022856,99.30334623,94.43422374,93.64216555,51.4256973,1.674744704,0.149977138
951,0.001833517,0.137241447,4.706033722,20.1497372,27.12278781,29.93338834,37.89706132,48.06474314,50.28391856,60.07673594,78.54116992,86.833606,89.18134127,96.00917763,99.1047335,85.26160737,81.67936616,25.01874714,1.385764365,0.129858253
952,0,0.1023184,5.816831683,21.74489671,28.03718945,31.42735511,38.72940377,48.86553908,49.80283433,58.07542877,78.49790823,84.03190472,86.4130173,93.16446221,97.79474952,87.43479261,87.91278964,30.25392471,1.577808261,0.12924859
953,0,0.084341768,5.664955384,21.8360945,28.17558299,32.5135286,38.84466985,47.04069499,50.35065156,58.87207288,79.86284252,84.74364469,88.00898285,94.44729518,99.07998237,84.12933758,80.82579048,22.3947569,1.063674512,0.114900379
954,0,0.124987746,5.871360651,22.07676323,28.58039933,31.37140424,38.99069244,48.11266956,49.9666335,57.43394536,77.02521151,83.41734632,87.55561458,94.13571325,99.26229409,89.12580215,85.88293819,25.09517728,1.140679774,0.242036275
955,0,0.110895991,4.689524508,19.54651021,26.18500274,29.19811206,37.58220292,49.08090466,51.0227424,59.2948524,80.21962101,85.10163056,88.19855952,92.68453175,98.32295999,88.90475787,87.35875449,34.70934309,0.951684194,0.132296906
956,0,0.162571813,6.248161945,21.72213508,27.50434385,30.00547345,38.65417749,47.35357839,49.96784683,59.17018676,80.43959768,86.82054199,91.1747128,96.07843137,99.79908256,94.75254475,92.99000218,45.06630087,1.59122085,0.156683432
957,0,0.118860896,6.43992177,22.9929104,28.87791495,32.07915747,39.59223442,49.03904487,53.00298478,60.61897096,82.7315589,87.20970244,90.06841066,93.91182561,98.59824086,84.27397393,81.80009221,24.926688,0.703034726,0.121322969
958,0,0.21941083,7.072223311,23.32538809,29.80643195,32.67955969,40.57244777,51.76235774,54.17384552,63.96416519,81.61726438,86.74184571,89.28940108,93.06378571,98.1070188,80.23410947,80.8836587,22.36061576,0.605395519,0.15095954
959,0,0.068008038,6.385527442,23.37550422,30.27488901,33.37923755,41.61408916,51.86852387,53.49984227,61.66228925,83.27125428,88.03916715,89.77476471,92.35552282,96.12554256,75.33738396,75.5332573,17.90670802,0.335314739,0.168876696
960,0,0.140304872,7.582589942,24.75676404,30.87395214,35.56954327,42.97152056,53.4810357,56.81404548,64.95261495,84.504585,88.88191296,89.11572,91.93716835,97.35645854,70.3749652,70.50886942,14.74409389,0.400548697,0.112178022
961,0,0.114289207,6.985222037,25.04217088,31.2982777,34.69751753,42.08607343,53.53563542,53.72491446,60.77207974,81.71590758,85.58962007,87.04489614,92.22129884,98.96575931,80.65125657,79.52928298,24.99801859,0.993735936,0.113397348
962,0.000612685,0.074747574,6.484537343,24.6919692,31.50519978,34.8640759,42.61751074,53.22138368,55.8354971,62.18576391,83.59784846,86.70019137,87.94201956,92.6694396,98.34227795,73.40930272,71.45708462,12.60173754,0.542600213,0.127419601
963,0,0.10109303,6.379889227,24.4148858,29.82472184,34.17457352,40.0786236,52.80763911,52.12938921,58.36135443,78.24947653,81.85681773,84.43576478,88.33706701,96.44339817,74.68319192,76.34254653,26.33135193,0.734034446,0.127419601
964,0.000612685,0.10695514,5.768854663,22.99902212,29.2693187,34.40692567,41.16689462,52.47761411,54.47596399,61.18904395,83.73428152,86.69536188,90.50019271,95.97763947,99.59794505,87.07047845,82.77990634,25.6582838,0.722450846,0.147292507
965,0,0.110895991,5.977355161,22.55836695,29.09983234,34.09475157,41.91742095,51.47358587,54.4274309,60.75029351,82.01123201,88.51487181,91.87378131,96.98096578,99.82813086,95.70477335,94.71292679,46.38447972,0.858115916,0.24691358
966,0,0.165627674,7.670211466,26.28040582,31.23639239,35.5195467,41.02805212,51.61311849,52.51644058,57.49567301,76.25521434,84.15051863,88.32591806,95.81827817,99.36311116,92.86622045,91.53764954,51.54092364,0.902911142,0.238378296
967,0,0.073522204,6.656822861,25.32594844,31.60493827,34.83792495,41.4991346,51.99531656,53.10854425,57.52593166,76.18880887,84.58185682,88.55506576,94.67488485,98.4344174,83.48664383,77.62208843,20.16338973,0.322511812,0.156073769
968,0.00490148,0.053916283,6.532819949,24.90282362,30.64106081,34.16972021,41.45574996,52.60562013,53.13038414,56.09028729,76.64334733,84.12547012,87.74396465,93.8707424,98.97131887,87.19038449,83.10138562,30.61179698,0.368545886,0.111568358
969,0,0.087397629,3.091608666,17.84500672,24.74196007,29.02876604,37.68776238,51.93889684,54.00155306,60.65830721,88.91270095,92.57466088,95.92065327,98.68879377,99.77059928,94.728943,91.91984761,37.59792715,0.544429203,0.138736096
970,0,0.036761102,1.445936673,14.10646015,20.55038618,24.26472373,35.6511927,52.02018976,54.72954937,64.08177098,93.2553467,94.26840634,97.68486378,99.71636075,99.99394827,99.57456337,99.36568753,66.04451742,2.817253467,0.207285475
971,0,0.022056661,1.651998533,14.53306442,20.59137327,23.74688317,35.47100616,50.18927904,53.92450678,62.67655923,92.847527,93.91061823,97.36594884,99.60096348,99.93661296,99.28463196,99.38969643,74.79835391,5.533912513,0.148148148
972,0,0.040948539,1.099156945,14.29287373,19.11781741,24.53711568,36.17292339,50.43012449,53.65040365,63.32106849,92.66893405,94.49619376,97.97765154,99.70962698,99.98668619,99.61026858,99.40364969,75.39338515,6.072492854,0.169486359
973,0,0.015317126,0.682068207,11.71189341,16.37718178,21.07401326,34.45242544,49.14581766,53.41248271,62.38130022,92.4998038,95.23872767,98.17747164,99.87474105,99.98792628,99.69196693,99.37602627,75.55433623,4.947416552,0.157293096
974,0,0.0330033,0.89390746,13.97473287,19.08245694,23.98505181,35.33121119,50.21475891,53.00237812,62.20815531,92.68043234,94.3205211,97.43098714,99.74041497,99.98063446,99.53825299,99.23135723,65.42112483,3.135497638,0.146928822
975,0.001833517,0.030021567,2.001589048,15.9815426,21.32357872,25.89430153,35.97879104,51.07962867,52.69358635,59.93088924,91.83031591,92.77060312,96.30362996,99.54412969,99.97524887,98.97312993,98.37171492,59.81633522,1.344916933,0.109399829
976,0,0.017155181,1.376703264,14.71947195,21.17299192,24.21558397,36.61821447,52.69419302,54.01611299,62.20331393,92.93626886,93.92027721,97.61526232,99.81044256,99.97337239,99.22235267,99.28413696,62.18930041,3.179468467,0.16582838
977,0,0.013445789,1.240679624,14.40851387,19.71963754,24.06251901,36.79414691,52.95505836,53.62542163,63.00335266,94.19336488,95.29668154,97.98670683,99.79655778,99.98551153,99.51646676,99.47150763,64.79622009,3.775034294,0.146928822
978,0.00612685,0.063719243,1.385280855,16.36046938,20.77061424,25.41859788,37.30286489,53.44584921,54.51782378,62.25875194,93.75365985,94.12673786,97.25624664,99.69648793,99.97343781,99.04134646,98.56463394,63.7799116,3.062947721,0.130467916
979,0.001833517,0.11795624,4.209758847,22.14704804,28.44200579,32.58468649,41.73420855,56.93901818,56.56106676,62.90470946,91.79627455,92.64654265,94.75959917,99.46332305,99.92919476,96.90393483,95.10422481,51.62383783,1.476604176,0.123761622
980,0,0.150720518,5.255469991,24.05278894,29.250745,33.43929724,39.50835982,54.80962896,53.39913611,56.17276479,82.30233808,88.06512566,87.74637939,98.41439033,99.82311997,95.19916244,94.68770906,50.65996037,2.278781244,0.072118323
981,0.001222344,0.10721988,6.34251544,25.25241413,30.86175888,33.04617923,41.1336101,54.53966367,53.87354704,58.80466225,83.17619007,89.62384319,88.44365756,97.26952774,99.12915603,91.23749615,88.74942367,37.38490543,1.752171925,0.085352843
982,0.00245074,0.064173084,5.298252047,25.8098032,32.17436366,35.030104,42.02783373,55.33135965,55.77847072,61.15999564,87.41857784,90.33438173,89.62686162,96.97451462,98.48112575,79.73517629,74.18282414,21.29797287,0.804145709,0.087791495
983,0,0.133565337,4.76301343,24.93888278,30.20576132,34.12725376,40.65131403,55.3622995,54.58031013,58.54547869,86.7551268,88.56558144,87.11519006,96.10501724,96.72359328,67.16936372,59.50130755,6.869684499,0.307879896,0.050602042
984,0,0.041662582,4.129690747,23.17481129,29.76038436,33.51213282,40.52056983,53.62906161,52.27741513,56.79064645,84.61226565,85.11516443,85.69445031,95.89312341,97.23330657,71.30935234,67.60537747,10.39536656,0.394696831,0.120103643
985,0,0.11795624,5.038721694,24.02395795,29.67901235,33.11351889,41.05110534,54.99102138,52.92593851,57.99433558,84.06510151,86.08986471,87.99751281,96.99920509,98.16935162,82.03671619,78.01329807,17.4845298,0.386526444,0.156683432
986,0,0.056979708,5.749297152,24.38210488,30.15333029,33.06452594,39.99915067,52.41148778,51.01009488,55.91193522,83.08843998,84.94406848,87.47350291,98.02655012,99.84545636,92.55455635,89.25561029,26.73356443,0.862673373,0.20840973
987,0.001838055,0.128346168,5.662435055,23.93699147,29.76192654,34.33048606,40.12837002,54.03006625,52.06144289,55.26924148,82.53234248,87.7982964,88.68511129,97.49482102,99.22114232,90.56232677,86.5326749,32.21764975,0.989478806,0.0926688
988,0,0.060043133,5.126335653,24.62657377,29.70564982,34.54418293,40.09210733,54.30488486,52.87073212,56.32632856,83.39707822,91.35631377,89.09404056,98.81436049,99.88228121,95.15783373,92.10851998,45.76680384,0.538332571,0.121932632
989,0,0.074134889,5.840972986,25.35142403,30.98247218,33.8949016,39.95547089,54.27394501,53.07246342,54.33606468,81.2150994,87.19038449,86.53236663,97.23934343,99.31904207,87.65204972,83.04384845,23.2056089,0.417009602,0.13107758
990,0,0.098398729,4.26857661,24.09974331,29.84910837,32.90944475,39.88509792,54.27758499,52.74636609,56.16126651,83.46322646,88.29392269,87.21094089,96.87454835,99.0825577,81.73043173,77.99995147,13.56500533,0.464563329,0.071940253
991,0,0.070458779,5.092287006,24.68385452,29.6490908,32.6785411,40.70817347,52.25436191,51.81695746,55.74793333,82.89781048,86.7859148,86.4164589,94.15812954,96.54570809,65.71029157,58.59460312,6.993857569,0.297390987,0.047671434
992,0,0.161136163,5.106117047,24.07896345,29.26261241,32.47521742,39.97852411,52.17913563,51.74112451,56.95525351,84.48587073,89.67998599,90.35732181,98.83473045,99.59090304,87.83270651,82.95627319,19.8311233,0.268251791,0.054869684
993,0,0.187629874,4.789145581,22.71360469,28.06645328,32.0470043,38.26348613,50.26930199,48.82731927,52.05585304,76.01941395,82.56980671,81.45986896,95.3763681,98.89283968,83.44670241,82.20049018,23.55006859,0.488340192,0.03657979
994,0,0.082099794,4.340260759,22.84518675,27.78539857,31.62561576,39.52170642,51.5664054,53.01875804,57.29596592,83.31592705,88.74910202,88.99238752,97.81338825,99.47349947,81.01390688,77.75546604,22.38134431,0.951684194,0.100594422
995,0,0.173572913,4.774654446,23.31805403,28.65657119,31.4403407,38.70626112,52.0729695,50.94700187,55.67591774,81.96039748,86.92778103,88.36777954,97.63958732,99.69332746,92.38389607,88.84266861,34.11796982,1.036307243,0.095107453
996,0,0.143368297,4.863708593,22.58342501,28.55357415,32.44785015,38.57045791,52.03353636,51.7229246,56.32768909,83.19518983,88.31746645,88.65673804,98.65679841,99.94311374,94.16068554,92.28384576,26.65386374,1.12238988,0.077427221
997,0.00245074,0.069846094,5.498848152,24.13091309,29.54183813,34.2297799,40.83816642,53.20379043,53.50287559,58.3864877,83.51333241,90.37120659,89.88172665,98.25841885,99.68185742,93.45929001,90.85757965,35.9058566,1.543057461,0.08495294
998,0,0.097787557,5.833027747,24.0013234,30.19704433,33.10892173,40.53146295,52.51886724,52.62564003,58.60705468,83.80980622,89.15227364,89.5580414,98.57771553,99.24599605,91.13185108,88.07091163,44.29812529,3.400091449,0.109129706
999,0,0.156234683,5.580947946,24.05084953,29.59914647,32.27086316,39.98216409,52.08874275,51.16297411,57.59008,84.2957096,89.99450646,90.02710551,98.54446693,99.49044432,87.92437758,84.19702007,26.65935071,1.048470474,0.067672611
1000,0,0.109670621,4.651020658,23.3846718,28.92242036,32.26236987,39.69399888,51.60159189,52.51462059,58.05787875,85.70036673,90.57766724,89.07778099,98.30062361,98.93268296,79.08340495,70.80492126,13.40893157,0.656607225,0.038408779
1001,0,0.155848918,4.636187629,23.98784433,29.24005487,31.21206592,39.00179572,50.13285933,50.86024897,55.414483,84.84083816,87.54354086,87.35760554,97.32567054,98.91976616,83.03639511,77.77534513,19.59823198,0.413961286,0.043895748
1002,0,0.109057935,5.661288351,22.8278939,29.14127592,30.67412458,39.45062393,50.34701158,51.74173118,58.04880115,87.43479261,89.35742729,89.73599268,98.39572193,99.31240152,91.44093837,89.43616686,48.41817187,2.931338564,0.091064662
1003,0,0.19190808,4.702357612,23.00880088,29.37905807,31.72474609,39.03698221,50.98036837,53.12856415,59.49032328,88.38447561,92.70928288,91.38902136,98.75036976,99.68531003,95.1797969,94.2694557,50.04907788,2.054564853,0.098765432
1004,0.000611172,0.053303598,4.007572787,21.91724728,27.91769547,30.06139436,37.87704142,50.03761314,50.19231236,57.2849821,84.30959438,89.24835043,88.28124528,98.01572963,99.60518929,93.0804517,90.39165602,42.45999086,1.882639841,0.080475537
1005,0,0.178291344,4.338711649,20.05256838,26.19661637,28.06604634,36.04773605,47.45201291,47.84755757,53.68489851,81.04235001,87.62202005,86.6274028,97.02986435,99.14731122,90.76662099,91.04989201,41.23761622,1.903368389,0.070720927
1006,0,0.163794157,4.603715322,20.84586236,27.12522046,29.52753039,37.34439079,50.02487321,50.42422629,58.62250517,88.17922233,92.50463329,92.73101558,98.3489185,98.71777071,82.23938224,72.88517072,13.24798049,0.711548987,0.065843621
1007,0,0.136628762,5.589170028,22.04253759,27.72748057,31.74177462,39.37974714,50.6115169,51.75386445,59.81227533,91.26009126,92.63201849,93.22577926,99.04188948,99.78750249,92.49585456,88.1373001,31.91403749,1.786922725,0.053171984
