FID,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,150eg20
1589,-0.018468346,-0.013355664,1.45E-05,0.021815872,0.032690849,0.058137216,0.081079699,0.092384562,0.11325229,0.145409212,0.214184433,0.253451377,0.286915809,0.240184739,0.268575907,0.18921189,0.167424113,0.072885543,-0.010387775,-0.024406664,-0.00590811
1590,-0.021739911,-0.013093011,0.001178481,0.024384035,0.035949841,0.067785785,0.082063511,0.092496164,0.11146424,0.145918369,0.20848836,0.252287745,0.27271831,0.2335601,0.264579624,0.195946291,0.184729889,0.09646114,-0.0078882,-0.023498336,-0.002548573
1591,-0.022997359,-0.012008758,0.003233989,0.02494411,0.041395459,0.06835971,0.081540376,0.097975485,0.113814257,0.14315109,0.209479123,0.248080105,0.270393878,0.230283424,0.260957479,0.181664795,0.174949273,0.086771652,-0.009735111,-0.024695765,-0.003616118
1592,-0.020318296,-0.011907661,0.004664216,0.025656592,0.042269334,0.067273855,0.084095687,0.098732591,0.122602776,0.151563466,0.223612413,0.253434598,0.27917695,0.237365931,0.267788887,0.196505725,0.187949806,0.097476117,-0.011140738,-0.027385458,-0.001709568
1593,-0.013768373,-0.00896073,0.005098929,0.026053082,0.045472056,0.06817551,0.0887179,0.09373869,0.121612757,0.151113018,0.22566013,0.259821147,0.283552825,0.23628287,0.26813522,0.187818244,0.164989486,0.075334027,-0.014200172,-0.032293521,-0.003534882
1594,-0.018768307,-0.012412741,0.004787168,0.02915117,0.044942062,0.062918425,0.082072198,0.094315812,0.112509578,0.146330044,0.211988345,0.244245917,0.274694532,0.233888969,0.268049121,0.198159263,0.176611751,0.082714587,-0.015071185,-0.027595133,-0.007388778
1595,-0.019060453,-0.014184504,0.004705334,0.030771384,0.043098133,0.068788894,0.086407937,0.09637367,0.120522074,0.153672934,0.217427135,0.251037121,0.271906435,0.233150452,0.264708191,0.206680104,0.186705098,0.095946662,-0.003431567,-0.026331387,-0.004645991
1596,-0.023440517,-0.012306961,0.004439862,0.031127416,0.044206794,0.069362633,0.083046004,0.091306567,0.113981515,0.141890958,0.198868111,0.235884741,0.257207125,0.216176674,0.249985501,0.193007037,0.171826944,0.083857231,-0.014568917,-0.023811961,-0.00372452
1597,-0.019701911,-0.009171832,0.000520466,0.028533233,0.039510399,0.071756035,0.083882101,0.092851534,0.115871191,0.139255017,0.199169025,0.237115428,0.264382988,0.226048216,0.253185391,0.189510196,0.177836627,0.088252753,-0.011915753,-0.027147705,-0.00362156
1598,-0.019584013,-0.008121531,0.001221542,0.030390918,0.040154379,0.06284029,0.084479548,0.088795915,0.110080868,0.133550465,0.188530415,0.23348856,0.258095801,0.220343709,0.251671761,0.183995828,0.170344964,0.082373552,-0.012212634,-0.023057729,-0.006387268
1599,-0.020240722,-0.010731889,0.001276644,0.028769733,0.043972913,0.059130065,0.079877347,0.087887689,0.106212102,0.135511652,0.193654761,0.236426696,0.265236676,0.22372067,0.247920707,0.185225472,0.164897516,0.082218945,-0.015006077,-0.021147365,-0.007284629
1600,-0.022567406,-0.011106567,0.002186729,0.024532402,0.034177698,0.060051039,0.083118744,0.092421152,0.112450741,0.144174144,0.212097242,0.253256202,0.28523767,0.235548973,0.264889657,0.195889041,0.171976283,0.073837116,-0.016202783,-0.025473533,-0.0083185
1601,-0.017399665,-0.008644203,0.001563469,0.0281491,0.0388509,0.063817851,0.078412943,0.093027942,0.105573431,0.136456445,0.188595772,0.228844538,0.252726644,0.211407349,0.247138739,0.193842977,0.159553155,0.077202953,-0.011139868,-0.025779612,-0.007137392
1602,-0.019558286,-0.012042345,-0.000337536,0.027530186,0.039307948,0.066657953,0.077509135,0.092269689,0.111621112,0.14252542,0.201382145,0.238020316,0.273825377,0.226876318,0.250261515,0.191446364,0.163551375,0.073844723,-0.01336072,-0.029612264,-0.005514187
1603,-0.020727109,-0.013562848,0.000283329,0.030034084,0.042725138,0.0636632,0.082131788,0.093203388,0.113433927,0.144871593,0.197736546,0.233008012,0.2652556,0.217838272,0.243452027,0.173792928,0.151406229,0.056513101,-0.015675209,-0.027768545,-0.004708305
1604,-0.020375773,-0.009098466,0.003122488,0.032486413,0.043662246,0.060906392,0.083221667,0.093142442,0.110159844,0.139674082,0.195702597,0.243577451,0.270448625,0.215854585,0.243988737,0.160140306,0.128809392,0.037243862,-0.020428957,-0.029110665,-0.008615432
1605,-0.017955361,-0.011770813,0.004650715,0.030703068,0.036479063,0.062338017,0.082235441,0.090856448,0.112751722,0.136473387,0.194035962,0.234928221,0.246934146,0.201906726,0.21736379,0.138781413,0.103497043,0.02169301,-0.024000201,-0.025808001,-0.010704006
1606,-0.016673736,-0.011520009,0.002578441,0.032920897,0.040753543,0.068447381,0.083750144,0.096386239,0.118193433,0.140082851,0.195840344,0.237076581,0.245850638,0.19932586,0.212577194,0.121174872,0.092047505,0.020319119,-0.021078439,-0.023933442,-0.006831414
1607,-0.018014515,-0.013487244,0.001981274,0.032097038,0.039169021,0.067763098,0.086755306,0.094231635,0.111948505,0.141107962,0.197196558,0.241404101,0.269229144,0.223744959,0.249004781,0.174015254,0.141571686,0.052885011,-0.01702057,-0.024537416,-0.005806745
1608,-0.016252635,-0.01252593,0.002563507,0.029986771,0.039024945,0.057327714,0.075159222,0.088809952,0.108517647,0.13411957,0.184034422,0.226511866,0.257751703,0.2139415,0.240432024,0.167280897,0.135469511,0.048557155,-0.014592291,-0.026834892,-0.004113727
1609,-0.014745294,-0.013118389,0.002424176,0.029035792,0.036492903,0.056004975,0.0713946,0.087592207,0.107907027,0.14158304,0.183713749,0.221002057,0.243726552,0.198707283,0.221718788,0.148250297,0.110708892,0.033032279,-0.020118847,-0.023459243,3.51E-05
1610,-0.017372794,-0.011062837,0.000942436,0.025717588,0.035980284,0.060187321,0.076722704,0.092404142,0.109942749,0.14324376,0.194224834,0.235757664,0.258265316,0.21088247,0.232280165,0.148910016,0.113752209,0.030907854,-0.021375472,-0.025755983,0.002460227
1611,-0.014968477,-0.011750465,0.002106711,0.024307292,0.037602425,0.058468021,0.076844931,0.089958914,0.112929299,0.145292819,0.202487797,0.246663034,0.262302905,0.216771707,0.237778947,0.151877925,0.118088596,0.030391093,-0.018510131,-0.02916538,0.000732059
1612,-0.015682502,-0.013728099,0.002295274,0.029625868,0.036974244,0.063370004,0.073604271,0.08621639,0.109332927,0.140405819,0.196751356,0.247150794,0.258669317,0.215847597,0.243602484,0.163172394,0.134279504,0.044656657,-0.014456183,-0.025148835,0.001663773
1613,-0.01740217,-0.013879376,-0.001399846,0.029501271,0.040518645,0.065252997,0.071825817,0.088855281,0.112201937,0.140899941,0.19925271,0.254863977,0.274280995,0.224813715,0.243851498,0.166887999,0.131517336,0.041959886,-0.016767643,-0.028967056,0.003035157
1614,-0.017754659,-0.012867734,0.001454681,0.027718803,0.040528595,0.064266168,0.076294139,0.092800811,0.108269818,0.143928677,0.196231917,0.255155504,0.2595402,0.211806446,0.228184327,0.13305454,0.085807174,0.011044988,-0.018913137,-0.029842846,-0.000543165
1615,-0.018456262,-0.011084957,0.00230528,0.032212161,0.043073975,0.060184352,0.081703499,0.093013592,0.118803419,0.139811367,0.198602885,0.257401466,0.254071981,0.202516198,0.216669112,0.103316367,0.067268677,0.007183614,-0.020626046,-0.025554119,-0.002921192
1616,-0.018743262,-0.013311349,-0.00171012,0.0191621,0.028974578,0.039998244,0.0618525,0.086110033,0.103861712,0.125976682,0.19675146,0.2235502,0.257780313,0.224847719,0.254040033,0.196600258,0.188042954,0.066278428,-0.019600699,-0.031479783,-0.014848028
1617,-0.018411055,-0.011301095,-0.00364376,0.021087356,0.02549229,0.037841797,0.067013524,0.085895605,0.104309626,0.119755045,0.198340401,0.224751204,0.265202135,0.22137025,0.254512906,0.199500024,0.19183816,0.076134354,-0.018641852,-0.028490506,-0.01823456
1618,-0.020227756,-0.01322802,-0.003865148,0.023253484,0.028799536,0.040999584,0.071230263,0.087570988,0.111621596,0.134716183,0.205046967,0.237769023,0.283304721,0.238180652,0.283150017,0.222193807,0.216181353,0.11935129,-0.015969956,-0.029798619,-0.019237477
1619,-0.018659925,-0.012130376,0.001761657,0.021413181,0.029925864,0.047862787,0.074993297,0.092840694,0.106759302,0.12802808,0.186015323,0.225819543,0.262584955,0.217677772,0.262224704,0.198518068,0.18819733,0.087317258,-0.020545185,-0.033676982,-0.016609045
1620,-0.017553318,-0.015601552,-0.000932824,0.024429148,0.029834392,0.049157545,0.073028527,0.091953591,0.105809428,0.12981315,0.198706657,0.227555826,0.26045388,0.220619559,0.253922552,0.191791832,0.174231991,0.067124233,-0.018388228,-0.034523495,-0.017472958
1621,-0.016871039,-0.014494336,0.001816614,0.026839588,0.034407493,0.050064448,0.075874284,0.09108904,0.105319902,0.13304998,0.201007739,0.233344689,0.266779453,0.229748443,0.25672254,0.199581712,0.176685363,0.069358945,-0.019019261,-0.034153536,-0.020227376
1622,-0.018737132,-0.01089424,-0.002036487,0.026264638,0.034601856,0.054568715,0.078176066,0.092717543,0.115071461,0.130828112,0.208265439,0.237891495,0.281401038,0.236472085,0.265610039,0.192416728,0.171662793,0.059580356,-0.023460133,-0.040276457,-0.023065459
1623,-0.015604137,-0.016497837,-0.006425314,0.020076778,0.02463064,0.044699714,0.062569931,0.086944297,0.108316921,0.139240712,0.220155671,0.249866664,0.29833433,0.244110435,0.272522181,0.199990407,0.173498198,0.066503115,-0.025090624,-0.038160138,-0.021277418
1624,-0.018387394,-0.015885839,-0.000955177,0.025455892,0.030969691,0.054830369,0.077407278,0.094153099,0.113419756,0.131480291,0.209827304,0.239090964,0.277328074,0.23582302,0.272353083,0.188770026,0.170802385,0.069732673,-0.020241456,-0.032070048,-0.019239979
1625,-0.017267238,-0.013548163,-0.004753686,0.025254505,0.031205894,0.047263153,0.076071598,0.095138289,0.117960952,0.135498121,0.2093523,0.245034143,0.288784951,0.245806158,0.278328657,0.209065199,0.197877422,0.11632897,-0.015783912,-0.034877442,-0.019667661
1626,-0.020632217,-0.014011753,-5.34E-06,0.022726895,0.032943174,0.050354689,0.076194465,0.0927618,0.115209118,0.144073054,0.21967414,0.260182321,0.305446684,0.254632235,0.283697456,0.216528147,0.219402984,0.133711472,-0.008478097,-0.032265186,-0.018256217
1627,-0.023712784,-0.015884191,0.00043895,0.022959501,0.031177955,0.049816553,0.077126265,0.089841604,0.120289184,0.144511551,0.224891201,0.274672925,0.321853399,0.268425107,0.289596826,0.220690012,0.234830827,0.16571787,0.010371063,-0.032899298,-0.01619463
1628,-0.019568292,-0.015109568,-0.00312532,0.019628083,0.030555109,0.045631275,0.076138914,0.085564919,0.113185607,0.141245931,0.226384833,0.265575856,0.305173069,0.252810031,0.281958729,0.204771131,0.187743232,0.085245661,-0.01307115,-0.033750143,-0.020449098
1629,-0.016075246,-0.012284243,-0.003322969,0.020539377,0.031757589,0.047213279,0.074961983,0.087670043,0.116270952,0.143045127,0.229043841,0.264813811,0.310901552,0.260165095,0.284193218,0.209246382,0.188556641,0.080613121,-0.017315757,-0.038664639,-0.022031952
1630,-0.017547205,-0.01423736,0.001254728,0.019911118,0.034681167,0.045130268,0.074342251,0.087617785,0.114745811,0.140454292,0.222409531,0.269734025,0.301029682,0.255514622,0.285641879,0.208945394,0.189680114,0.080350451,-0.02003943,-0.039795049,-0.021751722
1631,-0.018643862,-0.015610875,-0.006444972,0.020102559,0.0271868,0.042559877,0.074775025,0.08505027,0.113777995,0.135411307,0.226357713,0.28339535,0.314301699,0.265197098,0.298071206,0.231114909,0.218833417,0.133433685,-0.000615588,-0.038599849,-0.019200897
1632,-0.016435049,-0.011645457,-0.00515887,0.018872228,0.027238438,0.04494974,0.070847809,0.081912346,0.110222444,0.137591273,0.219737768,0.27744472,0.320998996,0.275404751,0.300647706,0.233840406,0.227988109,0.174398422,0.009682268,-0.036763549,-0.017875962
1633,-0.017941738,-0.017646804,-0.002289873,0.019697996,0.027243741,0.047927491,0.071927592,0.089704297,0.111819237,0.142121494,0.209570721,0.288811982,0.333716512,0.278390944,0.300998092,0.237698629,0.237941235,0.200150982,0.026049903,-0.038794249,-0.016973833
1634,-0.015613334,-0.015042731,-0.005903025,0.01623543,0.024740234,0.041042246,0.068058729,0.087114982,0.111987807,0.138578862,0.20741418,0.287579209,0.329996228,0.275960088,0.301641226,0.240249202,0.236392215,0.194986776,0.022509925,-0.041449063,-0.019474825
1635,-0.019304771,-0.010600953,-0.007445418,0.012210801,0.025210653,0.039765485,0.063320473,0.086324945,0.10821867,0.141591117,0.220013723,0.286696494,0.327071577,0.276894689,0.306835026,0.242214829,0.232050955,0.186766505,0.019483494,-0.042418905,-0.019630849
1636,-0.020241944,-0.014672452,-0.00897081,0.001820821,0.011282236,0.01599839,0.046665408,0.065462396,0.094219796,0.132546932,0.204805672,0.279995561,0.324318349,0.278051168,0.305622667,0.246371567,0.249911293,0.233081818,0.051561482,-0.045446441,-0.017460955
1637,-0.021477228,-0.015408001,-0.015645873,-0.002460454,0.003279449,0.005857253,0.03022738,0.048223201,0.086243182,0.115461409,0.180237025,0.254381776,0.302194625,0.261827499,0.285133719,0.233145192,0.236697704,0.220887706,0.058123875,-0.044010535,-0.013655817
1638,-0.022393389,-0.019565854,-0.011262204,-0.001472311,0.008757018,0.016980497,0.04371066,0.065373242,0.096970104,0.13749902,0.210320905,0.285319507,0.320724875,0.272184581,0.298823684,0.241766125,0.244789615,0.213228643,0.033862419,-0.049140852,-0.014156119
1639,-0.018851278,-0.013288422,-0.004714601,0.017167937,0.02985917,0.042049918,0.069938906,0.087192163,0.115222745,0.146666393,0.218376637,0.286178529,0.315402657,0.265457273,0.28847599,0.227005318,0.225116596,0.163841754,0.018207312,-0.039447859,-0.021553192
1640,-0.017374035,-0.011930653,-0.002400237,0.019442985,0.03021441,0.050058112,0.074992761,0.086096399,0.112848431,0.149756938,0.219351515,0.287864864,0.316875845,0.2624062,0.291510135,0.226394176,0.224645853,0.15940173,0.018555686,-0.04145471,-0.019712202
1641,-0.019459387,-0.014689127,0.000850584,0.025487252,0.032444462,0.048591524,0.07300739,0.088204704,0.113530628,0.148709685,0.219648063,0.28432098,0.314315528,0.261789411,0.282459289,0.209037393,0.200612158,0.113655955,0.001631888,-0.037743576,-0.022747748
1642,-0.020891555,-0.013363726,-0.003147863,0.028059075,0.035736643,0.05254874,0.074891299,0.092721872,0.114571765,0.146701381,0.221479997,0.275031954,0.301480561,0.257278562,0.276832789,0.197021171,0.185777768,0.08456102,-0.003266351,-0.036884382,-0.025850657
1643,-0.02100057,-0.011863854,-0.001739475,0.02314583,0.033678226,0.049352571,0.078815222,0.087127522,0.106822886,0.129687116,0.201873183,0.242974028,0.266046822,0.236057803,0.250742972,0.18054305,0.173045427,0.082722001,0.000245742,-0.027634334,-0.024789879
1644,-0.019658986,-0.008801609,-0.000694109,0.022796033,0.038505822,0.051475108,0.074819095,0.086633697,0.106580392,0.127069548,0.196395829,0.239085659,0.259969354,0.229841009,0.257258058,0.180946201,0.166067123,0.069335327,-0.002689578,-0.029080546,-0.027123103
1645,-0.021542072,-0.011609591,0.004884982,0.025441958,0.038021866,0.059572555,0.077940799,0.093840241,0.109924503,0.131933972,0.194555894,0.227614149,0.258528084,0.220684722,0.244019419,0.168334559,0.155578375,0.053037658,-0.010003753,-0.037229169,-0.024086867
1646,-0.019617289,-0.010054303,0.000412115,0.022186283,0.038911443,0.054934055,0.080083624,0.090597399,0.114026859,0.139568731,0.204927653,0.233142063,0.256589144,0.226181641,0.250581861,0.158314183,0.126700982,0.029438198,-0.020760585,-0.038975198,-0.026000973
1647,-0.01800774,-0.007698934,0.000218762,0.027389869,0.038925372,0.058179468,0.085118391,0.090149298,0.114310965,0.144022197,0.210999534,0.244888932,0.260060459,0.229920223,0.25308916,0.178422078,0.168875858,0.063616611,-0.012145342,-0.035436731,-0.021087691
1648,-0.01987518,-0.009718667,-0.000407981,0.025299052,0.038556851,0.053242326,0.079410151,0.084258646,0.107569367,0.135988653,0.197914779,0.22854878,0.260795146,0.22297813,0.247746959,0.174515367,0.15875338,0.050448913,-0.013371273,-0.034196153,-0.019868648
1649,-0.016102066,-0.008124867,9.03E-05,0.026578182,0.041969772,0.055803556,0.078033209,0.080357082,0.108195417,0.133823022,0.20359537,0.235885099,0.274146497,0.236860335,0.258738756,0.197096959,0.192052841,0.092469633,-0.004274923,-0.032724164,-0.020369563
1650,-0.020509195,-0.010852413,-0.001217125,0.026622048,0.03745041,0.059991274,0.07897079,0.080472969,0.106574446,0.130910993,0.201554522,0.232424542,0.273517787,0.229820997,0.254454195,0.187844217,0.174603343,0.068931088,-0.01276687,-0.042398997,-0.020783529
1651,-0.017651647,-0.011873105,0.002784492,0.024882626,0.034404114,0.05809642,0.074085973,0.081050172,0.10969355,0.140909925,0.215102658,0.247302398,0.285285026,0.237868831,0.263441503,0.196898565,0.186646864,0.08050552,-0.008387748,-0.042403374,-0.025413943
1652,-0.018847032,-0.009651238,0.003738368,0.026749464,0.036142491,0.05079582,0.072334498,0.081063539,0.105212279,0.141019642,0.211806267,0.234809667,0.281268805,0.238594398,0.26687029,0.213336378,0.208970949,0.112900369,0.006904335,-0.039597165,-0.021558188
1653,-0.017225467,-0.014188292,0.00035435,0.027068947,0.03679705,0.059604276,0.075387388,0.082762122,0.100846142,0.131921679,0.20122546,0.220682785,0.258158237,0.221473902,0.249271691,0.193615109,0.187382191,0.100911699,0.0025428,-0.039720546,-0.017549772
1654,-0.018053273,-0.013778761,-0.000183825,0.02708816,0.036895804,0.056239337,0.079380795,0.085157283,0.105352692,0.133870468,0.20007813,0.227523461,0.263350993,0.227834687,0.255646318,0.208069682,0.206349373,0.131904945,0.007962744,-0.030877264,-0.016482754
1655,-0.019355701,-0.012182854,0.003882875,0.024598844,0.037073433,0.058783397,0.07628908,0.084002927,0.110130742,0.134821385,0.207488298,0.224981546,0.262512982,0.227773696,0.264345348,0.212955415,0.211185142,0.138225809,0.006087114,-0.038585648,-0.01490028
1656,-0.020077297,-0.012346124,0.005070988,0.021673942,0.038087245,0.059581924,0.074331,0.093654267,0.112997174,0.142815158,0.211375356,0.23209098,0.269173563,0.229195535,0.262150288,0.20798853,0.207448572,0.13277474,0.003727854,-0.038172178,-0.015991651
1657,-0.022112546,-0.011582186,0.001481289,0.02259296,0.036868494,0.058094025,0.076939099,0.089825489,0.10795401,0.138651773,0.204672664,0.237647876,0.279724956,0.233759329,0.261883616,0.208333284,0.207406566,0.13915728,0.014721414,-0.03785599,-0.013776244
1658,-0.020142961,-0.012482682,-0.000773894,0.02524153,0.037899382,0.057753548,0.082986839,0.095627524,0.110182941,0.138591155,0.205332994,0.247163445,0.273589224,0.234693274,0.252207816,0.207257658,0.199258327,0.123152822,0.008426498,-0.037632585,-0.009108221
