FID,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,150ch20
1944,0,-0.004461193,0.073114395,0.062766266,0.157776308,0.158168411,0.276546621,0.39558053,0.527887392,0.731650639,0.842670965,0.916727924,0.915004873,0.969646502,0.887663364,0.922828674,0.947870302,0.777263165,0.473667669,0.617564535,0.024854946
1945,0,-0.004453611,0.072651434,0.064580727,0.152831173,0.157435751,0.274663353,0.387692595,0.530273771,0.717415905,0.838376045,0.909042549,0.907108736,0.95474124,0.869462395,0.898977566,0.929017496,0.759988117,0.443510151,0.601276064,0.028203201
1946,0,-0.002879953,0.075100183,0.065993547,0.156292057,0.162326431,0.280579901,0.401885605,0.54783988,0.720874786,0.843921804,0.907806301,0.901234293,0.952723598,0.859704971,0.884911585,0.910716867,0.731968546,0.448758125,0.593314075,0.02650485
1947,0,-0.004384899,0.074956083,0.06835928,0.156689692,0.164875078,0.285408211,0.400045204,0.546457005,0.715525866,0.837862921,0.903882647,0.899709272,0.959510899,0.869632053,0.88950491,0.908917809,0.746819687,0.45759058,0.590161085,0.021672058
1948,0,-0.004142284,0.074890184,0.067253971,0.153168058,0.166969776,0.291810179,0.410770941,0.544634199,0.709586334,0.836094427,0.895995092,0.877249908,0.939610481,0.848002148,0.858175421,0.88231945,0.705456305,0.443390942,0.603097868,0.021276808
1949,0,-0.004338741,0.072924089,0.068251085,0.148477173,0.164614582,0.283368254,0.412249184,0.539005327,0.668886518,0.800781345,0.85620203,0.825589323,0.879125786,0.78289752,0.781542206,0.803067875,0.57557745,0.390101576,0.555440664,0.021901321
1950,0,-0.006026793,0.067500496,0.064465141,0.14358449,0.145677614,0.266702652,0.399765301,0.515939713,0.648895407,0.79828577,0.844775343,0.81412158,0.869772577,0.765998507,0.740548944,0.76403017,0.51177206,0.379850483,0.527958202,0.023402119
1951,0,-0.005979443,0.06667614,0.060063696,0.14303689,0.139838648,0.27470417,0.406876802,0.521198559,0.630684471,0.787379885,0.831943703,0.796552181,0.851098919,0.735305262,0.683927584,0.705419207,0.445483398,0.355365705,0.515975952,0.023130465
1952,0,-0.007754183,0.068611288,0.065938616,0.151239681,0.151298189,0.27612977,0.402485895,0.511761379,0.625950193,0.803010464,0.842847586,0.805423069,0.880862474,0.748985386,0.709689188,0.733113194,0.490545511,0.377869606,0.560056591,0.024866724
1953,0,-0.006717443,0.068263245,0.066135979,0.153055477,0.159400034,0.28023243,0.40824914,0.513276291,0.617077971,0.790143156,0.824747801,0.813600636,0.879225206,0.764961672,0.778825903,0.803424978,0.576677752,0.378176975,0.592729425,0.015345669
1954,0,-0.007723713,0.069432354,0.067524815,0.147083473,0.13677907,0.272505188,0.406924725,0.523149681,0.635616302,0.826387405,0.861292839,0.838158846,0.897154951,0.779809046,0.776348352,0.789834309,0.573908329,0.410653734,0.615333128,0.013286018
1955,0,-0.005461645,0.071947193,0.072636509,0.163698483,0.166898632,0.290491915,0.425752306,0.52622056,0.646929598,0.828507853,0.862490559,0.829998255,0.884831095,0.766613054,0.788752556,0.795927763,0.592886686,0.412836599,0.605786419,0.013287067
1956,0,-0.008833838,0.071898508,0.073530483,0.166457033,0.177443695,0.292543173,0.422589397,0.527791977,0.650691605,0.832541943,0.869007826,0.838953304,0.898309088,0.766102982,0.767253447,0.777654409,0.562086678,0.426450777,0.603708267,0.009051514
1957,0,-0.007399368,0.072985744,0.073589611,0.164099979,0.169815254,0.288601875,0.416398335,0.507187033,0.644192743,0.810615349,0.835045147,0.815011978,0.851519489,0.734478998,0.731684685,0.748912811,0.53379674,0.403055954,0.57274704,0.009065628
1958,0,-0.007190561,0.069836187,0.070870876,0.155304193,0.147292185,0.278158379,0.414858723,0.509915352,0.640674782,0.810203457,0.842761421,0.822650194,0.868715096,0.735227489,0.692722511,0.717196846,0.482219934,0.374361277,0.539922237,0.01905961
1959,0,-0.007884979,0.06826129,0.068726826,0.153806782,0.158099461,0.275392151,0.401646042,0.50413394,0.637771654,0.793647146,0.823045826,0.816883898,0.860687256,0.732122803,0.728977394,0.738851738,0.518187237,0.375226021,0.546694851,0.005839396
1960,0,-0.006697321,0.069474411,0.068735218,0.150263786,0.151599979,0.261121035,0.393494606,0.508288479,0.649668169,0.825423479,0.850320768,0.855513573,0.889777231,0.76484313,0.773231936,0.789709044,0.579985428,0.390807247,0.566935682,0.011636925
1961,0,-0.008529568,0.069708014,0.066579103,0.148439264,0.148437548,0.268725586,0.401390409,0.510106421,0.658025837,0.817476273,0.849295664,0.849070549,0.892264032,0.749562263,0.752756262,0.777906418,0.515989447,0.391141748,0.541441584,0.016994619
1962,0,-0.008170748,0.069280624,0.065383434,0.158306932,0.161626625,0.288469839,0.409579372,0.520293093,0.663130903,0.815644407,0.848531103,0.84306674,0.896428442,0.747124386,0.758719492,0.783393049,0.55525074,0.40561862,0.567687798,0.013357067
1963,0,-0.010518932,0.065465069,0.065024471,0.151101971,0.156684685,0.291127253,0.433237219,0.54199605,0.69688673,0.858731747,0.892776012,0.888779831,0.944713402,0.791671801,0.804953909,0.832338095,0.611796808,0.430499125,0.594708967,0.016970634
1964,0,-0.012219238,0.062847567,0.064282465,0.150694466,0.15935111,0.296430588,0.407910776,0.534287643,0.69034276,0.83115325,0.876506424,0.878143549,0.933105803,0.787311697,0.835567331,0.855860662,0.699311113,0.450823975,0.607815409,0.00943718
1965,0,-0.012200308,0.062134743,0.064426422,0.150097132,0.160343361,0.291838455,0.405853415,0.522847509,0.679832268,0.819476032,0.870634127,0.866569567,0.93732419,0.785001755,0.831315184,0.856642246,0.685851097,0.434893799,0.608776379,0.005170059
1966,0,-0.011412668,0.063386106,0.067429161,0.154235983,0.170424461,0.295094538,0.417459488,0.526611328,0.691570139,0.828970242,0.874676609,0.877576542,0.947649956,0.785217381,0.810325098,0.84232235,0.649578905,0.44207859,0.616159248,0.012321663
1967,0,-0.010600948,0.064430285,0.065182972,0.153089762,0.167858362,0.302766371,0.420565939,0.51997323,0.682864189,0.823527956,0.871651745,0.848003387,0.937386179,0.77144475,0.791164207,0.823846579,0.618145752,0.429709482,0.607649231,0.013597488
1968,0,-0.010644817,0.062056732,0.070623112,0.155151606,0.178570557,0.30658865,0.425052118,0.507846069,0.647594261,0.762004328,0.810359287,0.788170099,0.893215847,0.727244663,0.738537502,0.778721523,0.600037718,0.421993303,0.596915102,0.01219368
1969,0,-0.01044364,0.065372562,0.066382551,0.164061928,0.181038284,0.31801033,0.441132593,0.556860209,0.701991081,0.838740444,0.887817812,0.874285889,0.988402939,0.810511732,0.834393787,0.865740728,0.691674376,0.457434416,0.658008051,0.010926819
1970,0,-0.011266136,0.065647221,0.070730591,0.170772314,0.203572273,0.335809898,0.455102301,0.586203098,0.736727905,0.871795273,0.912651253,0.893919706,0.990616179,0.823873854,0.863586092,0.894060278,0.732602406,0.476796436,0.674474716,0.017614412
1971,0,-0.010300589,0.066907024,0.067480278,0.169388103,0.195536518,0.331536865,0.468331528,0.592107868,0.737899399,0.874999762,0.915967751,0.913882685,1.020991373,0.846069002,0.870849752,0.891060734,0.702252102,0.481153917,0.684159088,0.016927147
1972,0,-0.010147095,0.067786264,0.071669388,0.174908924,0.194624567,0.327943373,0.442720795,0.565166187,0.717738247,0.852827883,0.888613987,0.877707529,0.981706619,0.795023489,0.826869869,0.851362038,0.675007296,0.460605669,0.65925889,0.014896393
1973,0,-0.012366247,0.065684319,0.068702412,0.166508245,0.181892538,0.325603008,0.436642885,0.56160779,0.712943172,0.840869188,0.885027599,0.866867971,0.975547123,0.794294453,0.829906988,0.844766569,0.646920633,0.449393511,0.609764862,0.011292887
1974,0,-0.011223698,0.062909174,0.064072895,0.160478878,0.173821497,0.311758423,0.425104141,0.543031311,0.684342432,0.798422098,0.856896305,0.835380125,0.948169422,0.764605856,0.779263783,0.803594828,0.586192131,0.426962757,0.572127056,0.013420343
1975,0,-0.010737276,0.062574673,0.067572641,0.168964577,0.189299822,0.318914223,0.433740616,0.55697279,0.684293365,0.794648552,0.848986626,0.830296421,0.922929049,0.740613413,0.745070362,0.770300055,0.563614511,0.418233919,0.555424309,0.016131639
1976,0,-0.010197639,0.064530706,0.068705702,0.172875452,0.190474796,0.316966248,0.421307325,0.559196806,0.681355906,0.808040524,0.858484745,0.8423913,0.942055225,0.757695484,0.77776556,0.807560158,0.58839817,0.43261137,0.563220119,0.008640385
1977,0,-0.011275196,0.062622166,0.069916964,0.174201488,0.183968925,0.326207829,0.441219521,0.590029812,0.719942331,0.855825853,0.907072401,0.906273079,1.003211498,0.825082207,0.832688904,0.858137131,0.623633289,0.444176769,0.589247799,0.021101952
1978,0,-0.008613396,0.064527559,0.068615198,0.16787982,0.184021378,0.305709934,0.419325304,0.565364742,0.692913914,0.825977087,0.887732983,0.886144447,0.985374832,0.799857759,0.809768629,0.848780775,0.656064272,0.437346935,0.587757444,0.015861654
1979,0,-0.008935881,0.065254879,0.067043304,0.166871071,0.191877365,0.304911661,0.421576691,0.557509708,0.687605524,0.822138071,0.88318162,0.879231405,0.961051416,0.794369793,0.821297026,0.857940197,0.677494812,0.443656158,0.587818146,0.0102005
1980,0,-0.011135006,0.065305948,0.064608908,0.160367966,0.190642786,0.301303196,0.419219685,0.55780139,0.685278463,0.824680662,0.877711725,0.885717678,0.975012922,0.823641968,0.863249779,0.89154377,0.720677948,0.442221832,0.595074415,0.007492685
1981,0,-0.010580969,0.063217211,0.065260124,0.163861275,0.186604643,0.2981668,0.41038475,0.540431547,0.663942099,0.79776969,0.849000025,0.846921921,0.929988003,0.772542048,0.794645596,0.832105875,0.642826366,0.430334091,0.567217398,0.002418518
1982,0,-0.010063696,0.06582942,0.06609087,0.166217804,0.187091637,0.296110201,0.408977747,0.551157951,0.668188953,0.812319326,0.863682985,0.862830973,0.951942968,0.790066099,0.818536329,0.849675179,0.664377356,0.424931431,0.58361249,0.010531521
1983,0,-0.012135363,0.064157534,0.06841855,0.169319201,0.1881001,0.288614941,0.410383749,0.546317101,0.667772961,0.794284344,0.843026304,0.830243206,0.903772068,0.752671385,0.768226719,0.802520418,0.590291882,0.410461092,0.538940907,0.003824329
1984,0,-0.013559341,0.063927746,0.065398598,0.164389658,0.184101772,0.274560881,0.401153994,0.539640427,0.667619944,0.800076723,0.854699898,0.841166687,0.921319628,0.778211117,0.79353075,0.824798632,0.633641529,0.411157608,0.543000603,0.008911133
1985,0,-0.01340766,0.057160378,0.05663619,0.142270851,0.142903996,0.246395683,0.375285578,0.514546728,0.649714184,0.795474243,0.848047733,0.847475338,0.915167141,0.769354868,0.780770493,0.800360918,0.587883997,0.398368502,0.530007553,0.009471893
1986,0,-0.01573081,0.058135319,0.059594917,0.146928406,0.152574873,0.257633066,0.390103531,0.53651638,0.664430428,0.810541487,0.864477682,0.865314484,0.943296146,0.785935736,0.818575382,0.846430206,0.69901371,0.420097876,0.566895771,-0.001944637
1987,0,-0.01558013,0.059950972,0.066728115,0.163178492,0.169675684,0.267901468,0.387482786,0.535507631,0.650448704,0.779260731,0.836174059,0.830094337,0.892863274,0.749812794,0.762999535,0.793450356,0.596792412,0.399699831,0.520343065,0.008455276
1988,0,-0.015395927,0.056410933,0.064943647,0.1617033,0.164918137,0.289226627,0.417230082,0.565746117,0.67974844,0.812186432,0.86399765,0.874814272,0.934325266,0.795893955,0.808603859,0.847069931,0.65456419,0.428841639,0.58386426,0.006802559
1989,0,-0.016713953,0.060696602,0.066493988,0.160321808,0.177659607,0.285081244,0.419500208,0.564640474,0.682902479,0.815186834,0.863204432,0.869451046,0.935317755,0.802297783,0.811689711,0.843900681,0.662538099,0.450673628,0.614533329,0.005106068
1990,0,-0.015666819,0.056655073,0.066794872,0.159226847,0.165331841,0.279318142,0.403970766,0.541181803,0.65339632,0.78683629,0.831920624,0.832551956,0.903898287,0.765061808,0.758067608,0.79519887,0.613478374,0.416581726,0.581881762,0.000244427
1991,0,-0.015900469,0.056381369,0.067779732,0.1594625,0.167301798,0.280062342,0.409011078,0.555053282,0.6717237,0.7976717,0.841738701,0.844442797,0.917455673,0.782747126,0.783482838,0.834693241,0.650960064,0.421773195,0.605042696,0.000761032
1992,0,-0.013377094,0.05583396,0.072309065,0.165253639,0.175100613,0.297241831,0.419729328,0.560187149,0.677183437,0.797025299,0.839642191,0.831703472,0.903542519,0.769329405,0.768820143,0.818622875,0.645700741,0.416816759,0.619750357,0.002880478
1993,0,-0.01416111,0.053045368,0.072112131,0.168064117,0.192832994,0.315684795,0.445900917,0.592547464,0.70261693,0.834964418,0.876995611,0.862480211,0.958275938,0.813368464,0.798866558,0.836172676,0.671559715,0.428994274,0.664307594,0.002641153
1994,0,-0.01475606,0.050668001,0.070650101,0.163431978,0.176920223,0.300971889,0.430332279,0.569069004,0.682643938,0.797464085,0.842890167,0.829255152,0.916438103,0.77042675,0.749441385,0.793129063,0.630182266,0.418621778,0.618059587,0.010786057
1995,0,-0.014768362,0.052133751,0.071260929,0.168069458,0.187932348,0.305290699,0.445726252,0.58978138,0.704109812,0.81970048,0.865762997,0.858153009,0.953955507,0.803747082,0.798083401,0.837215996,0.625381613,0.430847597,0.661308098,0.011099863
1996,0,-0.014422798,0.05521307,0.076508617,0.18081255,0.207465172,0.325217724,0.452168751,0.595404053,0.710474253,0.816895866,0.871788359,0.874646378,0.962336636,0.826985979,0.828172731,0.865685034,0.679578304,0.438997746,0.664681864,0.004274511
1997,0,-0.013739538,0.045723963,0.060733795,0.152389574,0.1519557,0.286448526,0.428075838,0.58045764,0.707768297,0.846118736,0.900728464,0.930850124,1.039640427,0.907919025,0.934832048,0.970428085,0.75947957,0.422757387,0.677668381,0.0175354
1998,0,-0.016111326,0.040189743,0.032043457,0.07775135,0.046808434,0.1661901,0.310813379,0.492902803,0.66938591,0.830445051,0.899769878,0.96320672,1.066661024,0.94578824,0.99222064,1.032461214,0.931310272,0.405512714,0.730929136,0.0140028
1999,0,-0.016812277,0.038653469,0.033295727,0.087528133,0.0587358,0.178230333,0.345024347,0.509529495,0.689249325,0.840997744,0.910227966,0.956685066,1.050141859,0.931949615,0.961137867,1.007168674,0.891803885,0.453497171,0.726959896,0.004399347
2000,0,-0.016404104,0.048088598,0.056157732,0.151490355,0.158281136,0.270738745,0.419640923,0.546221209,0.704718685,0.847020578,0.901123047,0.929604244,1.0191432,0.8922153,0.900053358,0.9342309,0.772210693,0.46357851,0.684005499,0.00746069
2001,0,-0.015005064,0.054876328,0.066507673,0.167977381,0.178237391,0.301060867,0.437094212,0.570639324,0.700271654,0.842425442,0.882937479,0.90260458,0.989125061,0.849284315,0.858060837,0.890410519,0.736299372,0.480652428,0.675822496,0.007307196
2002,0,-0.014351797,0.054681873,0.067117691,0.166667366,0.166751194,0.290704584,0.400407553,0.527950764,0.671689367,0.810113049,0.844753265,0.862609863,0.940763617,0.803065491,0.810090446,0.835311699,0.65642457,0.448497057,0.620080233,0.001292229
2003,0,-0.015813828,0.054795456,0.067956924,0.162289906,0.174553728,0.29809742,0.415722942,0.544962883,0.678205681,0.819032955,0.854377508,0.880045176,0.95008111,0.815750122,0.832539797,0.864381218,0.670869875,0.460411882,0.620504427,0.00468111
2004,0,-0.015711689,0.059823656,0.070261431,0.17328105,0.190279293,0.303654718,0.421394587,0.527392435,0.671125412,0.809545135,0.838410854,0.855116034,0.944278002,0.793961716,0.799251986,0.827218866,0.645619106,0.449032402,0.56532321,-0.000277424
2005,0,-0.013721275,0.058590984,0.073772907,0.164314318,0.184922314,0.296243286,0.41503253,0.526102686,0.67356329,0.823878908,0.848034191,0.868825388,0.944675064,0.803031826,0.811516953,0.847687101,0.648965216,0.438796949,0.567769527,0.006319237
2006,0,-0.013661289,0.058576298,0.068612766,0.163509846,0.179225922,0.293616056,0.407288551,0.509360647,0.656876945,0.819706106,0.84457407,0.843730354,0.928284693,0.79208498,0.799768114,0.828036499,0.652794886,0.423601103,0.54986825,0.011045361
2007,0,-0.014627457,0.058147335,0.070640326,0.160899782,0.187396097,0.288495159,0.402921963,0.513478374,0.655978727,0.793633747,0.819423151,0.80609107,0.880982065,0.757140636,0.726814365,0.750346136,0.552708435,0.409642792,0.503905296,0.009909821
2008,0,-0.015835762,0.056358385,0.071750832,0.166319418,0.190242338,0.31605711,0.414965677,0.533594322,0.677745008,0.807058907,0.825594521,0.813351822,0.884641504,0.757511473,0.698950338,0.717280674,0.534834099,0.409149408,0.498717499,0.017307472
2009,0,-0.015264368,0.059643936,0.072973299,0.170878696,0.198908854,0.304612446,0.421480179,0.53408885,0.67426796,0.811081696,0.834143734,0.824652433,0.886013031,0.769982386,0.73851347,0.776005936,0.597337723,0.431167555,0.546114397,0.0094347
2010,0,-0.015946198,0.056778908,0.06820507,0.165130758,0.18298955,0.291859865,0.424502993,0.53462429,0.682361555,0.81794076,0.843070555,0.830043602,0.897613764,0.787446213,0.745662022,0.779292107,0.58088398,0.422315407,0.546397495,0.00651679
2011,0,-0.014742851,0.058147764,0.06750803,0.169601059,0.18319459,0.295309544,0.422848129,0.540115547,0.679236507,0.808519459,0.832596064,0.808024788,0.872276449,0.753625154,0.702232647,0.742722273,0.562358952,0.415403891,0.530417395,0.010303593
2012,0,-0.014864731,0.058208609,0.073719215,0.17380619,0.187426186,0.305567741,0.42401886,0.558072376,0.67118783,0.797294283,0.820369482,0.80426898,0.859381151,0.746064377,0.710338879,0.741466761,0.561525345,0.41829648,0.544751692,0.008246613
2013,0,-0.016381264,0.057879496,0.068375731,0.164174175,0.157873058,0.287800789,0.406958437,0.537579298,0.666703367,0.798335266,0.82976408,0.821216679,0.873004103,0.780340433,0.755112362,0.780879545,0.579595852,0.421017265,0.573089647,0.006440258
2014,0,-0.016227674,0.055282974,0.070332336,0.166781569,0.164917135,0.292602587,0.400105762,0.539334059,0.665917206,0.783937025,0.828601837,0.816784191,0.870687628,0.757822514,0.713120985,0.742046833,0.54904685,0.419846678,0.56585269,0.006566143
2015,0,-0.015873623,0.055053091,0.069744253,0.16355505,0.150876331,0.281672621,0.388080597,0.549480581,0.672190332,0.783394098,0.835344124,0.81764617,0.876132059,0.754876328,0.649136925,0.648431063,0.500441408,0.415167952,0.530282736,0.009880066
2016,0,-0.016231489,0.054483128,0.071685982,0.164762545,0.151929665,0.27568903,0.38100853,0.546909904,0.663940382,0.780187702,0.825445223,0.812305784,0.880724001,0.750249767,0.679143047,0.688199997,0.502369165,0.415455866,0.53579464,0.007224131
