FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20
2722,0,0.085163219,9.9942082,22.74286835,28.31092821,32.48312352,40.0793987,49.49950254,51.89643039,62.5524764,75.20122003,90.86491328,88.60143566,92.89219977,90.61976753,69.16854312,64.60481934,11.23609206,0.264593812,0.041457095,0,0.002978516,0.065273619,0.090567684,0.195083284,0.170305204,0.33624897,0.422521591,0.506347799,0.689710617,0.756509399,0.82450676,0.833445311,0.893162441,0.750657511,0.744769859,0.775165558,0.518412304,0.442934227,0.533419561,-0.017020743,-0.00789766,-0.000487287,0.029919429,0.041380316,0.05987221,0.077937223,0.097220652,0.104897834,0.126577884,0.184488744,0.236726284,0.233801186,0.234715909,0.23003383,0.14559418,0.120896272,0.030124962,-0.020260876,-0.025561834
2723,0,0.094120523,10.71873854,25.78413397,31.24308216,34.04535417,40.87031959,50.86206897,52.17983321,63.69118396,74.99411406,92.29977851,91.44154206,96.66463426,95.18100725,82.28113918,76.84365066,23.85916781,0.682965396,0.025605853,0,0.002203941,0.06887641,0.099840355,0.208031464,0.188028383,0.347065115,0.437774658,0.537502337,0.702805614,0.770327139,0.829148531,0.83635869,0.888180399,0.749029589,0.752114964,0.783852053,0.582783222,0.463592243,0.529827118,-0.017078562,-0.006813659,-0.001811886,0.038189478,0.047153935,0.062606491,0.077472121,0.099980727,0.10336864,0.129223451,0.188090578,0.240600005,0.255285054,0.24827832,0.251574337,0.169816986,0.14709489,0.051552579,-0.016620994,-0.029164765
2724,0,0.069846094,9.224813291,24.75675345,29.76680384,33.20136228,40.02402388,50.68613652,52.07539615,63.13002014,76.86968204,93.94853066,92.38148576,98.63780893,98.09309982,90.18590915,84.87526997,27.5415333,1.624142661,0.058672534,0,0.003093147,0.067233133,0.09593873,0.202383232,0.170343685,0.339479446,0.418640614,0.544926786,0.700332069,0.77540164,0.857328939,0.869153023,0.935310364,0.797990799,0.809165096,0.831169748,0.614224434,0.486498833,0.541507339,-0.018027417,-0.00401132,-0.003723268,0.034761783,0.041245189,0.059812617,0.073194139,0.102581687,0.104396693,0.130220503,0.191224754,0.246416047,0.268289864,0.257914782,0.259735227,0.186633348,0.162353829,0.056807499,-0.008978018,-0.026013771
2725,0,0.055141653,8.563134091,23.15152926,27.84453589,31.0654226,38.88962854,48.98201849,51.6780315,63.23254629,77.11486336,94.36583919,92.1176705,97.68486378,97.02370841,90.10015153,87.29915466,29.47880557,0.859015394,0.072549916,0,0.004822922,0.065053225,0.096276951,0.203997755,0.174215508,0.328970957,0.418599129,0.545257902,0.698535204,0.7671731,0.829181528,0.83292532,0.901557112,0.765024233,0.766892719,0.790158033,0.585686684,0.475957632,0.532675934,-0.019879811,-0.004959667,-0.002176845,0.032675568,0.039081015,0.056793056,0.072445825,0.095740572,0.103782162,0.130028263,0.187360913,0.24481006,0.265418619,0.252101183,0.254518569,0.186767563,0.166115344,0.06089491,-0.013629401,-0.022597237
2726,0,0.087397629,9.002286237,22.9886322,27.39281153,29.57854406,37.17634497,46.59176394,49.46492271,60.60142095,74.2238656,92.18721633,89.37707761,96.17237558,95.01337432,88.57614892,87.77330195,32.34994665,1.102880658,0.051821369,0,0.004885674,0.065361261,0.099628782,0.20340538,0.161988354,0.316960478,0.414268732,0.529115725,0.662056494,0.752501345,0.816973972,0.817627907,0.890405893,0.753670931,0.768438196,0.798380089,0.608389616,0.473855639,0.549664402,-0.021196444,-0.006007045,0.00059967,0.033542581,0.038097579,0.054094106,0.068404995,0.091848426,0.099470071,0.127050623,0.182835639,0.23860997,0.25042972,0.248944297,0.255349249,0.197467342,0.174136415,0.066768438,-0.01007086,-0.025084827
2727,0.000609663,0.201686835,4.674174101,21.54793477,27.49458924,31.10074684,40.18315836,53.45070252,56.64721299,64.95547089,85.6778859,93.55383975,94.84451029,98.56614636,98.90040062,96.75556311,97.39767682,30.56072493,0.391403749,0.115184786,0,0.016979265,0.085695314,0.084149599,0.179546547,0.182506418,0.31776123,0.435226107,0.528527355,0.676155186,0.80673008,0.840187645,0.854355669,0.908995914,0.765281153,0.799124813,0.798406172,0.52485671,0.442525721,0.593303728,-0.018613357,-0.004533681,0.003504724,0.026446499,0.037320085,0.052230999,0.076704428,0.094796687,0.106752254,0.14265731,0.224118397,0.249349952,0.285521597,0.247941017,0.258527726,0.200073481,0.192127362,0.075591542,-0.01675747,-0.024639383
2728,0.013445789,0.214601433,4.677301063,21.00228624,26.14540466,29.65152344,40.86612362,52.57407362,57.43648232,65.3485889,84.23161182,93.5339181,94.32549981,98.11490773,98.73648498,97.41075979,97.49559083,25.1833607,0.474927602,0.121012101,0,0.01661396,0.086762905,0.084220839,0.182620049,0.187342787,0.331152153,0.453516579,0.54036026,0.691684961,0.826332998,0.859067154,0.889762211,0.930400229,0.785997629,0.824174881,0.80882411,0.544836903,0.473267889,0.620940828,-0.016765825,-0.006521434,0.003552783,0.0277052,0.034719039,0.049192585,0.077887833,0.092337005,0.106718488,0.142067581,0.22177425,0.250351369,0.284576356,0.244165212,0.252358019,0.207314327,0.191121072,0.0681265,-0.02092929,-0.024502542
2729,0.000611172,0.161960641,4.328619743,21.6515775,26.76726109,32.17113665,43.35762094,53.13887743,59.2497998,66.58011599,86.88892654,94.39609784,95.28532543,99.15028665,99.01477833,96.32054804,96.72793781,26.31646,0.539551898,0.103899279,0,0.017136002,0.086545038,0.087140131,0.184712553,0.20192852,0.343489265,0.469420004,0.557927561,0.710347795,0.830807018,0.866005516,0.896307373,0.924309063,0.786670971,0.84064784,0.827422142,0.562222719,0.468495464,0.622778702,-0.018451134,-0.009119133,0.002410744,0.027246105,0.036678717,0.054387055,0.084895998,0.092237055,0.113666736,0.145596474,0.222814083,0.25608933,0.286735594,0.256394833,0.251402318,0.197133392,0.187646106,0.067455687,-0.016250702,-0.028351035
2730,0.003048316,0.243857719,4.06735118,21.61043882,26.36015326,32.39201341,43.14242766,53.67941469,60.26899464,65.67216567,87.65378922,94.7201613,96.00033641,98.85580768,99.19347536,94.30706884,93.64957733,27.40497476,0.444566077,0.121012101,0,0.017241669,0.085713482,0.085438728,0.183645725,0.213382959,0.345946312,0.47522912,0.559546614,0.735252523,0.840685844,0.881762409,0.912739229,0.949645329,0.807726192,0.859025908,0.842715645,0.596964025,0.471383905,0.665627193,-0.017381273,-0.009220151,-0.002612985,0.028696433,0.034863867,0.056573857,0.083269998,0.094573304,0.114645548,0.143750742,0.223132193,0.26167649,0.298019975,0.256838441,0.26516673,0.192068562,0.18270348,0.066904865,-0.016798446,-0.023479013
2731,0.01650165,0.115836001,4.390500931,21.26870904,25.27480567,31.77218269,41.78538144,52.77669926,59.10541387,66.13300493,87.31073214,95.49287952,95.70205232,98.96614283,99.2309039,96.59601058,96.94155568,35.20464635,0.874866636,0.177851118,0,0.015781546,0.084500885,0.086342907,0.180833006,0.195560837,0.333374166,0.460513115,0.550178814,0.713387728,0.830140305,0.880765724,0.904302073,0.949257851,0.798874283,0.864621115,0.847700596,0.589554977,0.467721987,0.661634874,-0.017800353,-0.010629921,0.003152135,0.029605525,0.031376384,0.053898726,0.081672989,0.088395283,0.113867529,0.144420803,0.220517039,0.265973032,0.292515397,0.256299913,0.271278828,0.201834783,0.193475083,0.080075741,-0.008775013,-0.023455957
2732,0.001828989,0.126512651,5.32636597,21.73327237,26.21124829,30.69410151,41.35994481,53.68062802,58.12868548,64.95668422,84.96202286,94.8378801,95.74360457,98.96842029,99.44929255,97.80564263,97.14677641,33.62281822,0.893766194,0.095342868,0,0.016293716,0.085713196,0.085024929,0.181875324,0.196109915,0.337295008,0.462824154,0.559723949,0.716464186,0.82627964,0.869062757,0.889823055,0.93849287,0.782061625,0.85443182,0.84194088,0.58969512,0.462129068,0.646726131,-0.020718601,-0.00611503,0.005386148,0.030923435,0.034427512,0.05001102,0.077830225,0.096802235,0.110114694,0.142655507,0.210020334,0.26135096,0.293470025,0.257272005,0.274190307,0.205464989,0.19236283,0.081214227,-0.008878804,-0.027245868
2733,0.001222344,0.125901479,4.112341927,19.99816648,25.84017515,29.1163413,41.09306351,54.34431799,57.28238977,65.50450144,83.46364726,95.4333644,96.11747885,99.2178489,99.39510652,96.40612488,94.64027246,38.35309858,0.932311622,0.107832565,0,0.015914249,0.084293795,0.084752226,0.179510164,0.188960648,0.330935574,0.46034236,0.562655592,0.721360826,0.837504387,0.893172264,0.914808273,0.959733105,0.817341852,0.887648106,0.878314161,0.635376406,0.473972034,0.657865858,-0.023221178,-0.0048523,-0.000137048,0.024173943,0.035014261,0.046762452,0.078529939,0.100882553,0.108764082,0.13913545,0.211573601,0.266342968,0.304018676,0.262060523,0.274267823,0.200613216,0.192755342,0.082187749,-0.009391285,-0.027339749
2734,0.001219326,0.077427221,4.340545166,19.66834324,26.63984149,28.7992684,41.57586221,55.48969885,59.12179378,69.35681526,87.23579801,97.03348647,97.47615262,99.48812449,99.01417315,90.61127424,86.24277808,20.54041593,0.335314739,0.109399829,0,0.014876842,0.083334923,0.085902309,0.181293631,0.191113806,0.340446472,0.459120178,0.575822973,0.743722534,0.840953922,0.908699036,0.936212873,0.984320211,0.834221888,0.906317425,0.897034073,0.595646858,0.463165474,0.642730904,-0.020468343,-0.003140062,0.000137008,0.022603525,0.038478937,0.04501928,0.082230546,0.103896119,0.113559254,0.155611068,0.223159268,0.282693535,0.312962413,0.261416852,0.272943169,0.186244726,0.172408342,0.053262342,-0.019750021,-0.02968757
2735,0.001833517,0.124679135,5.101215567,20.03657979,26.29355281,29.18871252,41.63953474,54.62156325,58.5066369,67.91917309,83.47998693,94.80045156,95.09623702,98.39665033,97.65226473,87.42995122,83.32360275,18.13659308,0.500533455,0.075785356,0,0.014582157,0.084719849,0.085225201,0.185970163,0.192787123,0.342785454,0.465167618,0.581777668,0.736491156,0.829768133,0.892930508,0.913353491,0.976445675,0.819020987,0.891522694,0.889276314,0.586644983,0.454501534,0.652258682,-0.023285449,-0.005126229,0.001551553,0.024704857,0.038183771,0.048232622,0.081206419,0.097524874,0.11458692,0.148596883,0.215749085,0.268197268,0.300832599,0.255351752,0.266921341,0.175895125,0.162436292,0.04729756,-0.013831643,-0.029299375
2736,0.001828989,0.153635117,4.778943241,21.73449169,28.3590916,31.86953208,41.75028141,54.70164285,57.93212648,64.58661943,80.34458552,92.92721357,92.7470251,97.95430457,97.72394428,87.88371472,82.82395976,21.52344463,0.527968298,0.083730595,0,0.014138222,0.0810987,0.083792782,0.179723787,0.187713766,0.3425179,0.434104538,0.566087389,0.718476295,0.807474279,0.873481417,0.89591713,0.938252926,0.778471422,0.841427374,0.838667488,0.572827101,0.444670391,0.639568949,-0.021861821,-0.003541218,0.003348853,0.028307242,0.041393243,0.053522799,0.080463402,0.098654993,0.11804276,0.141979992,0.205706879,0.255899489,0.28323096,0.246846139,0.259925872,0.176066279,0.161296561,0.049596369,-0.013312588,-0.027816305
2737,0.001833517,0.113678034,5.120400929,21.87385405,28.11652375,31.43586937,40.8333283,54.35179918,57.97641292,62.12174525,80.56795846,93.61843416,93.56857939,98.38307559,98.45456357,95.9007741,94.05887004,33.35644347,0.268199234,0.077007701,0,0.014924145,0.084343958,0.088961506,0.181975412,0.19684248,0.338566971,0.439609051,0.569605875,0.717820406,0.803074217,0.863520861,0.887181902,0.925433588,0.761472893,0.823641539,0.819766092,0.577517653,0.444309378,0.641131926,-0.01864643,-0.003171574,0.003180613,0.02860806,0.039441872,0.052196842,0.076034039,0.099424265,0.116865791,0.133258998,0.205981702,0.258255541,0.285518587,0.250496328,0.263924062,0.195418313,0.185438171,0.070486866,-0.013792438,-0.025294522
2738,0.008535284,0.107566312,4.244069209,22.28684652,28.17070569,31.32388355,39.87000884,54.19507874,57.41464243,60.23987478,81.49441425,93.83510246,92.84398034,98.13112745,97.37778531,89.62908588,87.54059478,32.80240832,0.523700655,0.110283306,0,0.015832949,0.081895113,0.089912415,0.183088684,0.186094379,0.33399725,0.439731312,0.560711098,0.710633564,0.805301666,0.875459719,0.901442575,0.942579269,0.779202557,0.850053692,0.847036266,0.619840431,0.445570183,0.648878002,-0.017746655,-0.004777429,0.001080924,0.030973308,0.040065475,0.051235061,0.074805006,0.09816581,0.110710807,0.12564756,0.203152448,0.26301384,0.282873333,0.254820168,0.256038398,0.18405135,0.176994279,0.068020649,-0.010911295,-0.023160573
2739,0.004278206,0.0463344,3.243491016,19.26596555,24.52431032,28.83293803,38.33650041,51.60523187,54.858329,59.70358417,80.78514402,93.16566958,94.07428819,98.27046298,97.2755646,91.71155033,88.74866636,40.79486712,1.326017375,0.125290307,0,0.015174866,0.079170465,0.082035112,0.169227982,0.166101933,0.323386431,0.416167593,0.54639802,0.702057409,0.814411449,0.878836107,0.910180092,0.954914618,0.787622929,0.851494074,0.850375938,0.643842173,0.446203613,0.676403761,-0.019026507,-0.008769082,-0.001122879,0.024914358,0.031387351,0.046216499,0.07231538,0.091464967,0.104732491,0.130471706,0.205232948,0.264480501,0.29433322,0.257476747,0.256948233,0.193184882,0.179143488,0.082994163,-0.006928659,-0.022920722
2740,0,0.057450189,3.091608666,21.35619117,27.65675363,30.38195397,41.20381017,52.83251232,55.68504453,61.72522724,80.85777224,92.85899704,93.33069012,98.32155902,98.34046689,96.96789536,96.2835249,55.71659104,0.873037647,0.125290307,0,0.013746357,0.081135941,0.08610549,0.176973391,0.170964241,0.321013165,0.41494565,0.544262123,0.703255272,0.812966537,0.869424963,0.914608192,0.954220772,0.779582548,0.855425882,0.838103485,0.636561918,0.453840446,0.678946257,-0.015772164,-0.010402974,-0.00122732,0.026700862,0.037117321,0.049915217,0.079523355,0.094704777,0.105369784,0.130428061,0.205884069,0.261624008,0.29274106,0.261304766,0.258791566,0.208016172,0.202307805,0.102870882,-0.005195482,-0.022185313
2741,0.004889378,0.035447989,3.754430999,18.60082305,24.76207895,26.56449553,37.97668564,51.78662428,52.55587372,63.33203912,81.09454245,94.22151658,95.3100159,99.23640218,99.30284068,98.02834332,97.17265706,69.14492489,1.454722374,0.093509351,0,0.012639999,0.077828407,0.083916235,0.171358109,0.167000961,0.314813089,0.39112215,0.533936739,0.692313242,0.804236794,0.860849476,0.915776348,0.964734173,0.798415756,0.91176157,0.898118401,0.709379387,0.451026964,0.701921749,-0.018186696,-0.013219207,0.003892472,0.023865072,0.033671543,0.042931367,0.069666781,0.094280809,0.098594069,0.133553877,0.205822423,0.269073188,0.310273826,0.271169364,0.27134645,0.216432557,0.219384909,0.12606509,0.000270071,-0.023096224
2742,0.003657979,0.054869684,2.605136751,18.71848804,23.74881878,26.9440634,37.43781847,52.25496857,54.14654566,65.92977262,81.22450709,94.75012406,95.88739908,99.42248398,99.47298203,99.3651735,98.31732968,79.42285471,3.712848651,0.098398729,0,0.013564968,0.077712059,0.082295561,0.166110086,0.175624609,0.30614357,0.412994385,0.538545704,0.717265463,0.823937082,0.883346128,0.935947609,0.991540909,0.834531212,0.9481287,0.926922846,0.747538519,0.486600494,0.70260973,-0.017260747,-0.01273963,-0.001553428,0.023987502,0.032193892,0.044795692,0.068345658,0.098427832,0.101718202,0.135920957,0.210107073,0.273486793,0.317651719,0.278467298,0.276261657,0.225218162,0.231788412,0.152290836,0.014623197,-0.023752542
2743,0.000611172,0.025669234,2.987409852,19.28981787,23.35558604,26.94398832,38.59369894,52.38843457,54.70346284,66.66990221,80.49466843,95.39749712,96.03808354,99.58849962,99.68228417,99.25259045,99.14127592,80.16967707,3.883554336,0.103899279,0,0.013430882,0.0775805,0.083824253,0.166714811,0.169895554,0.309778976,0.412923193,0.536395311,0.715961647,0.808842325,0.878300142,0.92801013,0.985643578,0.824825382,0.941736221,0.929129887,0.75453949,0.479803276,0.700324106,-0.018920364,-0.010777012,0.003372987,0.024853215,0.02603865,0.043812532,0.072949834,0.100430377,0.106452011,0.144696072,0.207860515,0.278301597,0.312589914,0.283485651,0.286944628,0.234250724,0.243203208,0.152062282,0.014095142,-0.026243946
2744,0.004267642,0.038408779,3.772301735,18.63374486,24.17685337,26.89590002,37.58247861,51.44749933,55.36169283,66.33987721,80.05532772,94.96646524,96.08564014,99.65252686,99.78206932,99.71911476,99.79383324,88.05692392,4.662703856,0.107832565,0,0.012589073,0.077092218,0.085447359,0.168411541,0.180581379,0.314117765,0.420227861,0.551417971,0.725866127,0.811649418,0.892145061,0.942507839,1.013863754,0.85163703,0.972710514,0.972356939,0.820948553,0.496180439,0.708438253,-0.018837042,-0.012567901,0.003898884,0.023123989,0.032129221,0.047386978,0.070108987,0.098677754,0.10646037,0.145181745,0.209872842,0.272441834,0.317135811,0.285873145,0.295600355,0.243767649,0.252446026,0.174290791,0.018502606,-0.02405769
2745,0,0.0440044,3.609327517,20.4584667,26.22709953,28.17794806,39.08752012,53.14979737,54.72651605,67.09855848,82.42880139,95.51280116,96.31630293,99.73868224,99.81239636,99.67441692,99.69516842,87.1375185,3.884935839,0.109399829,0,0.01381793,0.07717905,0.088401127,0.173408318,0.187989759,0.315016937,0.421270752,0.550163937,0.738680601,0.816195965,0.894434309,0.94702673,1.012907648,0.847738314,0.96322155,0.959553289,0.813179064,0.505990982,0.726780939,-0.017938897,-0.009955969,0.002474584,0.02910232,0.036484744,0.048524953,0.076577969,0.105082095,0.107248783,0.147579074,0.214060396,0.279862732,0.316292077,0.287041157,0.310427248,0.247954965,0.254885763,0.177271962,0.018560043,-0.02563639
2746,0,0.075785356,4.567901235,20.78829447,26.5685109,28.42668613,39.04152697,52.50673397,53.23412361,66.87434784,81.23892839,95.47839106,95.50994845,99.65072024,99.65831366,99.54803562,99.58705832,85.61150642,3.352537723,0.07395184,0,0.013570786,0.078156567,0.090692234,0.180238533,0.190368795,0.31846981,0.415516663,0.558176041,0.73083334,0.806445217,0.893900871,0.931210232,0.993759155,0.830874109,0.943403149,0.937859869,0.78727808,0.50075469,0.757132959,-0.016465042,-0.009762639,0.00407336,0.027230943,0.038268577,0.048405208,0.07566788,0.100393653,0.103804052,0.145648569,0.212809592,0.283027112,0.315030277,0.295132071,0.308668017,0.249949127,0.254377037,0.172728047,0.016209513,-0.027790802
2747,0.002444689,0.062795306,4.680913636,22.8718983,27.3098613,30.40938881,40.9720289,53.14676406,53.52350215,67.99364217,79.69584004,95.62459907,94.77304402,99.27431757,98.20687234,91.30711738,90.32779906,57.14711427,3.984758421,0.092898179,0,0.014462042,0.075814247,0.089892912,0.174830437,0.190058804,0.320946693,0.412440443,0.562023401,0.725579357,0.802775383,0.886876154,0.921051073,0.989967823,0.818067074,0.917230654,0.917708588,0.749760151,0.489861965,0.903188324,-0.016646963,-0.008264547,0.004608404,0.032779071,0.037319072,0.053304281,0.081694543,0.099393949,0.102531224,0.149117619,0.208756536,0.286542386,0.313162833,0.281573653,0.282244802,0.209794059,0.212701589,0.107305169,0.011200409,-0.02678873
