FID,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21,yield
1888,0,0.015929811,4.561789512,10.38073464,24.57094204,39.10189522,56.00124988,57.69488497,59.08123762,35.72050524,26.25315775,62.49973213,64.83231544,62.58981129,85.6801935,71.69862361,82.40456198,0,0.011698481,0.004972987,0.009505252,0.059801959,0.125622079,0.227700412,0.228043959,0.198275,0.199129984,0.114185788,0.127536908,0.158168361,0.230375186,0.359154522,0.255282164,0.51153326,-0.013095732,-0.001115354,0.007834593,0.078461789,0.089779459,0.135092825,0.146548629,0.150972366,0.093277521,0.079164565,0.118616052,0.132513419,0.078878492,0.18487376,0.194287777,0.236892685,0.033667766,13.28
1889,0,0.011028331,2.78311233,9.010821521,24.08636463,36.73894052,51.92397017,53.14490278,51.21806625,23.55603332,16.52737598,52.55791454,57.04165547,50.70009522,78.16005177,65.09478878,72.96355609,0,0.011448108,0.005980696,0.009431289,0.0630439,0.103737071,0.212268487,0.190542951,0.167694092,0.149813712,0.083464935,0.102941871,0.134785548,0.215077415,0.311970264,0.202851743,0.420095891,-0.007004015,-0.005893855,0.008094232,0.074235372,0.081657231,0.120807245,0.1258775,0.126102135,0.072637804,0.063032575,0.091131069,0.112054758,0.062568776,0.14326553,0.165094703,0.195227832,0.024416883,10.96
1890,0,0.012253701,2.267946959,7.196983519,21.65602384,33.94282802,50.68130575,50.74194212,47.08306661,21.79521634,21.93388874,49.61676969,55.42273582,71.76030125,78.12631013,63.36132271,72.59565443,0,0.010656968,0.005297365,0.009803223,0.057896532,0.09294676,0.195267916,0.172062695,0.156546816,0.131342724,0.099368274,0.104819849,0.140924782,0.217520207,0.316097975,0.219027147,0.406698078,-0.008682719,-0.008606398,0.002961889,0.065369159,0.071712866,0.114838757,0.118151657,0.117914453,0.062895745,0.061496519,0.08320681,0.101695351,0.120764002,0.144402042,0.15486595,0.192393556,0.023822492,11.26
1891,0,0.00245074,3.718371837,8.095717116,22.70206167,35.13492198,48.62547366,51.20525931,51.02453894,25.57269551,23.26041387,51.71327547,59.56819886,69.73359591,77.20397743,61.17771814,73.74892148,0,0.009816696,0.005215193,0.009352879,0.057658043,0.097766086,0.204727441,0.179974318,0.16229564,0.141112939,0.092461206,0.107092179,0.146883637,0.227080151,0.314921558,0.187575787,0.396224618,-0.010689512,-0.003432745,0.003134401,0.068225332,0.074562848,0.110403888,0.120090932,0.123183437,0.070204951,0.066281639,0.092861757,0.105428316,0.132616639,0.136475652,0.149750084,0.19256717,0.020854536,10.63
1892,0.000612685,0.00122537,3.58542905,9.312604786,24.89444053,38.43759858,54.59758847,53.44252003,56.05730834,27.64633163,25.10339655,55.2905133,64.89115829,77.81939378,82.08045729,66.44412223,76.3536617,0,0.009978811,0.005103314,0.008817791,0.061873928,0.098281197,0.230115741,0.18155849,0.164758623,0.14819473,0.086148717,0.110320203,0.166765749,0.242798999,0.344143987,0.196404681,0.447890192,-0.010347134,-0.003545481,0.00388328,0.068769,0.082900375,0.125317425,0.121925443,0.13341476,0.075471476,0.070282951,0.100485072,0.115701266,0.146432936,0.149682492,0.161588192,0.200774789,0.021303654,11.88
1893,0.00245074,0.004288795,2.777015699,7.90550221,23.36009244,35.97879104,50.23957951,49.93766718,51.28040582,29.53722118,29.23837678,51.56219865,62.2972249,81.75640582,80.06557377,63.95104744,74.27718144,0,0.009552925,0.005680516,0.009451721,0.055127416,0.090424664,0.209204897,0.164827406,0.154504731,0.138076782,0.074421838,0.104401432,0.16006209,0.215238199,0.317245513,0.195839524,0.424095482,-0.008126551,-0.007427984,0.001191225,0.069834016,0.076396599,0.111905605,0.116219744,0.126005307,0.075401418,0.068231016,0.092807494,0.113180853,0.143923312,0.146473646,0.152925551,0.188879997,0.021788383,10.58
1894,0,0.001838055,5.078841217,9.822892852,24.08137201,38.5922978,53.75759729,53.70995297,55.51958543,35.80865359,30.31550658,53.09970438,66.95189465,82.00311634,78.49007765,62.06501039,70.92170187,0,0.009115594,0.007397385,0.01109427,0.059646972,0.106806912,0.237566561,0.188648254,0.172739804,0.167485341,0.088135317,0.119306594,0.182446688,0.208241999,0.294921547,0.201387063,0.412588835,-0.010056171,-0.002461869,0.003229521,0.067961402,0.086157225,0.123338312,0.124518998,0.138341904,0.083829768,0.075543687,0.095339812,0.121646099,0.125266746,0.137916431,0.149923906,0.175195634,0.01424714,11.55
1895,0,0.00735222,3.778082609,9.639968376,24.13671771,38.64083089,54.78670089,55.98041642,54.97576589,34.186509,29.07853852,54.71217415,68.51173256,80.05540166,83.13464123,63.26501904,68.46217105,0,0.008381113,0.00578114,0.010107027,0.059929874,0.105915822,0.23850517,0.182051018,0.177418485,0.178372204,0.087518848,0.112840302,0.177522004,0.215029627,0.297787786,0.193439305,0.411931217,-0.006623688,-0.004522406,0.002523547,0.071450099,0.084306374,0.124984279,0.130327687,0.134364232,0.084244326,0.073884688,0.098097309,0.126121819,0.110742159,0.144044951,0.153058365,0.17127955,0.018262232,12.99
1896,0.001838055,0.013479071,3.83417162,9.219935985,22.44298486,35.25200806,50.28673659,52.10237107,52.36279183,35.33136254,32.94813222,54.1776492,66.15748455,45.80619246,74.14135985,57.53549169,64.82743745,0,0.007961035,0.005682865,0.009537698,0.057415903,0.106656797,0.230498329,0.189572409,0.185751796,0.19010368,0.090672433,0.119947024,0.187406763,0.206055358,0.291499346,0.191396669,0.3520661,-0.007895052,-0.003053196,0.005662259,0.070447162,0.076782756,0.114752822,0.122904614,0.130783454,0.085708879,0.075571164,0.096314587,0.124234326,0.059848826,0.128342479,0.132818282,0.150084049,0.01123257,12.66
1897,0,0.026345456,4.760420486,9.799115988,24.13732287,38.43398407,55.29580736,56.65835592,59.11172077,39.33781242,36.06127385,63.56033324,73.61246977,66.12815963,80.38287317,58.57102666,64.33301593,0,0.007743752,0.004702966,0.012648587,0.058052462,0.120843485,0.229760632,0.207552463,0.19610922,0.208751976,0.112417132,0.128978223,0.184880242,0.215953127,0.313450485,0.183698446,0.365326226,-0.008048756,-0.000676433,0.008001971,0.06888134,0.085021779,0.131842405,0.137867853,0.150031656,0.098677039,0.086843468,0.109948561,0.13925986,0.090883091,0.136444077,0.135178223,0.153241515,0.01332825,13.88
1898,0,0.030634252,6.764822436,13.56317635,29.91336844,48.2437089,66.66625821,69.87063007,74.15820759,58.0585864,53.02689382,77.95431336,81.75934855,92.48398546,83.47540984,57.60582583,64.87296572,0,0.007628612,0.005058572,0.014431471,0.070371553,0.16850248,0.26818949,0.272557586,0.242045477,0.269962758,0.144737691,0.172328904,0.223903477,0.249174491,0.342824996,0.192721769,0.388792068,-0.00868545,0.001307681,0.013697509,0.085931413,0.111832321,0.167509273,0.179699764,0.197494552,0.139932811,0.118971445,0.1455843,0.165549472,0.167375252,0.148317054,0.134796262,0.157793745,0.009778203,17.07
1899,0,0.083730595,9.086419753,15.94781974,30.90190355,52.90288529,72.47402518,78.6761235,83.40740741,76.59768879,72.60198871,92.33258331,91.46466004,97.24398373,95.46036012,72.96877714,70.9476714,0,0.007538208,0.005495597,0.017542928,0.068180621,0.198535904,0.295383513,0.337732404,0.301052272,0.347417861,0.193611473,0.256580472,0.314066052,0.331598431,0.453324974,0.264009863,0.473204792,-0.006426829,0.005900757,0.01762419,0.087456152,0.124521852,0.1904286,0.205887437,0.242328718,0.187414318,0.161169291,0.185586452,0.207311898,0.195588365,0.189319745,0.165557563,0.175072595,0.004615343,23.2
1900,0,0.076585629,9.619239702,16.74500838,30.40990087,51.94253682,73.93821684,83.05694571,87.59870431,88.26444504,85.42757323,97.64364418,95.87806707,98.2912107,99.30543572,87.35283934,78.77911993,0,0.007850367,0.005538341,0.020793905,0.05952194,0.210409433,0.305210978,0.384408265,0.353697509,0.431676835,0.298145324,0.396996707,0.436975479,0.451627791,0.538375497,0.363355041,0.567804813,-0.00480209,0.006763963,0.021732466,0.084265232,0.119819097,0.198291615,0.227254957,0.264858633,0.227681264,0.204412341,0.220884278,0.233763903,0.219462276,0.218089581,0.19934082,0.194948509,0.00113832,29.19
1901,0,0.072909519,7.987806737,15.36168267,25.29301852,48.74299304,71.26573768,83.46684858,89.43636641,92.55253964,90.85503054,98.29208186,97.42327331,97.71251731,99.40768611,91.94511773,76.65663954,0,0.007348466,0.005013299,0.019809723,0.043571234,0.171206981,0.260773987,0.378557414,0.380995661,0.49459222,0.409331948,0.495427758,0.555560648,0.537473738,0.585276425,0.429119349,0.568970084,-0.002831609,0.006865755,0.023814933,0.062726498,0.115352705,0.190774187,0.228340194,0.272560298,0.256801039,0.234334454,0.239679009,0.246363342,0.237280264,0.221057937,0.197280437,0.169449896,-0.000985969,30
1902,0,0.075360259,9.552202408,17.11568358,30.17879949,54.22844524,76.57031173,87.39787705,97.58146624,99.40123623,99.66460629,99.99247514,99.95285546,99.90910665,99.98705781,98.08582929,87.34742902,0,0.007944495,0.004879847,0.020837434,0.04683888,0.201351881,0.300325215,0.497158796,0.54126054,0.738151252,0.767364323,0.790863991,0.891683102,0.872226,0.87962091,0.760787308,0.88398391,-0.002160784,0.009663782,0.02357745,0.072281532,0.132696256,0.208829656,0.247711137,0.304735929,0.316310257,0.302541852,0.267266244,0.268268138,0.255448669,0.224437892,0.216622218,0.192056596,-0.004850513,31.1
1903,0,0.079649054,9.370492605,18.25944171,29.42893633,53.14373074,74.76592104,84.25465895,98.00513385,99.99032518,99.98602526,99.99785004,100,99.99350762,99.99140016,99.4871018,95.94983553,0,0.008241153,0.00583243,0.022578167,0.045544498,0.18832542,0.287026793,0.493523687,0.566802442,0.805831015,0.839669764,0.846939445,0.950428545,0.938009322,0.940678954,0.824718356,0.955861747,-0.002214507,0.011091585,0.030161398,0.069438286,0.133361101,0.202742055,0.234255761,0.307241768,0.301197678,0.309588492,0.260359317,0.26465556,0.247234464,0.214506388,0.212578684,0.197945282,-0.00011604,32.77
1904,0,0.019605921,5.048010974,11.34705075,23.28071538,47.94219709,68.91910107,79.89363051,96.6785551,99.88175222,99.70963249,99.98499946,99.9710704,99.80458572,99.98065036,99.21875,94.56046572,0,0.008019892,0.005042708,0.019661225,0.034336358,0.153173923,0.240243286,0.423261881,0.514284134,0.753775239,0.787184596,0.79118526,0.894305825,0.879976749,0.880678236,0.766406059,0.89168036,0.000141861,0.004674839,0.019416342,0.056036584,0.118917227,0.185612604,0.207116067,0.297194898,0.300874829,0.300494224,0.255802423,0.261431694,0.241256997,0.21527487,0.208466351,0.185220554,-0.004949756,33.27
1905,0,0.056367023,7.037951532,12.39871971,27.86352855,50.00545997,71.41119668,82.37840253,97.87288523,99.96345069,99.94410105,100,99.99677506,99.98701524,99.99245039,99.28367382,93.18485764,0,0.009232785,0.005009095,0.022730578,0.039562237,0.171455532,0.277332604,0.481267661,0.566254854,0.777148545,0.812081993,0.798900485,0.896611691,0.881047964,0.883743405,0.777117729,0.897253811,0.002110864,0.00783337,0.022669785,0.067045122,0.124255948,0.193819508,0.218772054,0.296365976,0.315200537,0.289984375,0.250466406,0.263492733,0.247927234,0.2120727,0.192770764,0.173532188,-0.008268429,34.26
1906,0,0.052078228,6.604938272,14.78920896,28.22903363,50.01395326,71.08249191,80.96549303,97.18701417,99.96130073,99.89035206,99.99892502,100,100,99.99032518,99.3291205,92.44611323,0,0.009998514,0.006170773,0.021935571,0.041193731,0.171139985,0.277340382,0.476829827,0.56153357,0.763638139,0.810065687,0.791302919,0.887235403,0.868382931,0.873271108,0.767445982,0.886519313,0.001279403,0.008455426,0.025998121,0.067351282,0.124154851,0.19516626,0.213322714,0.287243515,0.317875534,0.271014512,0.245552465,0.258526087,0.241089016,0.213533595,0.175638065,0.167218134,-0.006387917,34.44
1907,0,0.015317126,6.26611797,12.80058384,25.76742945,48.0636137,69.05879477,77.56460951,96.10499939,99.94302607,99.93249759,99.99785707,100,99.99242555,99.99677506,99.46113227,93.64179363,0,0.009768737,0.004984298,0.019248884,0.03836016,0.15626289,0.267025262,0.463612288,0.556236982,0.757986486,0.80814904,0.794329703,0.88775748,0.87220794,0.870862603,0.770665586,0.891285896,-0.000526527,0.010075376,0.02182639,0.061230503,0.118070245,0.184132561,0.205712155,0.27963084,0.29902938,0.266704202,0.245304093,0.265663177,0.240600675,0.219357863,0.17650345,0.169503003,-0.002937508,34.32
1908,0,0.00367611,5.827160494,12.69684499,25.54825762,49.05663811,70.14875993,80.19728462,97.06386222,99.92690137,99.96022575,99.99677506,100,100,100,99.84742902,95.63387292,0,0.01075378,0.005418013,0.017074253,0.03780181,0.154937074,0.275798291,0.468975395,0.56633085,0.766072035,0.815474033,0.805046797,0.893558681,0.877529919,0.881638229,0.783778965,0.903783739,0.000961339,0.010543456,0.021965675,0.062771343,0.122412883,0.193685189,0.216212943,0.29101935,0.301287949,0.259725839,0.247257665,0.266452879,0.250613004,0.220603719,0.189903602,0.176537797,-0.000667412,34.49
1909,0,0.045951377,6.707004034,13.739369,25.39439275,48.62469363,70.48710427,80.6386996,96.86694102,99.86562752,99.96452567,99.99355012,100,100,99.99892502,99.64832929,94.94283865,0,0.012189577,0.006000877,0.019238811,0.044003956,0.168744236,0.289438486,0.482380658,0.575928688,0.760413826,0.804803729,0.786803186,0.868430614,0.85181874,0.863854527,0.760406911,0.883495808,0.001763829,0.010170336,0.0244394,0.059285421,0.120775901,0.189911097,0.218283042,0.277813226,0.294635624,0.254432559,0.243848085,0.260022223,0.252289087,0.223576158,0.191931367,0.180338085,-0.001939506,37.89
1910,0,0.022056661,6.620332266,14.52888279,26.13870756,50.17047247,70.22412018,80.90057893,96.16611661,99.97097554,99.93571199,99.99892853,100,100,99.99676445,99.57799515,96.16949446,0,0.013879563,0.006359496,0.020071059,0.044735041,0.170453623,0.287113488,0.477964401,0.571203709,0.746895909,0.79718101,0.776083648,0.854655564,0.846954405,0.856435657,0.746041656,0.868514955,0.001423181,0.00978255,0.026828002,0.062816709,0.126759499,0.192415223,0.219530389,0.269400239,0.299834043,0.261863619,0.247595713,0.261869341,0.251984835,0.22026144,0.20329906,0.179743528,0.002460622,30.61
1911,0,0.023894716,5.785703399,12.47460926,24.1020495,46.68519013,67.10915536,78.34215721,95.54884926,99.96022575,99.70868046,100,99.9967856,99.99783587,100,99.80739266,96.39997403,0,0.014063609,0.006573883,0.022348173,0.042998247,0.162442952,0.268660635,0.451427251,0.549901843,0.724027634,0.751819313,0.74556905,0.813850462,0.806543052,0.818921208,0.704043508,0.827042103,0.002194531,0.010618283,0.025145192,0.05903,0.114537992,0.183106586,0.208344877,0.264554739,0.303509176,0.260881186,0.246648714,0.266482055,0.248560131,0.218153656,0.205061004,0.181411296,0.00445524,34.25
1912,0.00122537,0.048402117,7.67143381,14.6313062,26.75971538,50.03397316,69.63287913,82.20912359,97.39247066,99.99247514,99.97420048,100,100,100,100,99.92100935,96.65209488,0,0.015840018,0.00826754,0.025748249,0.052198991,0.18498677,0.299344867,0.494743794,0.59002775,0.753613889,0.78751111,0.778536677,0.842505872,0.840736389,0.851120412,0.747481585,0.867796481,0.004010527,0.011025904,0.028139589,0.066992402,0.123302519,0.187234253,0.223059744,0.276714206,0.326609522,0.264439672,0.254403383,0.266772687,0.25080213,0.2189648,0.210885122,0.181711748,-0.002191813,33.35
1913,0,0.072296834,8.871208657,15.74638012,26.91827028,50.0715863,70.47060262,83.06479363,98.6197226,99.99140016,99.97321333,100,100,99.99782873,99.98597929,99.66453882,96.45191309,0,0.014719582,0.008505475,0.026000068,0.054474954,0.187980086,0.298308522,0.49464491,0.604727089,0.758925259,0.788742363,0.779945135,0.843823671,0.852626741,0.858151317,0.759542346,0.872023821,0.005277639,0.01189629,0.030414967,0.06665688,0.122101724,0.194794044,0.220199913,0.306069583,0.322677672,0.26102528,0.2562038,0.270433843,0.247677773,0.212447584,0.202506289,0.183414787,-0.004110205,33.41
1914,0,0.041662582,9.550983082,16.25849718,27.70601472,49.4018297,71.02857563,84.17738713,98.78926782,99.86025262,99.8559527,99.98172534,99.9903568,100,99.97957538,99.56825658,96.08822261,0,0.014171156,0.00965075,0.024941022,0.056137808,0.190628409,0.30453366,0.500608146,0.605400264,0.747134328,0.785953939,0.77809453,0.838606238,0.848046124,0.850874543,0.752943635,0.87216413,0.004249958,0.012168783,0.027283786,0.065574318,0.118297286,0.189122528,0.223598614,0.295759261,0.306529671,0.24328202,0.256419569,0.258004159,0.240376189,0.205598459,0.200736359,0.182408318,0.000541986,33.92
1915,0.004288795,0.00490148,8.084586236,13.99501308,25.45764155,46.93088888,67.42696492,79.94154029,97.00960219,98.74549852,98.73138326,99.03246545,99.29481322,99.35400796,99.25718893,99.07483553,96.37941482,0,0.012495232,0.009148144,0.020484446,0.052428886,0.169738322,0.281570345,0.461480767,0.581916094,0.715780795,0.776265442,0.770452142,0.837351799,0.830340147,0.838883221,0.745869637,0.857815742,-0.001087203,0.008121803,0.021213975,0.058772743,0.111668549,0.182382673,0.205186218,0.291459709,0.285989106,0.244008347,0.252722621,0.262711644,0.236809507,0.204797477,0.204265416,0.181526959,-3.10E-05,34.37
1916,0.00122537,0.045951377,12.91144643,21.41685719,30.50425878,52.51522726,74.10425448,85.96671275,99.53970431,99.95485085,99.99677506,100,100,100,99.99676445,99.74679709,96.0223338,0,0.013164882,0.012752105,0.022814183,0.062196426,0.202565625,0.330168158,0.521322489,0.62961185,0.774647951,0.862896919,0.862105906,0.932177961,0.936191797,0.93492502,0.849377573,0.959735334,-0.007951225,0.010592702,0.029320428,0.067858487,0.126906916,0.20368807,0.22327204,0.31333217,0.28883931,0.263833016,0.2670798,0.269321591,0.244218275,0.209816396,0.207295612,0.186421409,-0.000976712,33.94
1917,0,0.722355651,17.3504039,24.69440634,32.93133856,57.59421486,76.70639286,91.3962656,99.24459113,99.84305294,99.86455254,99.96560064,99.98280032,99.97611603,99.98172534,99.61911357,96.14352493,0,0.014598763,0.025716232,0.035588004,0.08024919,0.238221794,0.376640767,0.547543228,0.645656824,0.779399812,0.90196079,0.922163427,0.988796175,0.993338883,1.000012994,0.908973753,1.015808582,-0.005382144,0.014268027,0.032684918,0.077215664,0.142829701,0.217559159,0.257800072,0.320809633,0.298647732,0.281887352,0.275866359,0.280156851,0.252014011,0.232333645,0.222452998,0.198165685,-0.006651816,33.41
1918,0,0.858371728,20.29152915,28.22923335,36.54381804,57.73338199,76.40733752,93.08287239,98.76116446,99.99570008,99.87356691,99.95285546,99.99892853,99.99891794,99.98058671,99.34318733,94.90185505,0,0.015081093,0.033379748,0.039945178,0.089123659,0.248215601,0.377541006,0.501067221,0.604885876,0.711169958,0.837074816,0.85008806,0.914120793,0.914234638,0.916888356,0.832684696,0.93437469,-0.000860712,0.018933907,0.038593631,0.090103023,0.143101677,0.21865809,0.257085532,0.310251355,0.295486361,0.282523096,0.282061368,0.28911832,0.273804486,0.241623938,0.231952354,0.202823117,-0.006343511,33.06
1919,0.001838055,0.936182727,18.6727633,27.42626041,34.59438472,55.02256789,73.70064784,89.74518409,97.26992836,99.98602526,99.91400161,99.98495028,99.9838753,99.99675381,100,99.85608553,97.45715028,0,0.014672591,0.03065126,0.033935145,0.077222057,0.214291155,0.338294625,0.462220192,0.573313594,0.675448,0.825082898,0.82517463,0.893974423,0.902701139,0.90033114,0.826123595,0.930146635,-0.004519996,0.015472902,0.036001708,0.080295175,0.138244495,0.205382481,0.245971158,0.294253916,0.291491359,0.282210946,0.278951377,0.283218056,0.271791488,0.241588131,0.240397662,0.213240206,-0.003447588,44.91
