FID,CC210326,CC210407,CC210419,CC210429,CC210505,CC210513,CC210520,CC210527,CC210602,CC210610,CC210617,CC210624,CC210630,CC210709,CC210714,CC210719,CC210727,CC210804,CC210806
"1916",0.001225370061759,0.045951377315949,12.911446425849718,21.416857186404510,30.504258778422187,52.515227256181909,74.104254484854422,85.966712748039527,99.539704313366855,99.954850846546634,99.996775060467613,100.000000000000000,100.000000000000000,100.000000000000000,99.996764452113894,99.746797091412745,96.022333795013850,0.208838296398892,0.178251228129741
"1917",0.000000000000000,0.722355651406725,17.350403901844231,24.694406340496876,32.931338563522473,57.594214855978066,76.706392861508377,91.396265597739799,99.244591125779252,99.843052942757325,99.864552539639888,99.965600644987902,99.982800322493958,99.976116032655895,99.981725342649824,99.619113573407205,96.143524930747930,0.049774930747922,0.087003575634755
"1918",0.000000000000000,0.858371728261935,20.291529152915292,28.229233348574912,36.543818038070910,57.733381986255552,76.407337515929811,93.082872393217215,98.761164456637701,99.995700080623479,99.873566913104042,99.952855459123541,99.998928533161902,99.998917936288095,99.980586712683348,99.343187326869810,94.901855047454703,0.125933645996179,0.128383325022016
"1919",0.001838055092638,0.936182727183610,18.672763298277701,27.426260414766162,34.594384721784074,55.022567885656045,73.700647842562034,89.745184094078439,97.269928364578575,99.986025262026331,99.914001612469775,99.984950282182211,99.983875302338078,99.996753808864270,100.000000000000000,99.856085526315780,97.457150277008310,0.164473684210526,0.145359632462944
"1920",0.004901480247035,0.447260072541908,17.927754915409235,26.266117969821671,33.771209633278602,54.274551675604840,71.886947358102148,89.002046495903983,97.434537418076516,99.988175221714599,99.850577801666219,99.948569591771133,99.959284260152145,99.997835872576175,99.962375705455514,99.073753462603875,93.158111149584485,0.168273406287997,0.170824093624336
"1921",0.000000000000000,1.097931575335751,19.883266104388216,27.135497637555250,35.416286565711850,58.068019122036453,77.565701014545894,94.911100083513873,99.265370981542603,100.000000000000000,99.927140255009107,99.996775060467613,99.997850040311747,99.998914365120726,99.996764452113894,98.849766274238220,87.797567520775615,0.080072714681440,0.160213901473756
"1922",0.004901480247035,0.885942554651505,18.842249657064471,25.290656912056086,34.838263486131673,58.006139435560186,77.344132928144305,95.424059306123183,99.483005639384231,99.998925020155866,99.923676431066923,99.981725342649824,100.000000000000000,99.998917936288095,99.997850040311747,99.880972991689760,96.091585872576175,0.175294321329640,0.223875054377235
"1923",0.000000000000000,0.090677384570140,12.630391708581010,19.445964848263699,29.180806422185736,51.902497027348396,71.342745385649678,91.209726590561971,98.700807803688463,99.998925020155866,99.852727761354473,99.993571198971381,100.000000000000000,99.983769044321321,100.000000000000000,99.770602493074790,95.914581535806732,0.299635226680563,0.276926015130134
"1924",0.000000000000000,0.020831291049897,9.977997799779978,16.673068129858255,29.387581341604331,51.129000946395209,72.211057739437308,88.649493809198958,99.347268060139342,99.993550120935240,99.989285331618987,99.998925020155866,100.000000000000000,99.998917936288095,99.996764452113894,99.725155817174510,95.548389889196670,0.147160664819945,0.152786766968350
"1925",0.000000000000000,0.031859621605725,10.441091297058374,16.336534064929126,25.729209638671165,47.385279914581766,68.129812981298130,84.290918773677390,97.956409083981100,99.496909432948129,99.589357699543129,99.666756248320340,99.917497053466192,99.871895084245267,99.954850846546634,99.597472299168970,94.588599376731295,0.239925308320306,0.056234018398073
"1926",0.000000000000000,0.009802960494069,10.006401463191587,16.069501600365797,25.371282612661922,49.246523817612662,69.179492206646415,82.817282325881834,98.115531169029111,99.729105079279762,99.906476753560867,99.982856530590382,100.000000000000000,99.976194598337955,99.997842968075929,99.575831024930750,94.962993421052630,0.293239265927978,0.078515421914291
"1927",0.000000000000000,0.013479070679345,4.407774110744408,10.800948731983215,20.774797786292041,42.207406149142180,61.990587947683665,76.195449414122635,94.663618350861142,97.845740392367645,98.473159755705566,98.955119591507653,99.689274616950613,99.678627077562325,99.927976350443430,99.343190898037165,94.436028393351805,0.183950831024931,0.123078228946726
"1928",0.000000000000000,0.003676110185276,6.925163846974547,13.857033988721232,23.697493266034119,46.748768472906406,66.488579551024401,80.970939591629246,98.244102187996575,99.567858102660580,99.884977156678318,99.966675624832035,99.998925020155866,99.989179362880890,99.989250201558718,99.796572022160674,93.885893011216567,0.117248566961959,0.159152882258698
"1929",0.000000000000000,0.014091755710224,7.439109891784788,12.260326169791190,21.542905795779362,43.528112790895193,61.257181273682924,76.893914240351592,94.645328456028039,97.264176296694444,97.712442891695787,98.472088288867454,99.490459553883355,99.400536703601105,99.614969801553059,99.465460526315780,92.186417936288095,0.087647160664820,0.167641035979162
"1930",0.000000000000000,0.009190275463190,7.075540887422076,11.897576588934614,19.876543209876544,42.333592176466304,59.296269973532013,75.268187553199837,92.259716506630085,94.903520558989513,95.619843565841634,96.585864015049722,97.863495124825889,97.875412541254121,97.945713517871539,97.485283933518005,89.252943213296405,0.087936425221470,0.190983458710437
"1931",0.000000000000000,0.016542495833742,10.077732053040695,14.969896004378763,23.485161008517558,47.482346089446480,66.318298496516320,83.188898706140094,97.253392005867255,98.961569470572428,99.465735017468432,99.843565841637201,99.929051330287550,99.669970567867040,99.108841709217955,97.998182132963990,88.592884349030470,0.040036357340720,0.259949707689206
"1932",0.000000000000000,0.003676110185276,9.343697607072093,15.320225575369609,23.328468041111719,47.825111019437500,68.415473973139882,81.867684078986287,97.412589544276784,98.911045417898407,99.190540177371673,99.580757860790115,99.721418622093651,99.667806440443215,99.651639344262293,99.339941135734065,92.695211389128559,0.081154778393352,0.270559899839786
"1933",0.008577590432311,0.072909518674640,14.108299718860776,20.250571559213533,28.787325913762697,54.566356863791889,75.650287250947315,87.976383799479621,98.454503886602652,99.281913464122553,99.590699667845286,99.927976350443430,99.974200483740930,99.952389196675895,99.976350443429183,99.667806440443215,94.073537049861500,0.157417057495223,0.239509484575589
"1934",0.000612685030879,0.429492206646407,20.288370675201950,26.424020728547475,36.184449998786675,62.344390788420000,82.389594157435539,94.682949855363645,99.731748209114471,99.997850040311747,99.997850040311747,100.000000000000000,100.000000000000000,99.997828730241451,99.996775060467613,99.851757271468145,88.553930055401665,0.097385734072022,0.245095438678394
"1935",0.000000000000000,0.495662189981374,22.548392013412592,27.957793589977499,36.704980842911880,61.471401878230481,83.082752719716410,94.164166400038638,99.814814814814810,99.998928533161902,100.000000000000000,100.000000000000000,100.000000000000000,100.000000000000000,99.995685936151858,99.946978878116340,90.926895775623279,0.095221606648199,0.206898746936307
"1936",0.000612685030879,0.686819919615724,23.615694902823616,30.988568815729312,39.068296539560912,62.648329248465139,82.095505342613478,92.826397986103146,99.610425240054866,99.991400161246986,99.997857066323789,100.000000000000000,100.000000000000000,100.000000000000000,99.995700080623479,99.675380886426595,92.757747576177280,0.179129755080771,0.174007151269509
"1937",0.004901480247035,0.937408097245368,23.303155006858709,31.372046944063403,39.165594894319199,60.890824819820907,82.990465713237995,89.839750184577767,98.919676878524626,99.726955119591508,99.582907820478368,99.973213329047468,99.991428265295184,100.000000000000000,99.996764452113894,99.602882617728525,94.335634167385678,0.285664819944598,0.127322305806958
"1938",0.001225370061759,0.697235565140673,22.823350099070264,31.086724584666968,38.347016967706622,60.368545885787263,78.747794333888834,89.976999559309149,99.214032514362543,99.960225745767261,99.702230583176572,100.000000000000000,99.995700080623479,99.992400555845066,99.986025262026331,99.283673822714675,93.146208448753470,0.151988883098836,0.270559899839786
"1939",0.000612685030879,0.559994118223704,21.706392861508373,28.128686979261690,36.082223438545277,55.945303210463734,74.871042659821541,85.242893105300965,97.607681755829901,99.737704918032790,99.689274616950613,99.989285331618987,99.981785063752284,99.995671745152364,99.996775060467613,99.664560249307470,96.717018698060940,0.189361149584488,0.190983458710437
"1940",0.001225370061759,0.610846975786688,20.473708276177412,25.925316262764824,33.678929360091239,53.154650683103213,69.756641505734734,82.289006426937462,96.421886907483611,99.066917495296963,99.344262295081961,99.963450685299648,99.959150765923141,99.975112534626049,99.963330457290766,99.664538822303285,95.205375692520775,0.221823060941828,0.305573533936700
"1941",0.001225370061759,0.467478678560925,19.776863283036121,28.982167352537726,33.658091589126073,54.589410080322267,73.033247769221362,85.792247463009133,97.272976680384076,99.447460360118242,99.805428648212853,99.970975544208557,99.965713061180764,99.984851108033240,99.978500403117437,99.695940096952910,94.605263157894740,0.247524752475248,0.292841303356004
"1942",0.000000000000000,0.429492206646407,19.068573524019069,27.665294924554185,33.824119686188652,54.000339731612023,72.204318204097646,82.787098020513255,96.992421464368661,99.203439935501208,99.888567448837463,100.000000000000000,99.998925020155866,100.000000000000000,100.000000000000000,99.848511080332415,94.737924168975070,0.295403393351801,0.186739381850205
"1943",0.006111722283339,0.370674443681992,19.756744398719707,27.284255448864503,34.281952971438280,55.666237957727681,71.632441021879970,84.907847315709731,96.306660570035049,98.971244289169576,99.695780704111797,99.990325181402852,99.976427729561763,99.993507617728525,100.000000000000000,99.383223684210535,93.545489958448755,0.270323084940073,0.187800401065263
"1944",0.004901480247035,0.665988628565827,20.169486358786770,27.720610594173813,34.166514626284737,57.488048727219784,73.191966473875112,84.119049636291010,97.139460448102426,99.310937919913997,99.485695917711354,100.000000000000000,100.000000000000000,100.000000000000000,100.000000000000000,99.833362188365655,97.298086911357345,0.353834833795014,0.187800401065263
"1945",0.000000000000000,0.577761984119204,21.455201075663123,28.583447645176040,36.781609195402297,59.343225994321628,75.273193986065266,87.803125886663963,98.258159149248257,99.748454716474072,99.657081429723192,100.000000000000000,100.000000000000000,100.000000000000000,100.000000000000000,99.532548476454295,95.104743767313010,0.214248614958449,0.116712113656378
"1946",0.000000000000000,0.501176355259288,19.743331809175430,27.818320377991164,35.105802130602534,57.681574413356309,73.812003725124981,85.724030932876133,97.313824112178025,99.658156409567326,99.596882558452023,99.998925020155866,99.989285331618987,100.000000000000000,99.998925020155866,99.626688019390585,95.907031924072470,0.222555150251867,0.132627401882248
"1947",0.007964905401431,0.427041466522890,20.627343392775490,28.782197835695776,35.789697743720730,58.081365721080346,73.874220755408871,86.904661042592082,97.931412894375853,99.751679656006459,99.832851173256188,99.997850040311747,99.851652781510353,99.659149930747930,99.753829615694698,97.053540512465375,89.676030124653735,0.229397506925208,0.168702055194220
"1948",0.001225370061759,0.362709538280561,21.268793546021271,27.646414887794197,34.889010521194429,57.213403880070544,72.781467503185965,87.611153704519793,97.727785398567292,99.789303950550917,99.940876108572965,100.000000000000000,99.997857066323789,99.997835872576175,99.971958584987050,98.309816481994460,85.870412049861500,0.111820392565572,0.168702055194220
"1949",0.003676110185276,0.306342515439663,22.363664075598233,27.886602652034753,35.938751243660363,58.088039020602302,74.910157682434914,86.181625002263814,98.101087886566432,99.849502821822085,99.943026068261219,100.000000000000000,99.937651169040578,99.849593144044320,99.543133566245629,96.326393698060940,87.493507617728525,0.164473684210526,0.150664728538234
"1950",0.000612685030879,0.397019900009803,19.953055936595032,27.634202103337905,34.528978896794989,56.802518867237737,72.174909322615434,86.546398615364126,97.451607986587405,99.890352055898958,99.942140790742528,100.000000000000000,99.996785599485690,99.992425554016620,99.993550120935240,98.967711218836570,90.729076790336492,0.240218144044321,0.218569958301945
"1951",0.006739535339673,0.464415253406529,20.604449333822274,28.861454046639235,35.278842060451254,55.295566502463053,72.992299229922992,85.623819039052449,97.620484682213089,99.905401773716733,99.943026068261219,99.996775060467613,99.998925020155866,100.000000000000000,99.998921484037965,99.506578947368425,93.806267313019390,0.261638005905854,0.177190208914683
"1952",0.001838055092638,0.464415253406529,19.238530711781738,26.850331448032598,34.061734087213956,54.705282826567014,70.812297813939807,83.650972840162027,96.532819948661526,99.660306369255579,99.374361730717553,100.000000000000000,99.995700080623479,100.000000000000000,100.000000000000000,99.251211911357345,93.239265927977840,0.211002423822715,0.302390476291526
"1953",0.000000000000000,0.537937457112048,18.238683127572017,25.339429964944365,32.054369640576539,53.709141207017886,70.504217088375512,83.017029568753713,96.303612254229549,99.778554152109649,99.644273009750350,99.991428265295184,99.996785599485690,100.000000000000000,99.998921484037965,99.771684556786695,96.788434903047090,0.307234670835505,0.202654670076075
"1954",0.008577590432311,0.534874031957651,18.141425253636477,26.411827465325409,32.804232804232804,53.413089373680513,72.168782472306631,83.681157145530605,96.647462277091904,99.700080623488304,99.605482397205051,99.930126310131683,99.534533727492615,99.477363227146810,99.537758667024988,98.191332291123842,91.511210180055400,0.222905124653740,0.204776708506191
"1955",0.000612685030879,0.538550142142927,19.549458923944520,26.945282731290959,34.251619791793054,53.278410056055712,70.085564111966747,82.191863518644851,96.159731748209111,99.525933888739587,99.692555764579410,99.993550120935240,99.995714132647592,100.000000000000000,99.996775060467613,99.491430055401665,93.738136324417596,0.182868767313019,0.274803976700018
"1956",0.000612685030879,0.182580139202039,18.337448559670783,26.347990026150946,32.882685641306331,53.950593316993853,68.488383491814531,81.344331344331351,95.358146925803695,99.563558183284059,99.779277831351123,99.992499732133282,99.996775060467613,99.998917936288095,100.000000000000000,99.760863919667585,93.562802977839326,0.277922529095015,0.237668304172989
"1957",0.004288795216155,0.304504460347025,17.434298985454099,25.874714220393230,31.929696527397677,53.136450775316071,66.856130057450187,80.636768106055584,94.369760707209267,98.919645256651435,99.571083042192953,99.996775060467613,99.972141862209369,99.997835872576175,99.998925020155866,99.681873268698070,95.736668975069250,0.383050554016620,0.315122706872221
"1958",0.003676110185276,0.184418194294677,17.707666514250878,25.342478280749887,32.773787279477787,51.598248494800217,66.560263699637289,78.027033063888098,91.698216735253766,97.989787691480785,99.337812416017201,99.995714132647592,99.976350443429183,99.997835872576175,100.000000000000000,99.710006925207765,94.829899584487535,0.324604828903943,0.376661821345585
"1959",0.000612685030879,0.117022840897951,17.067520195092211,24.857796067672609,30.699385756857023,50.936081923851582,65.489902950691103,75.941951804020775,91.842073096198504,97.137328675087346,98.991749705346621,99.975275463585049,99.986025262026331,100.000000000000000,99.998921484037965,99.838772506925210,93.624480609418285,0.324619113573407,0.274637542313342
"1960",0.000000000000000,0.133565336731693,16.148392617039480,24.927324697439641,31.488779419813902,50.299691814894807,65.037281505928362,76.600522792168974,92.620027434842243,99.100241870464927,99.566783122816446,99.977425423273317,100.000000000000000,100.000000000000000,100.000000000000000,99.911270775623279,95.953408110440037,0.315962603878116,0.333160033528207
"1961",0.009190275463190,0.135403391824331,17.522938576436520,25.259564090839810,32.645781261374943,49.542575650950035,67.101264581903735,77.132973938870748,92.079865874104556,98.100510615425961,98.662725073904866,99.837137040608596,99.967750604676169,99.996753808864270,99.998921484037965,99.653739612188360,92.061980609418285,0.361516414799375,0.348014302539019
"1962",0.000000000000000,0.237721791981178,16.187166590458769,23.718945282731291,31.283220823450709,49.262297071028172,67.704437110377697,78.067480033082006,92.634659350708731,98.427304488040846,98.907103825136616,99.887127116366571,99.988213864780889,99.995671745152364,99.991400161246986,99.633180401662045,94.349463296398895,0.479354224376731,0.350136340969135
"1963",0.002450740123517,0.135403391824331,16.773010634396773,23.303155006858709,30.552210667153197,49.321143439539902,65.850774433879039,76.081141598382970,91.998533186651997,98.411179790378938,98.854071486159640,99.814028486965867,99.955925826390754,99.992400555845066,99.978500403117437,99.509825138504155,91.346736495844866,0.349506578947368,0.075332364269117
"1964",0.001225370061759,0.263454563278110,17.505868007925621,24.234628717387338,32.599068164721302,50.521730689897836,67.729495171739401,78.255226412474570,92.777320530406953,98.794947594732591,99.306638000537490,99.916425586628094,99.981785063752284,99.991343490304700,99.994607420189823,99.524974030470915,93.916091458153588,0.378886572867813,0.135810459527422
"1965",0.002450740123517,0.266517988432507,17.686937966773357,23.960981557689376,31.693121693121697,49.611128636948237,66.450593079109893,76.425453821031226,91.656149977137630,98.099435635581827,99.173899067823854,99.798978769148079,99.931201289975817,99.970784279778385,99.958075786079021,99.328038434903050,97.208275623268705,0.623268698060942,0.221753015947119
"1966",0.000000000000000,0.255489657876679,15.586114166972253,22.692882182594118,29.835188225992827,47.913683904001552,64.369881432587704,73.599327047602912,90.678401173450681,98.153184627788221,99.138941144853533,99.880677237301796,99.886424515161252,99.942650623268705,99.927976350443430,98.084747229916900,93.877683518005540,0.527618551328817,0.223875054377235
"1967",0.001838055092638,0.026958141358690,11.281816796220088,18.367322054564852,26.671964862044700,45.284403892353616,60.200593079109886,73.023078919884824,90.798353909465021,97.986562751948398,96.227895726955111,98.250294653380479,99.223864552539638,99.762245961438239,99.810181190681618,98.709180128539160,97.184470221606645,0.620022506925208,0.487007819711615
"1968",0.000000000000000,0.153171257719831,9.535741502819691,13.647752843155143,22.496503071215717,42.041598248494800,57.857230167461196,71.614679231386845,94.166742874561805,97.652244020424618,95.080895746276653,97.745767266863751,98.723998925020155,99.107297437673125,99.421660843859186,97.852103531855960,97.197454986149594,0.897030817174515,0.871096775562605
"1969",0.000000000000000,0.284285854328007,12.780222466691113,17.675354366712391,25.537310709724505,43.478973039869935,61.253185962160572,78.297285193836913,93.611416697225280,95.667831228164474,95.468959957000806,96.474874102646524,97.761705775206252,97.851021468144040,98.127696289905089,96.390235457063710,95.809965487489208,0.311577210352614,0.407431378582266
"1970",0.000000000000000,0.291025389667680,12.652949245541839,20.396281054717271,28.964546579630664,48.406294741439979,69.127857230167464,82.707411454340189,99.634202103337913,99.974200483740930,99.824778285407149,99.950550927170113,99.972050524052662,99.996753808864270,99.986025262026331,98.897377077562325,98.103142313019390,1.103704986149584,0.720432047024372
"1971",0.000000000000000,0.063719243211450,10.797744246303917,16.238987959152567,23.363741409718422,41.136038244072900,55.305239682384077,69.310409359549411,92.326169791190367,95.992475141091106,94.814100503589415,97.011556033324382,98.536376299153545,98.956890581717445,98.911045417898407,97.272117382271475,95.669581024930750,0.812054889699496,0.780910142282677
"1972",0.000000000000000,0.009190275463190,2.845006722894512,5.990550221002896,16.507328346408805,34.953208352385303,51.704313366864810,65.346582587961905,83.751257430269774,88.515990325181406,91.970427515268398,93.588342440801455,94.240463069759500,95.651185941828260,97.010481053480248,95.682565789473685,96.540120793787736,0.832681952405767,0.211142823796539
"1973",0.000000000000000,0.018380550926380,3.024691358024691,5.741044821504591,15.542142966011280,32.780514504652437,44.214032514362550,54.692753955653217,69.646700198140536,72.280569739317386,78.859626639326748,83.130341306100505,84.864459444980184,88.019390581717445,94.139344262295083,88.530124653739620,93.116992728531855,1.020386080332410,0.171885112839394
"1974",0.000000000000000,0.002450740123517,1.824576021958631,3.500685871056242,11.046486816034141,25.675363376512799,39.604938271604937,47.113474877602641,58.397506417308399,60.737436173071757,69.347476695596271,73.680193496371942,75.599128540305017,80.657243355914545,91.919376511690416,81.628722299168970,87.804059903047090,1.180085113774535,0.476397627561035
"1975",0.000000000000000,0.001225370061759,1.408140814081408,3.136107300716354,10.292525694824544,23.220823450708508,34.875932037648212,40.352936904661043,50.219173906416700,47.030368180596618,53.739419264973755,64.769098896389153,61.959712846887392,68.547654085872580,83.090567051867779,70.504025277008310,77.935638850415515,1.088556094182825,0.168702055194220
"1976",0.000000000000000,0.000000000000000,0.688791101332356,1.864349946654474,6.113092516384698,14.523505443045673,20.149977137631460,21.716400340478963,27.946959304983999,24.980381617844667,28.514673843393567,34.329481322225206,36.302276902046223,45.475891620498615,56.443054357204488,47.018914473684212,55.077042936288088,0.146078601108033,0.063661152903479
"1977",0.000000000000000,0.000000000000000,1.218630526418979,3.510308337894545,11.414723365340649,23.723773034117862,35.746852463024084,40.808577172213532,46.991617131534831,42.489653319000269,37.081324333011892,49.424622307939572,57.212043287260258,65.472429016620509,79.637731792528882,63.695680401662045,73.883735979292496,0.382143477505645,0.059417076043247
"1978",0.000000000000000,0.001225370061759,1.631829849651632,4.429202865416857,17.266922094508303,28.978288633461048,43.151958542905042,48.362401810677675,52.103654809925438,34.708949207202366,29.806064502303652,50.143509809191080,58.666023786563805,66.587415320479408,83.714055361461973,66.094615650969530,79.360716759002770,0.855912396121884,0.144770177343467
"1979",0.000000000000000,0.000000000000000,1.222344456667889,4.326169791190368,14.647767108672458,28.711913884327679,43.695147292507031,47.587368471889356,49.664990092973632,39.059392636388068,33.461489170831733,50.519752754635846,55.586526549617666,68.820334141274245,88.600086281276958,63.314793975069250,76.143741343490305,0.265105609418283,0.072149306623943
"1980",0.000000000000000,0.003676110185276,1.882781099892167,6.767261088248742,18.167352537722909,32.096332785987954,46.553878981862525,50.192877711305229,51.720164609053498,39.748454716474072,34.776599164255870,55.351976856316298,59.061395049823204,72.960309903047090,89.338349905939268,69.342970914127420,78.617338988919670,0.199756817787042,0.044562807032435
"1981",0.000000000000000,0.000612685030879,2.606649553844274,7.718177948063006,22.597457884814208,35.256340083926290,52.967852340789634,55.626052677649731,58.248991565823246,38.780972856758936,36.433636635482081,58.909970438054280,65.385108291682684,69.515019044321321,90.548964624676444,66.071738752822654,72.886729570637115,0.049774930747922,0.062600133688421
"1982",0.000000000000000,0.000612685030879,1.733284439555067,6.485596707818930,20.922420362749580,33.626581313824111,49.743636640755980,52.419481729826558,51.693339429964944,28.478366030636927,29.227472409728918,49.321150228433218,56.404157291331835,16.040255341323608,84.706261757592046,60.716759002770083,71.415012942191552,0.099878408893521,0.019098345871044
"1983",0.000000000000000,0.001225370061759,2.999093226154299,9.689376619417772,23.864045115073925,37.237122179650918,54.072851729617412,52.830986000519175,54.733729614388047,32.120397742542330,32.841530054644807,55.004821600771457,62.022085522662231,69.484721260387815,81.996237570545546,59.213772506925210,64.742036011080330,0.066005886426593,0.021220384301160
"1984",0.000000000000000,0.009190275463190,2.433687813225767,8.526139308032313,22.441160372194854,36.358328772121872,50.250266727632983,50.678241341632003,48.244713360224914,22.470303681805966,24.478832927506513,49.731792528890082,56.402014357655631,67.414733379501385,70.305220017256261,59.224593144044327,65.979916897506925,0.045446675900277,0.014854269010812
"1985",0.000000000000000,0.000612685030879,1.761398362058428,8.615824362950800,23.610425240054870,38.103752356625918,51.525485881921526,49.825710170537754,48.340192043895748,28.432141897339424,28.691738990678239,48.733136253695243,55.833065466623808,65.977752770083100,74.040311744154792,57.302847991689752,61.838859072022160,0.027140871981935,0.011671211365638
"1986",0.000000000000000,0.007964905401431,2.493628075678855,8.256058527663466,23.047706142356347,36.489691662105457,49.327236701722299,47.091138491629891,49.433318091754309,31.109916689062079,31.895424836601304,48.049930354655523,59.206928958947415,70.928194252077560,73.242676699811881,56.752077562326875,66.930543572044868,0.046528739612188,0.022281403516218
"1987",0.000000000000000,0.000612685030879,2.277227722772277,8.405426002133822,24.574591011372622,37.931034482758619,51.829238479403493,50.146997567144993,53.487578113092518,27.585057780166622,28.778461275577772,47.810803547433487,61.150755384120856,75.141132534306067,70.634167385677301,55.612664473684212,66.522030817174510,0.049939204446760,0.019098345871044
"1988",0.000000000000000,0.000000000000000,2.500305586114167,7.678097850937357,23.629934461210180,38.121389040929273,54.110044200579175,52.710569951949260,54.840484048404839,29.316850309056708,26.314154076931317,48.595306975249116,65.308214789183651,78.796961565096950,73.954313356624567,55.949186288088647,66.155211218836570,0.031379847645429,0.028647518806566
"1989",0.000000000000000,0.000000000000000,2.895549455935693,7.322664228014022,22.891022709952750,36.877090555251471,50.900256692335901,51.027171911692790,52.752324340801707,35.676431066917495,31.833279759991427,52.066648750335929,64.537662059359263,52.054838988919670,73.839516824848999,58.716023199445985,66.100025969529085,0.063841759002770,0.007427134505406
"1990",0.000612685030879,0.008577590432311,4.121134335655788,10.423280423280424,24.032719090190355,41.041780696953111,56.992531626276474,58.378257641156907,58.665447340344457,40.257995162590703,34.482464009568972,59.941951088417092,71.000469904737500,28.521035318559555,78.725073904864288,61.272939750692522,64.914084141274245,0.053196109084593,0.019098345871044
"1991",0.000000000000000,0.016542495833742,4.789145581224790,11.864654778235025,25.415637860082303,41.121449857082041,57.416574990832416,58.572880986674093,59.806258403618138,45.928513840365490,38.473159755705559,62.133290474659809,72.558662809386050,84.399426784783742,79.113141628594462,62.883050554016620,66.489430543572041,0.054103185595568,0.010610192150580
"1992",0.000000000000000,0.006126850308793,6.730957749240271,12.948026215515929,27.023929279073311,44.420667581161410,62.124066453284563,64.562418125071687,67.681146166742877,52.644987906476757,41.711132540447871,69.946788497715673,75.730204650166073,84.658500692520775,73.806082830025886,54.243853878116340,59.645515927977840,0.055367378843147,0.013793249795754
"1993",0.000000000000000,0.022669346142535,10.237134824593570,15.854290504496266,30.555859636319404,49.635711244906652,68.459234812370127,74.386202150329922,77.857033988721241,66.819672131147541,57.925370583963428,85.932813759742004,86.420821051732247,94.663261772853190,90.606826122010204,66.485240650969530,68.479484072022160,0.081154778393352,0.038196691742087
"1994",0.000000000000000,0.017112822393350,10.287862119545288,18.750228060572887,31.594573997866178,52.940460986437998,73.782045419905501,81.769767976664525,87.125743026977602,86.918570276807301,81.316832744026570,96.417014893389052,94.364084431586846,97.904042590027700,96.948132222520826,75.711090845926705,66.670273545706365,0.149324792243767,0.043501787817377
"1995",0.000000000000000,0.009190275463190,9.891799823546711,18.163084895595183,31.199512269471118,52.311621966794384,72.403740374037412,82.056034144486233,89.849651631829857,92.192421392098893,88.512804028715308,99.016393442622956,96.815327438164815,98.566961959353833,99.417601380500429,86.193949099722985,68.842752372735120,0.198671182907764,0.174007151269509
"1996",0.000000000000000,0.001225370061759,6.964307541865297,16.098155768937662,26.577875083622210,51.682782947150763,71.366559975613470,86.580057833129089,93.740588324950465,98.247782854071488,97.049211841599387,99.849994642665806,99.411764705882348,99.220914127423825,99.909701693093254,96.440010387811640,80.583448753462605,0.193689404432133,0.135810459527422
"1997",0.000000000000000,0.001225370061759,8.756264515340423,16.661484529797288,28.698064319463494,53.203186766405153,74.849040459601511,89.083889083889076,97.827770156988265,99.773179252889008,99.782492231865433,99.989250201558718,99.980776624375238,99.857167590027700,99.995685936151858,99.651575484764550,95.056050900277015,0.188900468994268,0.066844210548653
"1998",0.000000000000000,0.001225370061759,10.042520341143026,18.657787508362219,29.777168114616675,53.996229398528250,73.261393080323117,85.699279802473910,98.931059772643920,99.972050524052662,99.979642130076073,99.997850040311747,100.000000000000000,99.997835872576175,99.992475141091106,99.744632963988920,96.576350415512465,0.231561634349030,0.130505363452132
"1999",0.000000000000000,0.000000000000000,10.185185185185185,16.951074531321446,28.063005534269902,53.001885300735871,72.035814692580374,86.741845709904680,98.589849108367616,99.997850040311747,99.994660173437566,99.998928533161902,100.000000000000000,100.000000000000000,99.994625100779359,99.652657548476455,96.506016274238220,0.219658933518006,0.155969824613524
"2000",0.000000000000000,0.001838055092638,8.381004767143381,16.377381496723061,26.481329065691206,50.403819254393966,70.638622161255910,82.595729524476454,98.453894223441552,99.989250201558718,99.960355726990244,99.996775060467613,100.000000000000000,100.000000000000000,99.998921484037965,99.781423130193900,96.873382226056947,0.198671182907764,0.147481670893060
"2001",0.000000000000000,0.002450740123517,9.184148612881090,16.780978509373572,28.352385307117817,52.030043179468464,71.254736584769589,82.525023904334248,98.225270538027743,99.969900564364423,99.954998392799737,99.974200483740930,99.977499196399862,99.972948407202210,99.947325987637740,99.917763157894740,95.930358379501385,0.214248614958449,0.045623826247493
"2002",0.000000000000000,0.006126850308793,6.172839506172839,12.663139329805997,24.154351395730707,47.019051973784478,65.913122999542750,76.173716714257253,95.639286150837307,99.563558183284059,99.545046776880682,99.987142397942790,99.991456277500106,99.989179362880890,99.993550120935240,99.634262465373951,94.027008310249300,0.306149035956227,0.108223959935914
"2003",0.000000000000000,0.000000000000000,5.637452634152304,13.350403901844231,24.252400548696844,47.723043240284618,65.309253147536978,74.742980639786538,95.294619722603258,99.701155603332438,99.892853316189871,99.989250201558718,100.000000000000000,100.000000000000000,100.000000000000000,99.838772506925210,95.875173130193900,0.417676592797784,0.092610334035894
"2004",0.000000000000000,0.000000000000000,7.192309577492402,15.173296753543667,25.423563481176647,48.697926169190538,66.769699740893145,80.784546301787685,95.227556774881890,99.868852459016395,99.863923711561128,100.000000000000000,99.997864069375026,99.998917936288095,99.992475141091106,99.830115997229925,95.195211389128559,0.267269736842105,0.082759498774523
