,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,132cc21,134cc21
1710,0,0.000612685,3.418897445,7.351318397,17.49672306,28.18377054,41.86599353,39.23941855,36.29018457,14.08868584,10.04393014,31.35861995,46.7680731,62.14174049,54.17145929,36.68953428,56.78796023,0.040036357,0.033952615
1711,0,0.023282031,3.901578277,9.179698217,21.02179546,33.34671289,50.14179196,49.54270777,48.42005792,17.813491,12.00257152,38.29723193,56.4482666,62.27493075,58.57204487,45.6912223,59.01855047,0.072737537,0.070027268
1712,0.00122537,0.037986472,3.633418897,8.618198445,20.72310406,35.06515567,52.791393,52.96258957,54.05334553,27.35931201,23.22076979,48.29561946,62.80295725,12.93607168,71.12281645,48.24922091,61.70405522,0.08440097,0.091247652
1713,0.00245074,0.055005501,6.835961374,13.35522715,27.32510288,43.58331918,64.68157927,68.69863594,72.97729005,60,50.90538948,74.22157934,83.21633969,78.20723684,87.94840097,53.69658676,62.26704055,0.034626039,0.059417076
1714,0.000612685,0.045951377,6.672752671,15.00381039,25.94360616,45.63869543,68.37810019,74.69347838,79.88448845,79.44208546,73.9837137,88.58478904,89.73427622,95.98966476,94.21699741,69.94892659,68.70841172,0.163930867,0.10822396
1715,0,0.025120086,6.46742452,13.62414266,25.94173813,46.119173,68.66214399,79.05209207,87.07940863,95.77747917,89.24665727,97.16918461,97.19645257,98.8995412,99.8452029,91.36945983,86.35461605,0.447974377,0.166580017
1716,0,0.056979708,5.861752842,11.32632221,21.1187319,39.7704385,61.16679737,72.54632599,85.15470203,95.58075786,92.02400086,97.15452835,97.01703632,97.77419494,98.7295082,96.27229051,92.37597066,0.284436338,0.180373267
1717,0,0.022056661,7.408587393,10.97305844,22.28806584,40.591861,61.26023713,73.55734112,91.85429654,98.53587745,98.02100075,99.60118248,99.6001075,99.66672438,99.91615157,99.01315789,97.10742019,0.327865305,0.293902323
1718,0.000611172,0.056979708,9.261092776,16.02194787,26.88073952,47.38831323,69.16846388,79.53866308,96.82853224,99.96237571,99.91029091,99.98821386,99.9967856,99.98805802,99.99355012,99.5736669,95.8919327,0.268351801,0.266315823
1719,0,0.088839329,9.973108422,17.39368999,27.86282579,49.85682739,69.78120034,81.34670297,97.29980186,99.96882558,99.76213436,99.99570008,99.9838753,99.98917936,99.99137187,99.28042763,95.57000806,0.265980545,0.304512515
1720,0,0.049627488,7.303818253,15.62810547,26.23868313,47.8087311,67.38371238,80.34277,97.08093278,99.99355012,99.93356906,99.99677506,99.99677506,100,99.99785004,99.31613573,95.61583261,0.409020083,0.129444344
1721,0,0.028183511,6.251680724,14.01629873,25.65772669,47.13616737,66.91785845,78.91565901,96.84757365,99.97635044,99.91883464,99.98928533,100,99.9880973,100,99.59963643,96.44844694,0.27140872,0.247217477
1722,0,0.00490148,5.003667033,13.2114007,25.56012803,45.94809386,67.25811195,78.43512487,97.30285018,99.97742542,99.91428265,99.99785004,100,100,99.99676445,99.70135042,96.98123382,0.405773892,0.204381427
1723,0,0.00857759,7.167189491,14.10577656,25.66011279,45.53677595,64.67118934,77.89181927,97.06447188,99.69685568,99.84892318,99.98817522,99.99142827,99.99458968,99.99677506,99.56392832,96.14834722,0.402527701,0.169763074
1724,0,0.071071464,5.923481237,12.97302241,23.05418719,43.73923172,64.48142339,77.93104697,94.80381371,99.86992744,99.87718399,99.9935712,99.99892502,99.99675381,99.99460742,99.5617642,96.50237274,0.296378322,0.128383325
1725,0,0.039211842,5.108177484,12.17965092,22.71970736,45.12303138,65.12040093,78.27997754,94.83310471,99.81940339,99.8124933,99.9946251,99.99785707,99.99675381,99.99677506,99.51307133,97.08369284,0.186114958,0.111407018
1726,0,0.071071464,7.523772179,13.7046182,25.07605548,46.64454367,67.09207431,80.54671331,97.35345222,99.91507659,99.79106397,99.99892853,99.98817522,99.99026143,99.99785004,99.38646988,95.86928387,0.264023546,0.209020785
1727,0,0.042275267,6.764454223,12.92729767,25.65103692,45.97175374,67.06026158,78.31438765,97.90885536,99.81080355,99.86864027,99.99892502,99.99677506,99.9967431,99.99784297,99.82521278,96.40314927,0.249696022,0.219630978
1728,0,0.015317126,5.133846718,11.00990703,22.99466545,44.0328569,63.60834722,75.57003061,96.22540032,99.0292932,99.78892103,100,100,99.99458968,100,99.88854744,97.23085192,0.30622403,0.354380418
1729,0,0.052690913,8.496103323,15.21985039,25.13885078,46.75010313,67.54553233,78.79473742,97.71376315,99.58505778,99.9231065,100,100,100,100,99.67862708,96.28882657,0.368030224,0.358624495
1730,0,0.044726007,8.751375138,16.45724737,25.76415496,47.433813,67.42047348,80.53233041,98.34720317,100,99.98821386,100,100,100,100,99.72407375,97.97670406,0.183950831,0.425468705
1731,0,0.138466817,11.50715072,19.49215059,28.66941015,50.10737946,69.96271849,84.32347916,98.54113189,100,99.99785707,100,100,100,100,99.35076177,93.4393874,0.108206371,0.336343091
1732,0.001838055,0.632290952,16.07624253,23.34095412,32.70111264,54.42984857,73.67414959,91.1178756,99.16415181,99.99892502,99.99252424,100,100,99.99783587,99.99784297,99.88746537,97.31792529,0.145475074,0.2705599
1733,0.006739535,0.637192432,18.18787434,24.51073405,32.12126741,51.86852387,69.62229556,87.50249021,97.01691815,99.99785004,99.96249866,99.97635044,99.99140016,99.99242555,99.9946251,99.65157548,97.48058671,0.160145429,0.31087863
1734,0,0.60410744,17.08287495,24.08169486,30.06980643,49.49586255,67.65206842,85.60631214,94.43987197,99.93872615,99.79856423,99.89392478,99.89499625,99.58773373,99.573233,98.26978012,93.76941329,0.162845232,0.17612919
1735,0.00122537,1.033599647,15.30548476,22.82883707,31.53055937,49.87381397,67.37501528,84.73027439,96.10683291,99.99570008,99.82912555,99.91185165,99.92797635,99.94137572,99.78213978,97.36301073,88.26466782,0.207756233,0.238729323
1736,0,0.797103225,16.33052194,23.478738,32.52751931,51.64284501,69.58386433,88.0633146,96.37128487,99.96882558,99.63141541,99.67965601,99.69685568,99.52930229,99.19269014,91.76008483,77.24115617,0.208838296,0.245095439
1737,0.00980296,1.192897755,19.75369759,26.31819011,34.13077275,54.74835594,72.57364625,92.22874874,97.5192806,99.84197796,99.98285653,99.9967856,99.96357013,99.96212777,99.63773179,97.76012812,89.56194571,0.241010943,0.210081805
1738,0.004288795,1.006028821,17.65329379,25.03337906,33.16262765,53.49802228,72.26129791,93.50735592,98.61263904,99.93550121,99.99359221,100,100,100,99.99892148,99.66023199,97.02653149,0.203427978,0.219630978
1739,0,0.169101069,12.32551033,18.46303917,27.78933285,50.90089544,69.63635252,91.79930042,98.62094193,99.94840097,99.99142827,99.99892502,99.99892853,99.99782873,99.99892502,99.88746537,97.80953408,0.406027445,0.197349574
1740,0.00122537,0.175840604,10.62767388,16.6255144,26.08809633,47.29792036,66.33418292,88.84689917,97.63267795,99.48078474,99.77606343,99.91213972,99.99892502,99.98052285,99.99137187,99.56068213,96.60914582,0.420922784,0.343770226
1741,0,0.043500637,10.26860112,15.76658761,26.20698064,48.02227669,64.88143259,85.95041322,96.46639232,99.30341306,99.51407578,99.77317925,99.98928533,99.95455332,99.98280032,99.52123502,95.74417601,0.293239266,0.258888688
1742,0,0.028183511,8.990954651,14.14906264,25.61150642,49.4988749,65.23073718,87.13341644,97.83645031,99.87852728,99.96464159,99.99570008,100,99.99783587,99.9946251,99.66456025,95.40768611,0.149817613,0.272681938
1743,0,0.032472307,9.656521208,17.68693797,25.32479805,50.41313791,65.81102555,86.78108531,97.23822588,99.87100242,99.9903568,99.99892853,100,99.99783587,100,99.79332583,95.50258844,0.155817175,0.286475188
1744,0,0.020831291,9.436574846,17.61377839,25.17604024,51.14356087,66.41260661,88.57705148,97.84545039,99.94840097,99.97757273,99.99032518,99.40426444,98.53873545,97.58237033,94.30509868,79.70232959,0.129190551,0.37878386
1745,0,0.012253701,8.987287618,16.68065438,25.32080521,50.53689728,66.06405085,88.11319156,96.77790001,99.71943026,99.71713275,99.08496732,97.53937114,93.41131406,90.34023112,83.59483206,63.01984469,0.109288435,0.249339516
1746,0,0.072909519,9.637574869,17.00594422,26.80810852,51.35103982,67.22441427,87.80554063,97.59853681,99.84627788,99.93785492,100,100,99.93940443,99.4391717,98.73614958,92.85783392,0.129847645,0.472153551
1747,0,0.075360259,12.46201353,19.51958543,28.30970889,52.79004586,69.16941694,87.85383552,96.88523091,99.85272776,99.99466017,99.99570008,100,99.99783587,99.99892502,99.8896295,95.56945643,0.191071739,0.21289732
1748,0.00612685,1.144495638,18.84549566,25.94421582,34.67919479,59.84736344,76.89809823,96.41616538,98.65935071,99.9785004,100,100,100,99.99891437,100,99.83769044,92.86022433,0.124437327,0.265254804
1749,0.013479071,1.29582884,20.73524019,29.39001399,36.45785703,61.13652357,79.66018824,95.95228465,98.33761154,99.93571199,99.9871424,100,99.99892502,100,99.99137187,99.85283934,87.3446937,0.108206371,0.302390476
1750,0,1.016444466,19.30080384,28.51272672,35.46776406,59.91894974,77.00409274,93.07028717,97.91921963,99.88497716,99.95407749,99.9946251,100,99.99567175,100,99.9285838,97.07398619,0.258381101,0.254644612
1751,0.004288795,1.327075777,19.98105366,27.64212772,35.61029009,56.42820743,73.40484048,90.13689014,96.22130773,99.59688256,99.96999893,100,100,99.99891794,99.99892148,99.93182999,96.57511422,0.370065789,0.249339516
1752,0.000612685,0.80261739,18.49957218,27.38972718,34.49291267,55.94660342,71.79872071,89.25800941,95.82874954,99.47863478,99.74927676,99.97635044,100,99.99565746,99.99140016,99.86798823,95.51013805,0.293121417,0.315122707
1753,0,1.327075777,19.20522498,26.91175576,33.4845298,55.16028052,71.8573524,88.57282567,96.53589392,99.12819135,99.42757059,99.9903568,99.99892853,100,99.99785004,99.47628116,95.82398619,0.17204813,0.329976976
1754,0.00122537,0.524458386,17.70260359,25.46684957,33.26521924,54.15928559,70.98507499,85.95030319,94.96662094,98.65627519,98.90710383,99.95700081,99.95915077,99.98917936,99.99784297,99.28239534,95.40336497,0.199099723,0.345892264
1755,0.007964905,0.764630919,16.52670823,24.27069044,32.1621704,51.54395884,67.61520597,84.81367228,95.21841183,98.40150497,98.85567342,99.98065036,99.9742848,99.99350762,99.99677506,99.38214162,96.60091373,0.244267848,0.238729323
1756,0,0.809356926,16.47571317,24.35360463,31.28425545,50.6849232,66.25943535,81.1933667,96.60249358,96.70733674,97.74659319,99.87142398,99.92690137,99.96960222,100,99.52497403,97.49137187,0.196935596,0.236607285
1757,0.001222344,0.725419077,17.68121257,26.82700808,32.85531837,51.78419763,66.40019558,79.8115292,94.62216126,96.92448267,98.17957784,99.8452029,99.90999679,99.97403047,99.99892148,99.42867036,96.92838654,0.238839673,0.16233594
1758,0.003063425,0.959464758,18.47390295,26.26953719,33.64182289,54.83510884,69.41476326,86.15969306,95.10318549,98.7250739,99.63689179,99.98495028,99.98602526,99.99458968,99.99892502,99.47628116,97.34577222,0.288911011,0.112468037
1759,0.000612685,0.877977649,19.30080384,26.61240665,33.89239445,54.8939552,71.1795624,89.47775115,95.94426109,99.17226552,99.86820958,99.9967856,99.99677506,100,99.99892148,99.73056614,97.15595341,0.193689404,0.181434286
1760,0.00122537,0.889618665,19.08263049,27.92257278,34.71325184,54.85027543,71.85202431,90.9441047,97.30285018,99.52593389,99.90463945,100,100,100,100,99.75328947,97.24052674,0.187814834,0.25676665
1761,0.00122537,0.555705323,18.7324288,27.78539857,34.98003353,54.34371133,70.91614717,89.15287881,96.08291419,99.41198603,99.69883378,99.99785004,99.99140016,100,100,99.75653566,98.1147541,0.278090374,0.138993517
1762,0.00612685,0.718679541,20.3791295,29.24770419,35.87562872,55.67171441,73.14478973,94.63021207,97.5540314,99.839828,99.95178399,100,100,100,100,99.91776316,97.8785591,0.118334202,0.14854269
1763,0.00490148,1.246814038,20.75540887,28.3194635,35.8535547,55.91557669,74.13152426,94.47385737,98.33088864,99.90647675,99.93464052,100,99.99785004,99.87448061,99.7172803,98.96662916,95.44219154,0.122273199,0.143237594
1764,0.003063425,0.882879129,18.95734018,27.26596555,35.16049383,56.43427407,73.50443584,94.6908171,97.45953361,99.8344531,99.76718356,99.9967856,100,99.99783587,99.96882558,99.14084141,93.65976888,0.181786704,0.079576441
1765,0,0.622487991,18.17223802,26.33196159,33.88020119,53.99063311,72.69465835,92.90427349,97.11019662,99.83875302,99.83177971,99.98817522,99.9946251,99.82738405,99.48878343,97.00160145,89.29680759,0.167187771,0.214325881
1766,0,0.439907852,17.10671067,26.45076932,33.89770723,52.1645757,69.25423978,90.3881098,95.72240557,99.58290782,99.69356048,100,99.95485085,100,99.95270089,99.56825658,95.14452114,0.159063366,0.219630978
1767,0.00245074,0.580212724,16.71556044,26.2210029,33.57963725,51.98318329,70.15646009,91.52334152,95.93720469,99.4399355,99.64863941,99.96357013,99.95821279,99.98160492,99.94283865,99.14949792,91.54659189,0.241010943,0.200532632
1768,0.003063425,0.739510832,18.94422115,28.32616979,35.30925164,53.95241331,71.8893981,92.81734269,97.30894681,99.74092986,99.71606129,99.9946251,99.98172534,99.99783587,99.9946251,99.25525447,93.70470233,0.271597992,0.174007151
1769,0.005514165,0.549578473,18.47023591,26.73494894,34.62567658,53.69882793,70.22857841,91.36064812,96.33287609,99.37543671,99.65070181,99.99355012,99.99142827,100,99.99892502,99.64724723,96.21177103,0.140668283,0.123078229
1770,0.003063425,0.647608078,17.54553233,25.80003649,33.98506325,53.05394453,68.93993236,89.43488943,95.56655666,99.08734211,99.47028921,99.9967856,99.99677506,99.99675381,100,99.85175727,97.42881795,0.230154594,0.178251228
1771,0.006739535,0.611459661,18.43630526,25.99176955,34.3136717,53.64665486,69.47683657,88.92658573,95.79332419,99.50335931,99.42890818,99.9946251,99.99249973,99.99891794,100,99.70351454,94.47799827,0.186114958,0.225997093
1772,0.00735222,0.604720125,18.12370126,26.25453437,34.49553001,52.75193091,69.96679247,88.26917156,95.85490017,98.66272507,99.1888996,99.98607093,99.95270089,99.99567175,99.9946251,99.57907722,94.0336497,0.319176655,0.142176575
1773,0.000612685,0.640868542,16.52548588,25.2345679,32.58283798,51.55487879,68.5864131,84.26671185,94.9779978,99.10454179,99.64009569,99.99785004,99.97420048,100,99.99568594,99.53363054,92.53774806,0.155817175,0.205445913
1774,0.00490148,0.50178904,17.60550436,24.80265158,32.75842097,52.77305928,70.7285173,87.92748522,96.50175278,99.53130879,99.93035466,100,99.99785707,100,100,99.87231648,95.50335931,0.139586219,0.166580017
1775,0.006739535,0.547127733,15.16623885,24.04145709,31.61892599,50.61394356,67.70353397,86.69053239,93.84971803,98.61972588,99.53498339,99.9903568,99.99032518,99.99567175,100,99.85500346,95.80349439,0.438596491,0.237668304
1776,0.000612685,0.588790315,17.51741841,25.02057613,34.01310776,51.24851367,68.30094121,89.07750726,95.06050907,98.13383499,98.71737366,99.85917764,99.98821386,99.99026143,100,99.55851801,93.66587575,0.24779259,0.289658246
1777,0.00122537,0.515268111,17.44498088,25.66255144,33.40222527,50.28573855,67.74397118,82.72594135,95.78291162,97.17817791,97.90206793,99.75705456,99.90540177,99.99022929,99.99247514,98.8519304,91.91760138,0.204510042,0.044562807
1778,0.000612685,0.352293893,16.29140692,24.64452959,33.34002311,50.46834429,67.18432954,80.84021032,95.27572016,97.55979575,98.23207972,99.65177328,99.93999786,99.99242555,99.99568594,99.25121191,94.31013169,0.296378322,0.074271345
1779,0.007964905,0.569797079,16.58965897,25.36991312,33.17421125,52.05355626,69.40005882,79.09133167,96.44261545,98.77022306,99.11358879,99.95055093,99.99032518,100,99.99247514,99.37240305,94.7163503,0.27700831,0.111407018
1780,0.00245074,0.324723066,14.57884031,22.54900168,31.27267185,48.6319736,64.87532087,75.26536837,94.11013324,98.61112604,98.7431694,99.86885246,99.99249973,99.9880973,99.99032518,99.33885907,96.41609146,0.31591975,0.159152882
1781,0,0.270194099,10.0330033,18.63008688,25.94538709,46.2556723,62.68074208,76.02038044,96.41944825,99.72588014,99.13425479,99.92928319,99.96237571,99.98154421,99.99137187,99.36598923,97.21095772,0.291075139,0.298146399
1782,0,0.075972944,6.265126513,10.93231162,18.05334553,36.03052971,54.50861753,68.1223551,90.4575522,97.57807041,96.39134521,98.57565171,99.23676431,99.42001385,99.77640419,98.68312846,98.86108714,0.904605263,0.8116797
1783,0.000612685,0.555705323,10.38868738,14.60204237,23.48178631,41.70448203,60.99953436,76.86786652,95.93325999,98.99059393,97.55491268,99.5896282,99.84892318,99.92425554,99.93960311,99.39729051,99.06476754,0.614469342,0.544302857
1784,0,0.295314185,10.83486126,16.22801402,24.35443654,42.91902254,62.1281017,77.42093221,97.33150434,99.3335125,98.07993143,99.77210427,99.89250202,99.90045014,99.90325181,99.22632445,98.95383952,1.02038608,0.370295706
1785,0,0.00612685,6.114778144,10.723975,17.83813443,33.6983426,47.77840408,62.14586264,80.71574455,89.97581295,88.56743133,92.90298307,95.2116147,96.26796226,96.16232196,93.53791551,93.32722174,0.98792774,0.771360969
1786,0,0.003063425,2.190519738,4.273551055,9.820592349,23.1521027,34.6149615,45.63323546,63.52279672,74.93576995,76.70088686,81.79866718,84.74231223,89.5388223,92.91307161,90.46160838,93.4578428,6.666883794,1.434927934
1787,0,0.003063425,1.242493522,2.925256948,7.605547935,21.36123177,30.55326932,38.3074521,49.00928982,53.8027412,56.97524912,63.18654238,69.25968645,72.01124718,88.23580332,77.20524584,85.87906856,2.846534653,0.964424858
1788,0,0.000612685,1.364136414,4.645829794,10.08260936,24.35754326,36.66361081,40.98050133,50.93264882,52.2612201,59.41198603,64.99743688,68.16029144,67.48089283,84.85871441,74.36158241,80.03774806,1.697001383,0.245896404
1789,0,0,0.887669563,2.066532871,8.45162075,21.48559781,34.80749886,40.86425295,51.36016077,52.26981994,60.19994625,67.77027751,70.27536698,76.14286181,88.68960311,74.3291205,82.1178151,0.500477679,0.222136785
1790,0,0,0.557232129,1.856717144,7.052583448,18.46441311,32.13421342,36.92705244,46.26390417,42.82612201,48.69495339,57.85278046,62.69917553,71.538996,84.8013331,70.93685076,80.86262119,0.864165364,0.223542186
1791,0,0,0.531719839,1.368971599,6.924554184,17.37727196,29.27907331,34.54085523,38.77398851,30.63155066,30.39613007,47.66969969,51.75184828,63.18829251,79.52545298,62.76185942,75.09630367,1.30161531,0.279959975
1792,0,0,0.427983539,1.70715135,8.623122301,19.14266301,29.91076885,33.88605802,38.14638271,30.91319538,26.8948891,46.14164792,49.36242471,64.59201841,82.19464162,67.44506688,79.28605436,1.173571304,0.606757361
1793,0,0.00490148,2.540466392,6.175272152,17.58329523,30.03223256,45.34186862,46.96546871,51.73572913,37.6640688,34.74227358,60.51323262,61.95114111,78.13830888,95.93075928,79.16810942,88.71656601,1.597882561,0.403440421
1794,0,0,2.460579391,8.187070486,22.47828075,37.01072581,56.20889867,54.67980296,52.91468036,29.29535071,20.75463585,58.60139263,60.82169251,63.12315442,96.07096635,74.89287569,85.90395602,0.295292687,0.16286645
1795,0,0.003063425,2.470964792,8.45952685,22.10849602,35.36060084,52.68891937,50.90049745,48.87756102,20.19242139,12.46437373,49.68713168,56.25736633,45.90824214,84.6076437,66.86504501,78.71364266,0.225812055,0.117093526
1796,0,0.000612685,1.707056851,9.100560557,22.47523243,36.73651387,54.21831072,52.59409352,50.30619729,17.22440204,11.03574308,52.32401157,56.99132112,76.90746048,76.79896462,68.09318733,77.55367036,0.187345467,0.116029039
1797,0,0.000612685,2.518640753,8.444322812,23.22146014,36.16564343,52.64014632,51.06268382,51.52609705,20.85783392,11.71083042,54.81545559,60.7020804,75.14438944,75.65034513,65.5384349,76.19391717,0.062966823,0.035128058
1798,0.00122537,0,2.39353757,7.136775528,20.3904397,32.33334951,49.41449701,45.65969911,45.19068574,19.71083042,13.00225008,46.47915997,56.57880639,66.88777789,80.91780644,58.51043109,69.02159799,0.042479495,0.009580379
1799,0,0.00122537,2.128334095,6.816274402,18.71361073,29.17991216,42.97698522,41.12208498,40.87895795,22.0747111,16.81268476,41.77880302,51.16835405,62.99613514,72.38891286,47.99277181,60.73731821,0.058624283,0.018096272
1800,0,0,2.918958563,7.395244177,20.47065996,32.6251547,47.96296296,46.01493567,43.91761398,22.22520828,14.88094598,44.86124504,57.41562199,67.51346187,73.51540859,52.41192001,63.78981994,0.067309363,0.010644866
1801,0,0.001838055,3.765279683,9.255866437,22.33898924,34.14242035,49.19006249,47.69550114,44.37293729,20.25154528,10.58180649,45.27590271,59.20799692,76.5188032,73.77911993,55.61266447,65.22355436,0.047925585,0.018096272
1802,0,0.005514165,4.717573541,9.841269841,23.90123457,36.35492247,53.00146681,51.78541095,50.49872562,24.67401236,15.83875302,52.08680422,65.93914068,53.60476642,74.26229508,57.51817867,68.43183779,0.051024839,0.009580379
1803,0,0.00245074,4.462779611,10.44334975,24.38042981,37.26935474,56.11827465,54.92187216,51.68622418,20.23649557,12.78796023,49.6057002,66.81667202,58.81209832,76.91958102,56.03466932,65.44429536,0.058817763,0.021289732
1804,0,0.010415646,4.926078342,12.04646354,26.35042267,43.52932612,61.05610561,62.90955084,64.29898545,32.86428379,20.94396228,59.50391085,73.80281088,85.26033524,75.03235548,53.8348338,62.31063885,0.054281744,0.009580379
1805,0,0.042170884,6.369760707,12.78846854,28.82121628,45.73454828,66.02042372,71.82472275,75.76090942,61.35662456,54.57887665,79.97351446,84.1872924,92.48197846,88.32937877,63.19589196,66.21688885,0.09119333,0.054288817
1806,0,0.042887952,9.271482704,15.4837925,29.09251638,49.14703099,69.65957707,77.38165842,84.54440741,80.39129266,76.52674012,94.88481731,92.20598915,96.95890381,96.83279952,75.3278653,71.60914582,0.394296855,0.076643035
1807,0,0.023282031,8.299954275,15.0173326,26.56632001,47.18508093,68.9218107,79.19778265,87.45324532,93.7866165,86.19843566,97.49562134,95.4023358,97.76359215,99.5340811,88.111366,74.59855436,0.429911412,0.124544932
1808,0,0.044726007,7.867703094,13.48354923,23.94878829,45.55012255,67.6078719,82.72282754,92.42268671,99.7549046,97.2319269,99.89821065,99.61446452,99.60700017,99.94156856,95.90871711,80.08678151,0.247252448,0.136254285
1809,0.001838055,0.09496618,8.417675101,14.68671892,25.05105929,47.72925817,69.44063405,82.82276903,97.9125821,99.93012631,99.86455254,99.9967856,99.99142827,99.9967431,99.99784297,99.51848165,95.98121537,0.324604829,0.187349641
1810,0.002444689,0.079036369,7.618350861,14.26382047,25.02098157,46.07003325,69.3552133,79.47555706,97.23261215,99.95915077,99.97321333,100,99.9967961,99.99455391,99.98921484,99.50549688,94.50960873,0.326776099,0.197994507
1811,0,0.091902755,7.304374333,13.98528249,26.00823045,46.87082919,67.48178631,79.84108157,97.36340301,99.99570008,99.92582639,99.99785707,100,99.9967431,99.98917936,99.01532202,92.83326143,0.197148428,0.197994507
1812,0,0.028183511,6.796846351,14.94800219,26.32708429,47.68921837,67.78939005,78.86505375,96.14105855,99.86240258,99.96560064,99.9967856,100,99.98914365,99.99245039,99.41676766,93.81059557,0.249696022,0.120286986
1813,0,0.022056661,6.841639994,13.57106457,26.12661923,47.32895457,68.08047554,79.20201886,96.63452113,99.80865359,99.84785171,99.99786407,99.99145628,99.99891437,99.99568594,99.30639716,92.76423996,0.220022002,0.061740223
1814,0,0.015317126,6.347812833,12.8486286,24.35177564,45.26984397,66.44481115,77.44217572,96.01332355,99.97742542,99.55280838,99.9967856,99.99249973,99.96187738,99.99675381,99.11703601,94.06055229,0.365858954,0.124951942
1815,0,0.025120086,5.282361569,13.34549656,25.88203018,46.25203232,66.3484225,76.88005047,95.8758098,99.98065036,99.85272776,99.99785707,100,99.99565746,99.99676445,99.38971607,94.14581536,0.334375543,0.104319687
1816,0,0.015929811,6.152720622,13.9092623,24.4103874,46.02817346,65.83119423,76.80916474,92.95105872,99.93227627,99.67963142,99.99786407,99.98928533,99.99457183,99.99675381,99.27285319,93.54873615,0.235271052,0.095803794
1817,0,0.00735222,5.431489102,11.67342085,23.44459686,45.35781019,65.59975613,77.20131686,94.28065029,99.91615157,99.76135447,99.99571413,99.98504849,99.99022929,99.99460742,99.66131406,95.19563712,0.251867292,0.037257031
1818,0,0.037373787,7.000366703,13.46530438,23.74759945,46.78589628,67.63659699,77.83129899,95.88742208,99.92797635,99.93765117,100,100,99.99891437,99.99892148,99.90369633,95.50510734,0.256209832,0.149028124
1819,0,0.052078228,7.341563786,12.5719151,24.82636988,46.05001335,66.75201951,77.37863255,97.44346657,99.65708143,99.8028501,100,100,99.99891078,99.99891794,99.85452493,95.43585526,0.252698537,0.219284239
1820,0,0.026345456,6.344154854,12.61570273,24.43651882,44.1111165,64.80748075,76.31231769,96.7582835,99.24536415,99.59150766,99.88963892,99.94126191,99.9533177,99.91803279,99.74679709,94.42407248,0.204099357,0.225671159
1821,0,0.050852858,7.766165505,13.68815065,23.83234263,43.94003737,63.2982777,76.99895654,97.508862,98.92717012,99.46748098,99.92097057,99.98607093,99.97611603,99.93852459,99.39620845,93.58336219,0.252698537,0.30337868
1822,0,0.060043133,9.160798659,17.17873867,27.15380405,48.420248,68.37000367,81.15309667,99.08568635,99.95055093,99.98495028,100,100,100,100,99.21442175,91.92564058,0.106392218,0.335313278
1823,0.003063425,0.564895598,17.24005487,24.24131849,33.35284255,56.57138004,76.28898034,87.71196185,99.37628664,100,99.99570008,100,100,99.99891078,99.99892148,99.79224377,96.0461392,0.087936425,0.20331694
1824,0.000612685,0.947211058,16.68989121,25.25755641,33.16384697,54.26077966,73.56924581,90.32068238,98.6554211,99.99570008,99.92392585,99.97436883,99.99359221,99.99348619,99.9880973,99.77709488,98.37575496,0.11545709,0.20331694
1825,0.010415646,0.59798059,16.10912971,24.93872698,32.01058201,52.3429348,69.3802774,85.78267027,95.787801,99.92152647,99.44961032,99.77284903,99.83392264,99.97720167,99.90077653,99.01099377,95.52674861,0.196499913,0.236316025
1826,0.001838055,0.341265562,14.03993294,24.23402056,30.18503277,48.86917906,66.43075419,84.48941552,95.66923359,99.64955657,99.20666488,99.47990089,99.76184374,99.90120723,99.84145815,98.99584488,96.01043109,0.201505299,0.147963637
1827,0.001838055,1.136530732,15.53416453,23.96095603,31.63907941,51.85214395,69.61560738,88.33871242,96.33062935,99.733405,99.42676524,99.7642773,99.88963892,99.98475095,99.93832237,98.95797265,94.13629675,0.155245788,0.216090779
1828,0.000612685,1.38956965,18.89224204,26.86127836,34.91455331,56.78917227,76.46375749,96.26366178,99.43405452,100,99.9731255,100,99.99249973,100,99.99245039,99.71866343,96.16408414,0.22472642,0.26612165
1829,0.000612685,1.026860112,17.84606005,24.39697639,33.21383935,57.69613434,76.71696388,96.58440348,99.71458257,99.99892502,99.97635044,100,100,100,99.99784297,99.89612188,97.50539258,0.161204239,0.191607588
1830,0,0.09129007,12.63292996,19.11573314,28.3426307,49.45521609,69.66079941,90.57382506,98.74154495,99.73555496,99.73213329,99.83070824,99.99249973,99.94897516,99.9880973,99.5736669,96.64343837,0.148731978,0.20331694
1831,0,0.134178022,11.46471574,15.72888159,26.81749073,47.14625446,67.04587715,87.97471426,97.79977998,99.50873421,99.46681,99.95392693,99.99786407,99.98692939,99.99568594,99.50333276,95.57760561,0.374690934,0.108577633
1832,0,0.129276542,11.04831581,16.13209268,26.81115684,48.12176952,67.17699548,90.05156074,98.14509229,99.30341306,99.41413598,99.846213,99.96892746,99.91206357,99.99891794,99.35184384,94.51610111,0.301806496,0.183091695
1833,0,0.084550534,9.342989855,15.05253707,26.17405883,48.32803514,66.65691206,88.16342092,96.57193497,98.02956195,98.25029465,98.78924247,99.40407536,99.41918534,99.66997412,98.8546552,94.22610803,0.363687685,0.186285155
1834,0,0.037373787,8.832799878,15.0459162,26.06215411,50.98339719,67.89634519,88.28714601,98.58347221,99.3227627,99.79682881,99.92071145,99.99892853,99.97720167,99.98921484,99.63642659,95.5672994,0.165561111,0.119222499
