FID,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21
1286,0.008277248,0.003859566,0.020233802,0.05588378,0.100349955,0.191106051,0.214108363,0.328853607,0.279404223,0.282289356,0.248265386,0.268577099,0.242036581,0.223924473,0.208500311,0.198924035,-0.000598235
1287,0.001743843,-0.001428423,0.01362773,0.043252323,0.089560822,0.167622626,0.191685006,0.313053012,0.256898195,0.255590826,0.236992121,0.252729863,0.222801268,0.217146695,0.197058171,0.184232637,0.003059745
1288,0.002448055,0.001531767,0.019908806,0.0477257,0.096002951,0.167874411,0.196325734,0.321406692,0.269204319,0.265563846,0.240117013,0.255959392,0.227237254,0.222279564,0.208139434,0.190712199,0.002946273
1289,0.003903193,0.000668291,0.014185308,0.037822101,0.07162454,0.139427796,0.158469871,0.2548002,0.230383888,0.227747649,0.212226927,0.234032497,0.207181334,0.208401635,0.190961048,0.183864012,0.004979384
1290,0.005441645,8.30E-06,0.012682929,0.046310015,0.087245904,0.171865717,0.192758128,0.30142504,0.272819251,0.261308789,0.241667166,0.264710367,0.229845554,0.223217711,0.208067104,0.183889478,0.000796148
1291,0.001991656,-0.001165884,0.011231483,0.03934129,0.076877572,0.154386356,0.176202819,0.268499762,0.262670696,0.258561313,0.237254694,0.26391837,0.236721992,0.225184277,0.209839731,0.184570506,0.000179342
1292,0.00240208,0.000495462,0.012232687,0.047162648,0.090068892,0.162601724,0.194997191,0.283833057,0.277065456,0.269952506,0.241646066,0.26988256,0.244172454,0.220138952,0.204084039,0.178979874,0.001408817
1293,-0.000321394,0.003624025,0.012385283,0.03887327,0.083021924,0.15704523,0.18163605,0.273281187,0.281871676,0.271524459,0.24911502,0.269322395,0.250529438,0.223132432,0.203212038,0.175720155,0.001917728
1294,0.001125285,0.004015097,0.013559537,0.045927625,0.090397701,0.161107019,0.194092676,0.283169866,0.290610939,0.28184998,0.2635535,0.264801323,0.249487326,0.227402762,0.208984166,0.189076111,0.004360636
1295,0.003642271,0.004781007,0.012191347,0.051354975,0.095034227,0.170270488,0.201533094,0.293976665,0.307706714,0.271019638,0.261539102,0.259385735,0.246729702,0.225753292,0.21697551,0.192493498,0.000868969
1296,-0.0010594,0.005300667,0.017903341,0.054592784,0.104042329,0.187487721,0.218026459,0.305736125,0.314935327,0.273397237,0.265915632,0.265903056,0.246689394,0.228287235,0.219793886,0.188913688,-0.002310164
1297,-0.003650604,0.01170072,0.026763786,0.072126463,0.122695975,0.204817817,0.244669616,0.327063978,0.319686532,0.276992559,0.27610147,0.276864082,0.255516082,0.236990273,0.228766739,0.176566958,-0.011193705
1298,-0.001571869,0.01289003,0.034926113,0.080741286,0.136043549,0.214284375,0.242429316,0.32496345,0.321439117,0.278421879,0.282189786,0.280389071,0.264963597,0.247043461,0.23709327,0.188462317,-0.007202291
1299,-0.001562085,0.010800541,0.028677167,0.077917211,0.126563817,0.202994987,0.240959778,0.322795033,0.313520402,0.282669038,0.28248772,0.28497377,0.269965172,0.250231713,0.249639556,0.204699785,-0.001866552
1300,-0.004596029,0.016221112,0.029102609,0.08482711,0.130771816,0.207102999,0.245788708,0.318771958,0.319117397,0.290300697,0.285272598,0.28439191,0.267469347,0.247209936,0.248730585,0.19371064,-0.000463995
1301,-0.005774956,0.017800603,0.034563594,0.081409633,0.130619168,0.210823879,0.253003389,0.324942261,0.329767168,0.290899366,0.282352924,0.28308174,0.265355468,0.245597556,0.246091992,0.198797122,-0.00470221
1302,-0.004031829,0.013800381,0.034779988,0.078327432,0.124843895,0.20316495,0.245048404,0.325366259,0.325010329,0.280596077,0.275361151,0.286251187,0.250889689,0.245583296,0.243234038,0.193847686,-0.008387283
1303,-0.003066355,0.013442286,0.032731391,0.078555256,0.12445128,0.203085482,0.233942166,0.307557493,0.305895507,0.259962559,0.264271796,0.286039501,0.244444042,0.240458712,0.233916864,0.191011935,-0.006104516
1304,-0.002084624,0.012898923,0.030398298,0.079126164,0.122826144,0.191456497,0.229177803,0.301297098,0.298882842,0.261167824,0.257056147,0.284018755,0.253148645,0.243002996,0.230083063,0.188299999,-0.004119867
1305,-4.41E-06,0.012896674,0.027894875,0.071116365,0.12017525,0.185985014,0.221002325,0.293014437,0.299154013,0.259123445,0.256753594,0.288587213,0.270714283,0.24521099,0.234409988,0.181222647,-0.005694311
1306,-0.001267807,0.014592255,0.03446544,0.075736433,0.122644484,0.191359207,0.224363297,0.290062129,0.2941688,0.259640634,0.260609716,0.29131946,0.284010798,0.246968061,0.234742969,0.181464821,-0.004743108
1307,-0.00261843,0.015022501,0.028375607,0.072122723,0.118024267,0.182183787,0.20116964,0.274125695,0.280673206,0.249344513,0.25741142,0.280469745,0.276633471,0.24513723,0.233824357,0.183801994,0.000806764
1308,-0.000343743,0.015260685,0.027468413,0.063626587,0.112464868,0.175905779,0.199850962,0.270583689,0.266109169,0.248977512,0.260772854,0.27387464,0.276455998,0.24551864,0.236693978,0.183783129,-0.003701069
1309,-0.004864193,0.009381598,0.029290214,0.065570116,0.104979441,0.169919625,0.193778008,0.257718474,0.268848836,0.24887532,0.26664719,0.269890726,0.275594831,0.252954066,0.2425735,0.183947474,-0.006430055
1310,-0.002184255,0.011317191,0.028122805,0.069386274,0.113371871,0.180825725,0.211035371,0.280073524,0.292371601,0.259704202,0.270026296,0.262094587,0.260732055,0.252421796,0.238423124,0.188171536,-0.005066233
1311,0.000600478,0.017450809,0.027962565,0.075579427,0.123812601,0.194737807,0.228925079,0.283166468,0.306683987,0.256841928,0.273800969,0.258800954,0.262687832,0.253550768,0.240089193,0.177824199,-0.002693476
1312,0.00224677,0.014032249,0.034308188,0.074482024,0.124712944,0.192030966,0.221784338,0.288162827,0.305590808,0.263506234,0.270696878,0.265751004,0.267389357,0.255877823,0.238953277,0.178235456,-0.005900517
1313,-0.00168641,0.014909521,0.032628421,0.078160003,0.121370219,0.197891369,0.227644578,0.299317896,0.306710869,0.280368805,0.275148988,0.272016317,0.273765177,0.255519986,0.237648755,0.179708585,-0.003542242
1314,-0.002734264,0.013938257,0.025331667,0.074391223,0.11887484,0.192014724,0.229647711,0.304889321,0.302751094,0.288031191,0.281235993,0.277962476,0.279722154,0.264871299,0.24067162,0.176989496,-0.005218028
1315,-0.000967987,0.013853984,0.029973758,0.072822936,0.123054981,0.203289047,0.242595896,0.330584913,0.309724599,0.296267092,0.281108588,0.281182379,0.282815874,0.251538008,0.235576183,0.171153367,-0.008085794
1316,-0.003177898,0.013874623,0.03187323,0.076131761,0.124893665,0.205917016,0.246257722,0.313623697,0.322145492,0.300870121,0.284421504,0.285481453,0.286597967,0.260251999,0.243711323,0.179531991,-0.007247455
1317,-0.00431856,0.01091401,0.033821966,0.077164613,0.13226822,0.20651266,0.247232795,0.30397144,0.324640185,0.294007957,0.282724231,0.284592628,0.280201316,0.255731344,0.243732244,0.180228576,-0.008741235
1318,-0.004632797,0.013863322,0.029470125,0.077448092,0.125217304,0.206829876,0.247346267,0.296634197,0.325179338,0.276135743,0.280584067,0.278849691,0.271958113,0.257593006,0.23601371,0.1723537,-0.011978396
1319,-0.003545634,0.016391033,0.027702864,0.077648677,0.130997896,0.209854648,0.25423184,0.299214929,0.324675202,0.287575036,0.279068798,0.284674257,0.273222595,0.259113699,0.239194348,0.178286836,-0.011657693
1320,-0.003752771,0.016386315,0.027095905,0.074741289,0.132577926,0.212155476,0.255751491,0.30349943,0.32825315,0.287782222,0.279580057,0.284373105,0.270231664,0.256974667,0.253878862,0.182606041,-0.008073185
1321,-0.006107455,0.011302614,0.033002175,0.075414933,0.133090839,0.203653097,0.251669139,0.311611742,0.325301021,0.293529868,0.28311041,0.284323633,0.271430701,0.258051425,0.2509799,0.179191813,-0.006148719
1322,-0.007588436,0.011391938,0.035542279,0.075534299,0.129888669,0.202840596,0.251330048,0.311277449,0.328007936,0.301847517,0.281977415,0.288983852,0.277392745,0.25284192,0.254695535,0.177654654,-0.006204161
1323,-0.0070092,0.010547796,0.030122576,0.074687958,0.127771407,0.197927222,0.251386434,0.309643209,0.34248814,0.313962698,0.29003039,0.29512167,0.276409328,0.246834964,0.244916067,0.15259929,-0.00780928
1324,-0.008850356,0.010904087,0.024572864,0.072073318,0.120910265,0.197622254,0.245329395,0.298570037,0.335630953,0.311963171,0.296531469,0.298737764,0.283410311,0.247191146,0.248808607,0.155884475,-0.008885304
1325,-0.004460543,0.013845528,0.031879522,0.074921563,0.125758022,0.205068812,0.253870547,0.303980291,0.33846277,0.303551137,0.28950426,0.286470622,0.277286917,0.248769358,0.245396316,0.163125426,-0.013096533
1326,-0.008436411,0.010779096,0.029303975,0.070162967,0.11590419,0.199105784,0.230061799,0.286076337,0.316206038,0.278452426,0.285550714,0.275716305,0.279429525,0.25878495,0.253062099,0.182806104,-0.01124583
1327,-0.008097387,0.011613821,0.026710391,0.063131817,0.111634307,0.1855665,0.225925326,0.288785219,0.305826992,0.270364404,0.281150907,0.272786468,0.278078854,0.262607753,0.249326661,0.17677696,-0.01302785
1328,-0.00676435,0.01181906,0.027380951,0.06896469,0.110872798,0.190132126,0.223345488,0.289656729,0.294438243,0.275179118,0.281413615,0.27537629,0.27738905,0.268895656,0.251599491,0.176908746,-0.013171596
1329,-0.009290593,0.008351987,0.030636299,0.074346036,0.122360125,0.198389009,0.239117205,0.304953933,0.303252041,0.291887999,0.283604771,0.275971532,0.283318281,0.263025999,0.258096784,0.1755732,-0.011009892
1330,-0.009528066,0.012258635,0.032356489,0.074456096,0.125369921,0.204718605,0.252674639,0.337135673,0.321158469,0.298406869,0.275354534,0.279088169,0.28101638,0.25817284,0.254097253,0.169973001,-0.014396719
1331,-0.010243069,0.01223559,0.032569621,0.071698219,0.126825631,0.200255811,0.248871982,0.332160413,0.32816574,0.308590531,0.282427281,0.288186312,0.282585651,0.255936712,0.250434667,0.17205821,-0.014604277
1332,-0.006639043,0.015149098,0.029109914,0.074943617,0.122726262,0.206666812,0.249063626,0.323497176,0.332029194,0.310414344,0.282509118,0.289634585,0.281379014,0.256985933,0.256544858,0.175077781,-0.012074603
1333,-0.004350968,0.010482357,0.02972969,0.073946662,0.122096278,0.200725436,0.239287376,0.305990994,0.325338393,0.283863783,0.276266485,0.277377456,0.280020356,0.258805484,0.251098603,0.176229805,-0.010082132
1334,-0.003332927,0.004806001,0.026885619,0.073116809,0.120818168,0.200698495,0.228963554,0.301766932,0.321723193,0.284923673,0.281530082,0.279902786,0.279628545,0.259268254,0.24954626,0.174726531,-0.004053674
1335,-0.003044901,0.007686451,0.029996671,0.065756597,0.117949829,0.192496851,0.223545283,0.304802716,0.320056289,0.286315441,0.277601391,0.283518851,0.277993023,0.259198636,0.251473337,0.181085676,-0.00868191
1336,-0.003631102,0.003461011,0.0283664,0.062938839,0.116023593,0.190637633,0.223299399,0.302936703,0.321514219,0.29034093,0.289348543,0.282626241,0.283186764,0.260780275,0.253450632,0.189847365,-0.007626008
1337,-0.006986449,0.006769763,0.028429342,0.0674695,0.119056225,0.203605518,0.232950017,0.311772048,0.338521957,0.296595275,0.293906063,0.2917988,0.289666265,0.260689914,0.255580604,0.192016855,-0.009708248
1338,-0.009342557,0.004746884,0.025742095,0.062774546,0.114195772,0.190623999,0.228198349,0.297346056,0.32801801,0.307909071,0.281989396,0.303427577,0.287274599,0.2656461,0.25619778,0.186219752,-0.008534398
1339,-0.004880975,0.004618711,0.029110018,0.076022133,0.120349742,0.195703164,0.231447488,0.294355094,0.318244517,0.298314452,0.281074643,0.30652526,0.282504588,0.268214345,0.253095508,0.18273893,-0.005230871
1340,-0.007619053,-0.000744711,0.014187842,0.055078294,0.085542493,0.156327561,0.185422733,0.248352736,0.275053412,0.249227032,0.24816598,0.268005639,0.257724643,0.250546813,0.233803436,0.181596696,-0.001877027
1341,-0.008949486,-0.005256664,0.010213409,0.044337995,0.087010145,0.158725217,0.19702512,0.304739028,0.311527342,0.249557674,0.27598536,0.279819995,0.273785383,0.264026314,0.269063503,0.221079931,0.009138208
1342,-0.010913176,-0.010034052,-0.000759444,0.02275487,0.047487549,0.09678214,0.130612135,0.232772022,0.223264888,0.201822221,0.238067463,0.240636632,0.243340641,0.244150773,0.26204893,0.209169239,0.018317992
1343,-0.011784426,-0.001531364,0.011059548,0.044404745,0.084777355,0.164513841,0.206956342,0.339335799,0.286144406,0.26154384,0.286911577,0.275454849,0.282230973,0.266730636,0.292090803,0.240267932,0.017784912
1344,-0.010907082,0.003668232,0.018721951,0.053640779,0.101924524,0.189547658,0.228184387,0.380764902,0.308378279,0.286044866,0.295317918,0.285801709,0.294539541,0.268212199,0.293207049,0.251571447,0.016089154
1345,-0.007474239,-0.002330805,0.007528129,0.02693991,0.054926801,0.116857462,0.146383613,0.2426036,0.222275972,0.204875097,0.224778488,0.225831226,0.239909738,0.212838352,0.220076963,0.196466908,0.022125121
1346,-0.012578837,-0.00652879,0.003707719,0.022444379,0.054413486,0.106816106,0.131540716,0.222318992,0.178522468,0.168078244,0.168219924,0.180585921,0.183101773,0.198459223,0.184439033,0.246332586,0.028072204
1347,-0.013097435,-0.004857608,0.00086452,0.03252722,0.062491797,0.105336942,0.14214541,0.165944964,0.100587487,0.085687548,0.099509589,0.124952383,0.140264526,0.171898484,0.14555569,0.226507753,0.034421332
1348,-0.01238005,-0.008477556,-0.00079174,0.037261128,0.046430655,0.087076001,0.120410323,0.147063687,0.096539266,0.075482845,0.085846119,0.098924428,0.118210517,0.154537603,0.136488602,0.211856887,0.035632614
1349,-0.014265823,-0.009786549,-0.005242792,0.027983757,0.023971168,0.054945789,0.089182079,0.101168722,0.080654263,0.057547826,0.066098444,0.080075517,0.098283745,0.128454447,0.122930236,0.18345578,0.039711479
1350,-0.017369777,-0.011656496,-0.005996602,0.024234284,0.00510419,0.026607117,0.04211317,0.037559006,0.035880856,0.019950116,0.02506561,0.04430753,0.066559374,0.089861251,0.068120517,0.090471223,0.018962944
1351,-0.012259224,-0.012392816,-0.007301793,0.029672466,0.017052133,0.047572799,0.063247949,0.062036231,0.055600878,0.035779957,0.04388554,0.067305841,0.082371339,0.105521612,0.090690888,0.129201099,0.017381901
1352,-0.011896413,-0.012694382,-0.005048149,0.027974505,0.021483634,0.053001519,0.067419901,0.072837539,0.053983085,0.037437435,0.047725044,0.071895093,0.060169648,0.114859201,0.093135349,0.134813428,0.017401719
1353,-0.011231804,-0.008306379,-0.006192781,0.042352192,0.036086272,0.081208989,0.092322119,0.10304793,0.073741175,0.060116909,0.077321015,0.10302873,0.049594421,0.15473552,0.139405221,0.181852415,0.023688314
1354,-0.016467843,-0.007477782,0.000823763,0.048295066,0.045524359,0.094998986,0.103850268,0.117974855,0.097291775,0.072946683,0.087482922,0.117582768,0.101245716,0.155550867,0.146514684,0.191762671,0.017632157
1355,-0.011702238,-0.003930684,0.000953458,0.061416615,0.052574191,0.109422706,0.118272714,0.141898513,0.109999061,0.086206816,0.107143857,0.130154014,0.124421015,0.166476026,0.152903512,0.188775897,0.013001585
1356,-0.017339462,-0.005853762,-0.001160405,0.063640073,0.053145442,0.110890888,0.122462414,0.14824757,0.108140111,0.097559884,0.115948722,0.13709645,0.138252079,0.158190936,0.139112771,0.161715269,0.003256805
1357,-0.014313472,-0.003637915,0.000408595,0.064430669,0.07305406,0.135648817,0.150429234,0.183541998,0.154097587,0.127936304,0.150502473,0.169997737,0.160320759,0.176201314,0.146866366,0.15858686,-0.000507364
1358,-0.016576096,-0.006227429,-0.002671337,0.052485865,0.066141114,0.129308447,0.14968054,0.175959453,0.162097618,0.135302454,0.156453133,0.165440291,0.159459606,0.177836865,0.145108908,0.168504477,0.00370499
1359,-0.01577411,-0.007781723,0.00442436,0.046927113,0.063574187,0.135124579,0.163584158,0.192767039,0.180685744,0.163667396,0.181960106,0.188527316,0.18579191,0.198405728,0.17009671,0.183980763,-0.001285296
1360,-0.013304976,-0.004752612,0.004513601,0.040448934,0.073081858,0.149176553,0.179819256,0.243025616,0.242354751,0.233686045,0.245346501,0.244343385,0.228729025,0.228121549,0.212441489,0.183003366,7.41E-06
1361,-0.01256149,-0.002718904,0.006654423,0.039154474,0.068045549,0.149987772,0.17523329,0.268991709,0.285433829,0.280037701,0.278121412,0.273038685,0.256955415,0.243098035,0.250347197,0.238557413,0.005065806
1362,-0.01518207,-0.001902856,0.007262308,0.041306008,0.078007244,0.15793401,0.177310184,0.307475775,0.320062786,0.295788646,0.278704196,0.271409482,0.258989424,0.233473718,0.22885555,0.20615603,-0.002126177
1363,-0.015499171,0.000595888,0.011236862,0.041910235,0.083315581,0.160789967,0.179671869,0.304032207,0.327800512,0.282413751,0.267834514,0.265060008,0.241934285,0.226408347,0.219731003,0.202195928,-0.005626842
1364,-0.01247153,-0.001486023,0.009451721,0.040250242,0.077283606,0.154591739,0.176797166,0.26819396,0.31333673,0.253311187,0.257946581,0.256762952,0.235029414,0.221164942,0.208911911,0.177644908,-0.005132177
1365,-0.011584289,-0.003099822,0.009725815,0.046315793,0.085565187,0.170815334,0.18767041,0.262452304,0.319090992,0.258893877,0.255505472,0.259086549,0.238453135,0.221620545,0.213362247,0.184876293,-0.00633072
1366,-0.013364972,0.003925873,0.01702453,0.054882534,0.093109824,0.175477818,0.197445095,0.255156696,0.311136484,0.267911524,0.250561595,0.263705522,0.239363506,0.220088392,0.20659183,0.177515402,-0.005664104
1367,-0.013361454,0.002096932,0.012087245,0.051074009,0.097513668,0.187852547,0.209319353,0.259024054,0.301524669,0.27997908,0.252294123,0.269182622,0.243711844,0.217475548,0.212568864,0.179317564,-0.008866954
1368,-0.006698979,0.00048943,0.015092828,0.049668659,0.093471721,0.18208082,0.203264177,0.250387222,0.294541001,0.287134647,0.255871415,0.267235011,0.248029798,0.22293289,0.214415491,0.182049394,-0.003032244
1369,0.003386741,0.00250164,0.013099817,0.050688125,0.095577218,0.177882001,0.193028927,0.246431425,0.274875313,0.280207932,0.254890293,0.262105197,0.247638375,0.221765876,0.208376512,0.175424114,0.002049737
1370,0.00722583,0.00353799,0.011647084,0.056042902,0.101371899,0.18225798,0.20125474,0.281283587,0.267232507,0.278566033,0.248122498,0.26190412,0.242021069,0.216187745,0.200059623,0.176958486,-0.002024143
