FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19
2832,2.397555663,35.36170213,78.31765654,94.52909032,99.18514247,95.61114958,59.45427092,0.10695514,0.12924859,0.176366843
2833,1.783508864,36.02172929,79.84090298,95.78715399,99.33892947,98.41026747,66.10871441,0.053040695,0.12345679,0.158512422
2834,1.517477304,35.15980081,75.68718087,93.2480516,97.7156222,97.88456544,68.01827466,0.10608139,0.148391413,0.213382106
2835,2.544952398,39.629244,81.23085192,96.66433754,99.26497375,98.20377424,68.28839517,0.201798506,0.235939643,0.451760402
2836,2.69481358,40.05556308,80.41816716,94.77452298,98.0541672,96.55687327,69.47368421,0.163389727,0.116767013,0.411522634
2837,2.878041411,41.91851517,81.31040043,93.42012215,97.76154471,96.68347472,63.70793788,0.13107758,0.11949398,0.215289181
2838,2.91594947,47.20235401,79.50550927,94.00698737,96.40629672,92.88395168,59.6001075,0.122542295,0.11129356,0.26032617
2839,2.966244171,45.51109099,80.42999194,94.79279764,98.39698407,96.36101974,64.92881795,0.10791038,0.121632306,0.202408169
2840,1.951668786,43.19645842,80.72668637,95.72588014,97.98474946,94.38300727,49.88891286,0.078646548,0.08291419,0.236549307
2841,2.308156101,42.36894522,78.3681806,95.76457941,95.46755521,90.77216066,57.34900777,0.024386526,0.063248799,0.234110654
2842,2.140744314,41.32050702,80.40849234,96.70202507,97.85552565,94.701134,69.71459285,0.033531474,0.090007906,0.252400549
2843,2.323484837,41.87369851,80.75463585,96.36334319,98.45815922,96.18636756,70.10461605,0.240816949,0.191434233,0.485312899
2844,2.584823643,42.64941049,81.71459285,97.28137597,97.98688539,94.19689231,62.39754098,0.084341768,0.119807821,0.47248895
2845,3.277634022,39.57944771,83.04434292,96.853534,98.9715494,96.67157202,58.29378775,0.053650358,0.070720927,0.220088401
2846,3.118709339,37.61068357,82.10696049,96.59553883,98.3435858,95.58193386,50.97016931,0.0695016,0.052910053,0.241426612
2847,2.110043906,37.58804889,79.6957807,94.50658952,97.844846,94.4684903,37.32959448,0.02499619,0.058991668,0.288980338
2848,2.136358542,36.59438948,77.65976888,92.69013706,96.82707506,97.24762726,60.42493529,0.072549916,0.116445664,0.316243994
2849,3.365230329,42.71706655,79.61515722,96.04729911,97.85125379,96.15542763,55.33973253,0.040237769,0.119199659,0.169486359
2850,2.633412765,43.83567225,80.5815641,95.64418167,98.2389252,98.25895949,60.85783392,0.077427221,0.20057918,0.284712696
2851,2.573473873,45.17066546,83.27331363,97.33082505,99.01425051,97.19853705,53.22368421,0.134735559,0.279146141,0.579789666
2852,4.495725997,51.75994941,88.11287288,98.76781314,98.57533427,95.54622576,47.76100086,0.088401158,0.21893815,0.405426002
2853,4.488594555,48.71163422,87.35071217,98.40472991,98.32329446,85.68701467,45.50582399,0.079256211,0.137783874,0.230452675
2854,2.563429316,45.48574015,83.75812954,98.38538027,99.08582169,96.01800554,50.53480247,0.10608139,0.074195706,0.229276896
2855,3.025695754,44.74649163,83.74737974,97.89411449,98.73018924,94.7638937,48.5677308,0.053783156,0.136228182,0.187776254
2856,2.414611445,41.60139134,79.80435367,95.20881483,96.70212312,91.7492642,45.15207075,0.029873495,0.203627496,0.18899558
2857,4.146609485,48.38026256,78.28540715,95.0176792,93.52599428,81.5811044,35.06794651,0.032312148,0.117983336,0.136564548
2858,1.305010989,38.82014596,81.74576727,94.49395324,96.8687257,88.14166378,36.7901662,0.063404969,0.095852848,0.269415557
2859,1.866168762,38.23011248,78.39720505,93.39532384,96.71814259,89.13175208,34.91927805,0.078036885,0.130754728,0.170096022
2860,1.765029799,40.79188689,81.34694974,95.08839601,97.62057328,92.85729744,38.36240478,0.053040695,0.049746415,0.173754001
2861,1.668542803,39.97786511,79.27116367,93.23407686,96.44581144,92.08908542,37.56147541,0.084133516,0.115872746,0.316415181
2862,1.531639292,37.11306747,78.26605751,92.72991131,95.53305475,93.15486496,56.7748009,0.205456485,0.207991242,0.53040695
2863,1.160767803,35.03455753,75.28191346,91.47648482,93.85385963,95.78860803,76.91849896,0.078646548,0.104346138,0.253010212
2864,1.563284261,34.25848128,77.41789841,93.25665144,97.5799906,96.18139716,71.64452043,0.043393228,0.078866267,0.158730159
2865,1.672161119,35.31598681,79.24536415,93.91621129,97.19872699,94.12439404,58.05974978,0.047553727,0.113118044,0.243865264
2866,1.42293954,35.47856348,77.2534265,92.88470841,94.93250459,89.88244176,52.79497057,0.026825179,0.104346138,0.201798506
2867,2.584823643,33.82617337,75.77532921,91.52163397,94.83425178,86.12145083,66.29155125,0.05974699,0.073587545,0.22557537
2868,2.335180231,36.88620861,78.54125235,91.96560064,93.69259686,80.6505367,56.79968837,0.041457095,0.083112912,0.167657369
2869,2.390246042,38.08058906,82.06503628,93.51142166,97.18057158,94.69031337,71.66091458,0.0347508,0.090392875,0.22684425
2870,1.864710058,37.41463481,81.01263101,91.93292618,96.36987035,94.73900623,69.34405298,0.136564548,0.19521985,0.497485139
2871,1.833252928,39.99774134,80.12577264,92.74281107,96.61988979,97.34253667,62.36690616,0.114616674,0.118906064,0.27008078
2872,1.953618019,38.25089217,81.02123085,95.1572158,97.56076723,94.85803324,51.38395949,0.055479348,0.063248799,0.195701875
2873,2.2128541,37.63743958,81.00295619,95.61300726,96.99260968,96.60989439,49.23964625,0.056089011,0.129219345,0.227404359
2874,3.095380807,36.23360876,77.58882021,94.38215533,98.64048016,97.36625693,54.98182133,0.042066758,0.158945861,0.236549307
2875,2.832234454,37.35555857,77.59204515,94.11764706,98.88611218,94.01726974,58.08409799,0.040948539,0.119199659,0.170285228
2876,2.360183213,38.55490807,80.12469766,94.56490191,99.07621,97.21742882,62.53029778,0.032921811,0.089786212,0.084133516
2877,2.308865596,38.09052717,78.68852459,93.91346412,97.8971763,94.74982687,60.38179465,0.078646548,0.129219345,0.184118275
2878,2.64560298,40.62429417,81.65761892,95.1625907,98.80852888,95.17615997,49.76519217,0.08291419,0.24691358,0.367017223
2879,2.879990644,41.63432368,80.36871809,96.51276539,98.57106241,90.42698234,52.44762812,0.096326779,0.153485889,0.286541686
2880,2.10906929,41.46496815,79.24751411,93.81549341,97.39630057,93.39183691,56.46533068,0.067672611,0.073587545,0.13136289
2881,1.878810864,43.87044315,76.74281107,93.35769954,96.07415951,94.03257118,63.1622088,0.124980948,0.157732534,0.190214906
2882,2.339078695,41.68360663,74.96694437,93.18892771,96.12648981,94.36244806,69.50203428,0.087181832,0.157125871,0.252400549
2883,2.951137621,43.18543461,82.40902983,97.92743886,98.65649964,92.8583795,55.42005713,0.085962506,0.076628352,0.360920591
2884,2.196808355,41.60184307,77.27277614,95.52808385,94.26075441,87.71208449,51.18810596,0.015241579,0.102526147,0.182898948
2885,1.632482006,41.36287663,78.39398011,96.26379514,97.46465035,95.62413435,65.61583261,0.034141137,0.10131282,0.242645938
2886,2.050105015,43.23756607,81.88336469,96.21499597,97.00525019,92.43528904,56.11041378,0.149977138,0.193395366,0.406860062
2887,2.537658877,43.0488503,82.57350175,97.42757323,97.84057414,94.70979051,51.37963123,0.061117223,0.165012497,0.330437433
2888,3.580252328,37.979401,83.42273582,96.6772373,98.47067367,94.4684903,42.79561981,0.022557537,0.096089521,0.287151349
2889,3.047232838,33.80132809,80.87073367,94.0908358,97.25532915,96.47139024,69.14797239,0.073769242,0.114659419,0.362749581
2890,2.560316555,38.11763112,82.83902177,95.95628415,98.2880516,95.78860803,54.54791378,0.123151959,0.10980611,0.242645938
2891,3.301024809,39.80914258,79.11636657,94.08653588,97.14319279,96.68572045,51.42183172,0.042676421,0.158730159,0.266982911
2892,3.479981718,44.07507792,79.16581564,95.23353937,97.89610833,96.96589335,63.22606475,0.065843621,0.108592783,0.174363664
2893,2.699199353,43.8781226,80.693362,96.93738242,99.18300654,97.75796399,55.90379638,0.079865874,0.182448458,0.282883707
2894,3.937936445,47.59316981,84.31926901,98.06288632,99.45248045,97.9007964,51.21623961,0.114007011,0.212938921,0.410303307
2895,5.247931071,51.27906924,84.79548508,98.36494161,98.54436328,95.63495499,40.54384522,0.0463344,0.176539106,0.381039476
2896,4.195235102,48.56484619,86.1757592,98.70894921,99.39232774,94.5405522,54.59985284,0.04816339,0.158730159,0.238987959
2897,3.928776342,45.50932827,84.38269282,98.55200215,99.39766756,96.484375,50.57592752,0.039628105,0.105559465,0.208599404
2898,3.042264228,45.69724895,83.81832841,97.98333781,98.55183904,94.14711738,44.21420533,0.048282606,0.138925963,0.198750191
2899,3.157268931,44.68380507,81.60279495,95.60440742,95.56474006,87.41776316,37.94689231,0.033531474,0.212856535,0.205456485
2900,6.206299657,49.39513032,77.97688793,92.46330226,83.06100218,63.38330457,27.76791898,0.02499619,0.114052755,0.149367474
2901,1.793233558,40.90346479,80.693362,92.74711099,96.03357683,90.65746191,35.62911184,0.215211096,0.146812589,0.206774919
2902,1.404063731,39.3843368,79.58290782,92.54178984,97.4998932,92.0771295,35.82063712,0.064014632,0.107036429,0.16582838
2903,1.16696327,40.16704391,83.0292932,94.71659702,98.84339357,95.20429363,43.15378289,0.099984758,0.054599723,0.160951075
2904,1.794206027,38.68628339,80.6664875,94.10911045,98.41300355,94.0066868,42.91846419,0.089620485,0.075832949,0.353604633
2905,1.338566632,36.19686498,78.95296963,94.4907283,96.60452159,94.07461911,59.46913954,0.182289285,0.162987289,0.534064929
2906,1.399383454,34.7555455,78.79602257,93.77479172,95.73988637,96.13703255,73.94174169,0.136564548,0.103739474,0.292638317
2907,1.489336873,32.48392938,79.4721849,92.59876377,97.3461062,95.64252943,74.21225762,0.055005501,0.056419714,0.148999574
2908,1.342447942,34.68673608,79.47863478,92.76009857,96.92212397,92.70148026,66.64473684,0.066453285,0.102779298,0.357872276
2909,1.557409731,34.68310973,77.02338081,92.05267401,94.53735743,86.72778257,58.31674169,0.063404969,0.080079594,0.22557537
2910,1.930951503,32.78632866,76.58048912,90.2026337,94.41240549,89.88378636,67.72961392,0.049382716,0.128322082,0.217649749
2911,1.913819763,34.51516523,77.75006719,90.09406074,93.91152975,87.27493075,67.37577909,0.056698674,0.073406295,0.174363664
2912,1.874920987,37.11996378,80.84385918,93.21472722,98.37882866,97.33920533,65.26423641,0.035970127,0.13346599,0.271240041
2913,1.500611306,39.11234585,82.91964526,94.34694096,97.78527805,96.71918283,70.47913781,0.125590611,0.292525695,0.499923792
2914,1.91770964,42.29470349,79.95270089,92.89760817,97.03853219,97.55069025,68.68074792,0.089010822,0.14863258,0.231672001
2915,2.038782079,37.60027162,77.05885515,93.03520559,97.43154342,98.41585873,70.85136773,0.067672611,0.112509883,0.192653559
2916,2.144423528,38.05341784,81.82746574,95.53668369,97.83416635,96.19438193,47.12899051,0.046944063,0.130432672,0.229233349
2917,2.737987572,36.32515698,78.51545284,95.08949207,99.04737494,97.82180575,62.21217105,0.070720927,0.15530588,0.322511812
2918,2.164230631,36.81258488,79.19591508,95.22018644,99.37310436,95.0560509,56.30734938,0.057450189,0.133187375,0.169068905
2919,2.160919094,37.31733816,79.96022575,94.46170384,98.32863429,87.7092321,48.82055055,0.029263832,0.071586304,0.11949398
2920,2.012525406,36.76731553,78.76914808,92.92555765,98.52086804,97.40737535,69.89969802,0.136564548,0.149845907,0.226185033
2921,2.490345242,39.44454504,83.68610589,95.52700887,98.86424515,96.26904432,67.63006406,0.220698064,0.228060573,0.467611645
2922,2.926646634,40.78285224,81.35877452,96.02794948,98.59776154,94.9694858,47.00701177,0.082304527,0.10131282,0.222527054
2923,2.990343379,43.29515618,79.80220371,92.37972785,97.64940835,95.75722819,60.42351974,0.062185642,0.089399745,0.173934197
2924,1.808690252,41.57311,75.68288095,89.74254233,95.21444743,90.41522865,49.65595341,0.028654169,0.087966221,0.178021643
2925,1.876865926,40.4898144,74.57350175,93.99838753,96.92639583,95.98446157,75.02596953,0.078036885,0.081292921,0.273738759
2926,1.737802803,39.54149162,79.08089223,97.46197259,97.60562177,90.84465893,39.51913089,0.021947874,0.06750593,0.380429813
2927,1.870791205,41.31009507,78.57995163,97.28245095,96.28775257,92.45152355,49.86365997,0.026825179,0.104346138,0.257277854
2928,1.882700742,42.14259846,76.54501478,95.05518054,97.6846512,96.75597299,63.78990509,0.058527663,0.147419253,0.324950465
2929,1.975571569,44.82390222,79.27546359,93.98118785,96.97846352,93.13093184,58.47580506,0.100594422,0.201909627,0.439092623
2930,2.625220749,44.78113566,81.55872077,96.24187046,98.40979965,95.8611063,52.09054709,0.061728395,0.156519207,0.254839201
2931,3.333625074,40.05251245,80.48374093,96.09029831,97.51057286,93.49896122,38.46195464,0.006096632,0.086967098,0.193872885
2932,2.954161734,34.75011317,80.71593658,95.16151572,97.844846,95.50510734,56.66846419,0.065843621,0.151059235,0.191434233
2933,2.975270103,36.85559077,82.45095404,96.2487946,98.09261395,94.15144564,44.65244114,0.026825179,0.126792691,0.228623685
2934,3.252910115,40.1102227,79.37651169,94.5014781,97.30018369,94.99460742,47.05029432,0.025605853,0.110685398,0.226236088
2935,3.577597081,43.81530104,80.29131954,95.27331363,97.57251484,95.23026316,57.01393698,0.039628105,0.068552986,0.193872885
2936,2.875591991,45.09868719,79.29481322,96.36441817,98.8732966,97.16932133,55.39689387,0.035360463,0.100346652,0.284712696
2937,4.149040659,47.36306021,82.6025262,96.87610857,98.95424837,97.49610457,55.66352147,0.143880506,0.212332258,0.386526444
2938,4.158823187,50.28097755,84.48804085,98.48816029,98.73018924,96.15434557,44.01726974,0.10791038,0.205052294,0.322511812
2939,3.038480614,45.71661385,82.99059393,97.3598495,98.10008971,96.3308887,49.99891794,0.051821369,0.114942529,0.174973327
2940,3.363639892,43.63014939,82.10803547,97.96398818,98.92028707,94.94243421,47.99288179,0.039018442,0.118299401,0.15508119
2941,4.1398022,44.23856949,82.78204784,98.23380812,98.54329531,91.13681614,33.87616863,0.028113923,0.134679318,0.167657369
2942,3.117250635,41.51149659,78.85407149,95.73555496,97.11649366,93.4935509,47.64110111,0.049992379,0.145958767,0.310928212
2943,5.518737022,49.87324581,75.5517334,93.27225972,85.92101329,68.42752373,30.3940876,0.01341259,0.106772792,0.0926688
2944,2.005759981,46.35542305,81.39424886,95.14861596,98.23999317,94.44456428,44.06812673,0.120103643,0.093656875,0.327799063
2945,1.508300026,39.55319149,79.94732599,92.91695781,97.68892306,95.01078516,55.26423996,0.103033074,0.075598232,0.299954275
2946,1.456076488,36.84246265,82.13168503,94.49373192,98.36067325,94.93205349,59.42044668,0.239597622,0.076020191,0.247523243
2947,1.365924496,34.71661385,82.7411986,95.51088417,97.84911786,94.58532653,55.34188956,0.206675812,0.13136289,0.501752782
2948,1.582693935,33.8961919,83.56893308,96.34184359,96.89381764,94.3377912,64.73770776,0.213382106,0.254839201,0.456637708
2949,1.225579775,33.24354912,82.7411986,95.41091105,97.6846512,98.10289042,81.19265062,0.10608139,0.145958767,0.393232739
2950,0.870819506,31.00995926,81.02553077,93.71244289,98.5774702,98.21937015,88.79739439,0.094731695,0.099130329,0.34239494
2951,1.069716331,36.02580353,82.21768342,95.21911497,99.04630698,97.85267472,85.52308024,0.16399939,0.153635117,0.388355434
2952,0.989722673,35.74513258,81.55442085,93.25987638,96.8163954,94.69282451,65.87171053,0.066453285,0.094265037,0.22557537
2953,1.595822271,33.46672703,81.67804354,92.94275732,97.15707634,95.21031061,73.96554709,0.085352843,0.110349032,0.195701875
2954,1.591060821,32.61339973,81.29105079,92.33969363,96.64124909,93.92256255,72.70277874,0.138393538,0.064465122,0.183508611
2955,1.668542803,36.00497963,82.48750336,93.04273045,98.08620616,95.92213115,69.11022433,0.062185642,0.096697683,0.335097002
2956,1.633262343,38.83724082,82.11126041,93.0954677,97.74456231,97.54961173,78.95710699,0.178631306,0.209724127,0.422496571
2957,1.921455687,42.83159801,81.75866702,93.71459285,98.29766329,97.70061811,67.13772507,0.046944063,0.121632306,0.173754001
2958,1.53355847,38.59483929,78.08331094,93.5361462,98.17057542,98.35310613,73.06094183,0.023776863,0.11766499,0.083523853
2959,2.595520806,38.91081938,83.04649288,96.12684762,98.16950745,97.62079379,59.74547023,0.112178022,0.108860913,0.142051517
2960,2.630976224,35.87297285,80.17414673,94.92932008,98.87863642,97.41587575,56.1634349,0.093888127,0.141093474,0.257277854
2961,2.72746322,36.2589407,78.11878527,95.30483232,99.64970738,97.34792925,58.37625519,0.057450189,0.10608139,0.275497172
2962,2.544466163,37.22181983,81.00833109,94.81214727,98.58814986,96.04192421,62.92416898,0.051211706,0.076020191,0.185337601
2963,1.668542803,36.96197374,81.21902714,93.73394249,96.90824042,89.82743745,61.87122519,0.080475537,0.099130329,0.266422801
2964,2.390815999,39.91670439,84.03977425,95.10669175,98.94460516,95.45189819,61.9871018,0.289590002,0.193872885,0.456637708
2965,2.302530591,41.41979491,81.92313894,94.52190271,98.583878,93.47066437,48.23623615,0.090839811,0.094873198,0.240207285
2966,1.822044842,43.51788139,77.57269551,91.82149362,97.22542612,94.68183779,56.42204813,0.039018442,0.081694864,0.232925865
2967,1.386741352,41.3567225,75.26363881,91.52700887,95.72920672,94.40580489,63.23231234,0.122542295,0.091832391,0.198140527
2968,1.430249161,40.39293798,74.60682612,94.39075517,96.47144261,96.06665229,66.00480436,0.065843621,0.112509883,0.257277854
2969,1.359589492,41.27298189,77.99731255,97.32975007,97.42193174,94.62575496,49.18412396,0.028654169,0.077427221,0.348727328
2970,1.770380527,40.71751924,78.49287826,98.25423273,97.18484344,95.37100949,55.07379675,0.014022253,0.071154899,0.257887517
2971,2.013069602,41.3915799,78.86159635,95.65305904,97.53193216,96.27480587,65.21031061,0.066453285,0.132579213,0.420667581
2972,1.996988436,41.86917157,79.65923139,94.86267132,97.19597128,96.19672131,60.25796399,0.138393538,0.132296906,0.505990391
2973,2.358238274,43.39657587,78.88202096,95.09271701,97.5799906,94.8921484,46.86093317,0.053783156,0.078452837,0.194482548
2974,2.321535605,42.95246718,80.74496103,96.60091373,98.10008971,95.78839517,45.66958102,0.037189453,0.090230148,0.121932632
2975,3.232974492,35.70665459,78.77774792,94.53802741,97.29484386,94.76056946,58.26790336,0.093888127,0.107036429,0.229843012
2976,2.750854007,39.39022182,84.29669444,97.74670524,99.1039771,96.76876618,48.23515409,0.063404969,0.127105759,0.304831581
2977,3.009614588,40.96128653,79.26578877,95.29803816,97.95805032,96.19027143,48.26220568,0.068282274,0.137174211,0.331448033
2978,4.03623421,43.65278407,79.15399086,94.86052137,97.22435815,95.01725626,47.94732514,0.032312148,0.093656875,0.244474928
2979,2.884376416,42.55862381,78.2241333,94.77452298,97.37280533,96.40962036,55.40228645,0.03657979,0.132906569,0.357872276
2980,3.194304343,43.85740154,80.33646869,96.24294544,97.94385514,96.13459879,45.97255886,0.104252401,0.210423889,0.465782655
2981,3.019517461,49.41500655,86.11878527,98.46244509,98.72057756,96.94025022,52.39460699,0.104252401,0.148391413,0.34324036
2982,2.684092803,46.10185604,83.33028756,97.81994088,98.70776197,95.53023381,46.06020602,0.053650358,0.093278464,0.181069959
2983,2.768620358,43.43277501,82.13168503,97.55549583,96.83668674,88.85569456,40.35267472,0.054260021,0.136836344,0.135620021
2984,3.870687933,43.18017202,80.1547971,94.40042999,94.74561066,84.37122519,33.12629848,0.046449089,0.117375175,0.185337601
2985,3.113411205,39.70953607,76.64391293,94.3735555,94.78192148,87.938956,52.564491,0.064014632,0.113397348,0.222527054
2986,4.949869203,55.95699411,76.54071486,93.96978464,82.12332863,62.56060199,24.13975935,0.01341259,0.133795536,0.114616674
2987,2.26500787,47.16312057,86.65842515,96.6848816,99.38591995,97.43875519,59.78645384,0.257277854,0.139532626,0.416171225
2988,1.508786261,40.58623812,83.28298844,94.45194471,98.75154855,98.02847992,69.88136324,0.359091602,0.160554643,0.327799063
2989,0.947326872,35.19737438,84.21069605,96.19590756,99.46388141,98.02198753,59.91695427,0.101813748,0.112232765,0.243264611
2990,1.294290211,33.8954278,84.66003762,96.41058609,99.20222991,97.76639344,60.25477022,0.24874257,0.158945861,0.389223378
2991,1.643959506,32.73162578,83.33458748,96.96024858,97.73599057,96.56011946,64.99892148,0.202408169,0.191570881,0.538831114
2992,0.995083062,35.03666818,80.47621607,94.9694632,97.35571789,97.00809384,55.79270923,0.084133516,0.114659419,0.436659977
2993,0.705622073,32.80126754,80.53319,94.61159327,98.50591653,98.49593144,86.57571182,0.085564112,0.083112912,0.44407775
2994,1.113963688,35.7691263,83.47325988,96.66474433,99.01747191,99.00017313,89.63504434,0.235939643,0.164203612,0.502949583
2995,0.994595754,35.30921082,82.02096211,94.77017036,95.9791106,90.74956859,65.05176877,0.116445664,0.129826009,0.328407225
2996,1.810738007,33.81213219,80.62241333,93.01189328,96.34755863,92.35305575,66.00409836,0.099375095,0.107036429,0.152040382
2997,1.804014444,32.76550475,79.52055899,90.64073717,96.14891708,93.08236669,68.37467645,0.053040695,0.051566405,0.162379128
2998,1.800603287,34.06337709,80.54178984,92.74188364,97.96552608,97.0210786,75.44638538,0.077427221,0.087966221,0.28877187
2999,1.15043129,38.76541537,81.96506316,93.14366269,96.91631844,96.98104224,72.08584987,0.096936443,0.183664781,0.492002676
3000,1.95069417,42.41828882,82.07686106,95.81699346,98.4514503,98.22584124,65.86820535,0.058527663,0.084326239,0.216505504
3001,1.893191819,39.18107741,82.74979844,96.85738776,98.99611261,98.37041205,58.81686799,0.044505411,0.07176306,0.19096272
3002,3.257286227,40.73110005,81.93281376,96.32915461,98.41193558,98.06202389,54.3413061,0.042676421,0.156519207,0.146566928
3003,2.389271426,35.01558477,76.12147272,92.60473588,98.05630313,97.61513158,67.13869715,0.090230148,0.143779272,0.148391413
3004,2.430205303,34.10638298,76.08384843,94.40386176,99.24708445,97.044884,66.52610009,0.058061362,0.152648543,0.117692737
3005,1.839912089,35.74558624,79.45498522,93.60227151,98.49203298,94.8986195,57.72217429,0.067062948,0.104952802,0.090616068
3006,1.995039204,36.94069715,81.84144047,92.66902389,96.42765603,92.34223511,63.49045955,0.10608139,0.173505788,0.215289181
3007,1.889508028,36.27931191,84.8374093,92.18686382,98.22457945,96.77977839,68.60871441,0.239597622,0.269415557,0.510855683
3008,2.566164252,38.32316935,78.41117979,91.46255223,97.40164039,94.74441655,64.15336497,0.049992379,0.103132811,0.260293134
3009,3.387278336,45.15799004,79.57000806,93.7716263,97.68144731,94.0064491,53.7769629,0.02499619,0.100954814,0.150452571
3010,1.75725219,44.93119058,78.69067455,94.3683703,96.27386902,93.96570319,60.51706531,0.059137327,0.121332719,0.206166758
3011,2.195322817,41.5382526,77.46734749,95.04018001,96.65513264,95.38608033,66.77523727,0.040237769,0.081292921,0.273672687
3012,1.861516795,40.97800063,77.98011287,96.35379835,97.64620445,94.1287223,58.17730802,0.039018442,0.102171137,0.32658274
3013,1.554978557,38.95880489,75.69793066,96.07200257,96.75231748,96.86201524,69.81988783,0.021338211,0.08614623,0.225627927
3014,1.634431238,40.94114984,79.22601451,95.30629245,97.79785553,97.35760042,72.89438323,0.060966316,0.134679318,0.299823633
3015,1.954105327,42.88592123,80.54608976,96.04735883,97.96207007,97.24223469,67.0405522,0.093278464,0.14717509,0.425877842
3016,2.18076261,45.91588743,79.34963719,94.49266045,93.1927891,88.66538262,39.92881795,0.0220022,0.10798612,0.281578787
3017,2.91117836,44.66908103,78.34560602,94.39622844,93.73851937,87.20567867,37.74482312,0.021338211,0.113726206,0.187313751
3018,3.272359502,36.62471707,78.34453104,93.35154827,96.89862873,94.52475762,54.22628326,0.128638927,0.106166129,0.294958341
3019,2.151465092,37.5875962,81.76296694,95.89367337,98.76436413,95.95632791,53.81147541,0.060966316,0.134072654,0.328407225
3020,2.661189324,37.46216741,78.56705187,93.45119469,97.67503951,95.8854616,52.24115617,0.054260021,0.145350605,0.268751972
3021,3.660861024,41.14757809,79.58290782,94.13693346,97.54047589,95.2497403,46.78817947,0.016460905,0.117692737,0.243872773
3022,2.715767827,41.99049344,77.85326525,94.57409193,97.98047759,95.79618248,52.64068799,0.033531474,0.145958767,0.319892964
3023,2.978426872,45.46717972,85.07605482,97.53026894,98.82352941,97.10547957,52.94003451,0.111568358,0.27360528,0.435443654
3024,3.21303887,47.1301441,83.13786617,97.33863044,98.10542954,95.32223857,45.76682485,0.0347508,0.190492368,0.251778872
3025,2.228947073,47.18560435,81.65224402,95.39697846,96.69464736,88.84814495,45.71289905,0.050602042,0.206774919,0.128930244
3026,3.153232002,44.58442734,82.42837947,97.76384871,97.70280661,83.00402528,34.23380812,0.047553727,0.204445631,0.150452571
3027,3.496435342,43.49841557,83.51948401,97.83992285,98.24533299,85.54903913,32.61108714,0.031169784,0.161372516,0.248738065
3028,2.799097505,40.79459728,79.04111798,93.54012643,87.3275236,63.9045187,26.18097498,0.021338211,0.229885057,0.21893815
3029,5.485699838,52.42598461,77.48347218,93.56016917,86.09509163,69.49525453,33.10396894,0.014022253,0.108592783,0.136228182
3030,2.036350906,45.87159272,84.96855684,95.70545552,98.75048058,97.86833449,66.3315876,0.440176802,0.183664781,0.257860488
3031,0.977604844,40.61480779,82.54770223,93.3598495,98.1588278,97.4744633,70.30492555,0.236549307,0.13107758,0.256668191
3032,1.478153475,35.96331933,78.48642838,93.41262188,98.05523517,99.07483553,85.81739093,0.319463496,0.11129356,0.254229538
3033,1.402787097,33.83023897,83.21096479,96.07524859,98.74941262,99.16954271,78.68852459,0.325560128,0.225627927,0.481024234
3034,1.354091871,33.23551553,83.35608707,97.19645257,97.95028394,97.9754588,78.21805748,0.342021033,0.240207285,0.701722298
3035,1.609436843,33.9576275,79.75275464,93.99086267,96.60173438,96.53523199,62.26952043,0.109739369,0.102779298,0.357872276
3036,0.905369004,32.2116818,78.25745767,92.01504972,97.19338716,97.85102147,87.53354398,0.193741596,0.126497598,0.222587119
3037,1.738341516,34.07372273,80.46546627,94.64909461,98.22290572,97.79908241,89.34318378,0.208504801,0.162170401,0.317024844
3038,1.67021618,35.17970078,79.1625907,92.5761892,96.05066427,92.18615186,63.03886773,0.043895748,0.167852582,0.242645938
3039,2.357895554,35.64665492,78.21123354,91.85487772,95.55512837,90.52761427,49.47844529,0.017070569,0.079256211,0.208504801
3040,2.595034571,35.35664272,77.70384305,89.81564096,96.83241488,91.74060769,60.90287396,0.02499619,0.078452837,0.199969517
3041,2.027112447,34.97854271,79.00134372,90.79387261,96.5547439,95.21836046,68.33908542,0.039018442,0.128322082,0.30651341
3042,1.834403928,38.9765643,80.59016393,92.56509161,96.15343405,96.55795533,70.65335007,0.107300716,0.149367474,0.384697455
3043,2.348999815,42.23697881,80.08922333,94.54340231,98.59989748,97.57981018,69.81799688,0.086572169,0.117983336,0.229843012
3044,2.447219224,40.07182545,82.97661919,96.39021768,98.81242257,97.56211046,53.6498009,0.040847432,0.084133516,0.116445664
3045,2.783384114,42.17418801,82.71217415,96.58586402,97.96552608,97.92351974,56.68679896,0.080475537,0.105820106,0.135345222
3046,2.264881213,37.50478947,79.11314163,95.14431604,99.09116152,98.12478359,68.33015928,0.089620485,0.098522167,0.221917391
3047,2.687905398,37.40073181,82.80892233,97.31704704,99.79388269,97.82829813,67.60625866,0.100843418,0.109739369,0.189138235
3048,1.434629044,34.54533135,77.59419511,92.62993819,98.07659447,96.13459879,62.97177978,0.053040695,0.066289607,0.180460296
3049,2.338788887,34.35605547,80.57726418,91.78285407,97.53300013,96.06886253,62.98317515,0.095107453,0.112509883,0.238987959
3050,2.670826137,35.17369111,84.53963988,91.18194034,97.6834887,96.24523892,62.7326437,0.165218717,0.182289285,0.31824417
3051,2.528906653,39.09376535,80.21929589,92.72883633,97.70173865,95.72368421,55.9188885,0.058527663,0.102779298,0.275567749
3052,2.762299307,47.10755748,79.75167966,94.71123969,98.27630399,96.705116,62.67313019,0.054869684,0.105471727,0.166636259
