FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19
1166,0.442473573,30.87455391,77.76619188,98.38323031,99.75223205,99.94265062,97.19370147,5.073616827,0.176975005,0.38618257,-0.007380779,0.054414336,0.184305787,0.322738081,0.292267859,0.298827678,0.237797588,0.037374139,-0.021101115,-0.048186436
1167,0.586718906,33.18877897,84.87610857,99.19054018,99.67213465,99.97511253,98.30349439,2.905044963,0.20262564,0.376451986,-0.00672899,0.057208624,0.20234713,0.334101379,0.292294055,0.302921891,0.233949155,0.028379166,-0.021599773,-0.046490613
1168,0.648119722,35.63129602,91.39263639,99.7387799,99.87825195,99.96104571,98.50577802,1.586953208,0.142565944,0.287558543,-0.005400183,0.063817918,0.229182363,0.33173719,0.289422303,0.285937548,0.222382978,0.016297525,-0.023677286,-0.053204164
1169,0.399198685,30.26717334,85.71674281,99.21354334,99.36140576,99.73056614,96.19391717,0.980948026,0.141093474,0.283403272,-0.007095109,0.056936778,0.201256633,0.312610894,0.270935982,0.268910497,0.194604442,0.006786202,-0.025445592,-0.052323807
1170,0.396181454,34.21014591,86.48965332,99.45498522,99.94019394,99.94176014,99.797239,2.223441549,0.322745031,0.681140911,-0.008802575,0.065806501,0.207000643,0.314072043,0.263528705,0.26997453,0.195459008,0.013567269,-0.024607202,-0.054964628
1171,0.55309465,32.00027104,79.9731255,98.90352056,99.93378615,99.96537396,99.09081104,3.203170248,0.260293134,0.588092197,-0.003111753,0.060713246,0.185397342,0.292892635,0.256804109,0.270343125,0.187492654,0.020947708,-0.020869959,-0.050408844
1172,0.438583696,30.87907124,84.57403924,99.11744155,99.65184331,99.91559903,98.38538027,2.205151654,0.15530588,0.360031624,-0.005101755,0.058894623,0.195403382,0.273915887,0.241745234,0.269995183,0.17946507,0.01839876,-0.021856133,-0.045919694
1173,0.597926992,32.57738651,86.17145929,98.99596883,99.57388184,99.86474204,98.0672994,1.564395671,0.144385935,0.279146141,-0.006581179,0.059569411,0.201934889,0.271011889,0.24177143,0.264390528,0.167951435,0.01591094,-0.0196588,-0.04057689
1174,0.548708877,31.48574784,85.25235152,98.84603022,99.72126105,99.9642919,99.30112166,3.392005867,0.254211519,0.298478488,-0.006026344,0.0577337,0.197111741,0.272275597,0.24937728,0.257336527,0.173212752,0.026018264,-0.015174828,-0.042955726
1175,0.48672093,33.47111171,85.50712174,99.82477829,99.82912555,99.94930975,99.20836928,2.589849108,0.276638598,0.274889011,-0.006886196,0.060064033,0.197468489,0.270207137,0.251438349,0.247019783,0.183373794,0.030191015,-0.018390641,-0.044795364
1176,0.378151056,32.05628586,85.95861328,98.74764848,98.68747063,99.15274411,95.46466004,0.783417162,0.138925963,0.129538405,-0.006150099,0.056950461,0.189215273,0.235299587,0.225150675,0.217482597,0.156393632,0.013939239,-0.022689033,-0.048106201
1177,0.78381033,34.49112346,82.88094598,99.60225746,99.46319511,99.87448061,98.26251079,0.521262003,0.13926899,0.186705589,-0.001882456,0.059688196,0.173821181,0.236147285,0.229985192,0.220161393,0.156571358,0.010380829,-0.026949346,-0.051174849
1178,0.757276728,31.79304096,78.51007794,98.71539909,99.35281302,99.72623788,97.2497843,0.442005792,0.263898663,0.414158,-0.005236091,0.054468241,0.165147051,0.230796471,0.220765516,0.213044211,0.153415546,0.002518109,-0.028777983,-0.057613414
1179,0.737297097,34.67452681,84.28056974,98.62959391,99.20756974,99.2544581,89.03796376,0.199969517,0.232925865,0.466524303,-0.005037001,0.060747158,0.180091187,0.228950456,0.210360736,0.200224668,0.131367236,-0.012382519,-0.035072163,-0.059835546
1180,0.568894594,37.88001988,85.92636388,98.22198334,99.24922039,98.56557377,70.95834453,0.103642737,0.146812589,0.310770541,-0.00437289,0.065901183,0.183525965,0.243116736,0.201439247,0.192086637,0.117291972,-0.009302477,-0.031634502,-0.056439906
1181,1.017011924,36.56141302,84.2827197,98.34883096,99.8184459,99.24363747,77.38891286,0.105471727,0.123152709,0.294958341,-0.005052176,0.065420099,0.180083826,0.245677948,0.199061647,0.191330224,0.129205897,-0.007502238,-0.030133139,-0.056042086
1182,0.513135389,36.04067778,82.34883096,98.30153185,99.87825195,99.62019564,79.38632442,0.211553117,0.150215897,0.343611263,-0.004662246,0.066615276,0.17745918,0.23915033,0.195822105,0.197980821,0.136361152,-0.003261994,-0.029003127,-0.050610572
1183,0.690453268,33.7665447,82.74442354,97.6371943,99.81417404,99.35076177,69.31298533,0.04816339,0.141959281,0.198260658,-0.006012861,0.059410281,0.181475252,0.241501987,0.193692178,0.194715023,0.124163903,-0.013926552,-0.033640098,-0.059696212
1184,1.013600768,33.70736776,84.1225477,98.47208829,99.92097057,99.34318733,75.0346681,0.066453285,0.115266083,0.206774919,-0.006587063,0.058139089,0.185853049,0.248338178,0.200174287,0.198847249,0.131311223,-0.010789501,-0.033032421,-0.057123236
1185,1.102778143,33.8934815,85.83391561,98.93791991,99.87356691,99.60526316,85.73015531,0.077427221,0.119199659,0.214758912,-0.006557478,0.057346873,0.188262895,0.263100773,0.205267638,0.212075546,0.147885084,-0.011051826,-0.03598528,-0.063325681
1186,1.507813792,31.81062112,84.97500672,98.68959957,99.79495066,99.81713123,87.15487489,0.114289207,0.213545585,0.523018914,-0.008679179,0.053842463,0.187791929,0.259463817,0.203232959,0.22363545,0.16569072,-0.009638551,-0.036045946,-0.057158936
1187,1.889293355,33.2059448,86.15318463,98.13813491,99.7137853,99.47952735,72.14085418,0.121322969,0.181840297,0.448215046,-0.005443553,0.056667715,0.187892988,0.246956244,0.202896953,0.213847324,0.136158481,-0.010339545,-0.035858907,-0.059089977
1188,1.74169268,33.9603379,84.19779629,98.44127923,99.73087274,99.50441482,75.99032518,0.035970127,0.109199447,0.226236088,-0.008262207,0.057447243,0.175608233,0.24460727,0.202639267,0.208027735,0.142267928,-0.015882565,-0.042029057,-0.062734485
1189,1.877597961,36.19912364,82.51437786,97.86349512,99.73941646,98.9384955,67.92277826,0.0231672,0.111626101,0.315027671,-0.003119257,0.06375055,0.17005831,0.239322945,0.199760184,0.192869276,0.125984222,-0.016996924,-0.03616181,-0.051085655
1190,0.868870274,38.73494981,81.3490997,96.64176297,99.60698877,98.34232097,68.41781708,0.053040695,0.209207566,0.35793152,-0.008251573,0.068568431,0.168516204,0.236588538,0.205053136,0.189374074,0.127072483,-0.011298988,-0.030880926,-0.046619888
1191,2.356293336,40.05059403,82.34883096,98.02311207,99.33252168,96.45515928,61.30823986,0.035970127,0.191705695,0.206774919,-0.001827384,0.075978339,0.170955271,0.251465768,0.218526185,0.181414336,0.102627575,-0.011065403,-0.040105317,-0.049670421
1192,2.877554103,43.60527623,83.89787691,98.68314969,99.6027169,95.81457756,59.77425423,0.012802926,0.170893389,0.179407651,-0.000748405,0.090643741,0.174028724,0.255242914,0.226786271,0.178317726,0.097741701,-0.018251132,-0.047854815,-0.056865893
1193,1.634431238,39.41591001,84.01504972,97.48132223,99.53391193,97.44308345,76.61561691,0.024386526,0.172899124,0.188530074,-0.003469255,0.079336204,0.175652713,0.24560836,0.228610635,0.194176584,0.126988292,-0.012630697,-0.051065937,-0.056907248
1194,2.508484795,41.81192836,84.85568396,98.06493089,99.45854159,99.21117555,76.26617774,0.071940253,0.351864884,0.363072432,-0.004825204,0.084375747,0.177860722,0.248741716,0.228854731,0.2095709,0.133586198,-0.014270658,-0.044197131,-0.0525419
1195,0.831834861,41.83764738,84.91803279,97.86401505,99.19902602,99.59232097,79.69909405,0.213382106,0.296782826,0.39408867,-0.0061614,0.085467011,0.177863911,0.250571489,0.227633014,0.217874005,0.144199416,-0.006495048,-0.041237339,-0.048643794
1196,1.209265688,41.96819804,86.14458479,99.04864284,99.77038746,99.79873615,87.57538296,0.11766499,0.144992599,0.20262564,-0.003177652,0.085282929,0.177157283,0.253987104,0.227817774,0.232630715,0.159081534,-0.009851455,-0.044786882,-0.048155643
1197,1.432198393,37.82897412,84.0053749,97.88981457,99.14242385,99.35184384,80.17687662,0.072118323,0.127399355,0.227452411,-0.007628963,0.072262935,0.17267479,0.244029343,0.224952877,0.226639941,0.151109055,-0.014517994,-0.039873675,-0.045011606
1198,1.204625528,36.38867477,77.75866702,96.67293738,98.20581828,98.50134176,67.42881795,0.084133516,0.184272943,0.237791157,-0.007971082,0.06800773,0.16080758,0.223149419,0.211065829,0.211496815,0.131115422,-0.012841536,-0.031884991,-0.036565389
1199,0.782351625,34.44369156,77.91346412,96.29486767,98.57640224,99.23748921,83.10396894,0.087181832,0.230532165,0.19886882,-0.009606668,0.063640468,0.16531159,0.222341716,0.21629855,0.223524183,0.166242778,-0.008318047,-0.029433463,-0.041317996
1200,0.13565948,23.48076053,68.42784198,94.21230852,98.76756803,99.6212777,94.53774238,0.9864229,0.149607736,0.40199477,-0.011700493,0.042989906,0.16226168,0.272989988,0.308918238,0.307245553,0.228567511,0.011310655,-0.035354685,-0.059931941
1201,0.155737546,23.71616116,74.93791991,98.87067395,98.64475202,99.83877251,98.82010354,1.633663366,0.064014632,0.240207285,-0.008696611,0.042138416,0.178666815,0.331989884,0.314188659,0.318977922,0.277656615,0.026961949,-0.03373621,-0.059581902
1202,0.544096625,26.96481005,72.2827197,97.16635313,91.99026016,94.98705781,86.82587431,3.051582936,0.117375175,0.178021643,-0.003296962,0.051630747,0.172776341,0.312685341,0.272295415,0.294552237,0.212553784,0.02460544,-0.024940973,-0.051209662
1203,0.490985659,25.66908103,70.43697931,94.21553346,96.12862574,97.43875519,95.47372749,4.626573768,0.149977138,0.310928212,-0.007902374,0.044541955,0.169509202,0.30389297,0.283885062,0.293846667,0.232378855,0.041523479,-0.019161459,-0.04699358
1204,0.594178798,31.50067904,82.10803547,99.32921258,99.90067923,99.98376904,98.45373096,4.616183841,0.13136289,0.385916781,-0.007140388,0.053334203,0.201636821,0.347095668,0.295447469,0.301789314,0.231785357,0.041714769,-0.021376116,-0.050390121
1205,0.78283786,32.35943866,85.16635313,99.6001075,99.96902901,99.97078428,98.44370147,1.673389561,0.07966916,0.175758682,-0.003605759,0.057186797,0.211192325,0.325098753,0.282875031,0.280894876,0.217611492,0.022171969,-0.023327697,-0.057027232
1206,0.507966388,29.3418259,83.83875302,99.3892639,99.4053359,99.79548996,97.88997576,0.774966386,0.117055327,0.311537875,-0.002850164,0.052395664,0.199543491,0.329166949,0.274896681,0.273189873,0.203929469,0.013344903,-0.023401469,-0.051589087
1207,0.379749297,33.8673608,84.26981994,98.78204784,99.83766927,99.95470233,99.45896814,2.414130302,0.302864441,0.736473099,-0.00848558,0.064279504,0.19949913,0.310928226,0.260339707,0.271015465,0.189898863,0.01857271,-0.024071604,-0.051197968
1208,0.521243594,29.29923042,80.90513303,99.21096479,99.73194071,99.9372403,98.84110976,3.557022369,0.22557537,0.547477519,-0.004472779,0.055381,0.186806142,0.296259731,0.261994511,0.282161206,0.191160232,0.026100006,-0.023653606,-0.055652156
1209,0.622950183,30.02625622,79.7495297,98.96156947,99.71164937,99.96104571,97.86993097,3.23371226,0.121024144,0.221307727,-0.004470459,0.056460876,0.189008608,0.285044581,0.252369493,0.283875734,0.184820622,0.027058071,-0.024515722,-0.053230543
1210,0.758526125,31.31996205,83.47003494,99.28836334,99.69135802,99.93291205,98.4970135,1.882410463,0.12345679,0.259716507,-0.005397536,0.056896035,0.202618808,0.281067729,0.23955293,0.266482025,0.175413743,0.018246336,-0.021519976,-0.045635547
1211,0.895158075,32.07243096,85.49959688,99.17711347,99.67854244,99.9761946,99.34751558,1.572762474,0.244474928,0.232317704,-0.003123281,0.056720853,0.195732176,0.275097936,0.242111847,0.252641201,0.169862717,0.019216852,-0.01521235,-0.039293356
1212,0.56861185,33.15753735,87.46036012,99.86025262,99.94339784,99.97627265,99.30098684,1.84023958,0.219546312,0.282274044,-0.003937274,0.057868332,0.20442006,0.270493031,0.251423925,0.245938882,0.177072749,0.023647999,-0.017375462,-0.042112999
1213,0.461922961,31.70212766,85.44692287,98.58102661,98.75261652,99.2815097,95.95340811,0.462657377,0.088791583,0.135954885,-0.005335521,0.054061733,0.187599614,0.235142857,0.223576352,0.221581519,0.151234359,0.010939852,-0.025141623,-0.046774283
1214,0.614217237,32.10683567,82.26390755,99.08304219,99.35819136,99.84093663,98.6939491,0.421097665,0.125590611,0.30848956,-0.002878376,0.052582905,0.170950517,0.229140103,0.225469932,0.219659865,0.162573725,0.008346001,-0.028369071,-0.042228576
1215,0.652040727,33.58585174,83.51410911,99.35393711,99.69242599,99.77817694,97.15958276,0.513384672,0.312595025,0.490778845,-0.00480118,0.055161402,0.171184584,0.232704371,0.221081004,0.211310387,0.156713083,0.002553777,-0.030279938,-0.050868072
1216,1.141679066,33.26799457,81.53507122,98.24065145,99.34320133,99.6807912,94.17525104,0.303141425,0.267642128,0.443957915,-0.00236241,0.055615831,0.171578094,0.231419742,0.214611992,0.20550558,0.149309888,-0.005781335,-0.033822026,-0.056515574
1217,0.628286984,35.75464011,83.99785004,97.6479441,99.14455978,98.91285591,79.11130285,0.128346168,0.13926899,0.173754001,-0.004048502,0.062929086,0.177512601,0.251701504,0.197088763,0.195253178,0.127244055,-0.008760037,-0.034890413,-0.054801248
1218,0.827085217,35.98958805,84.43644182,98.10588551,99.62941604,98.96879328,83.45091759,0.062339567,0.142309797,0.261545496,-0.005639508,0.063659787,0.183083713,0.250896633,0.196603104,0.200415149,0.140588045,-0.010828722,-0.034189697,-0.056408137
1219,0.499849267,34.14690337,83.14324106,98.66595001,99.94660173,99.779259,89.73662569,0.176017602,0.180460296,0.323121475,-0.005612119,0.060156215,0.184211493,0.256920487,0.2053826,0.21885334,0.163591444,-0.005016019,-0.030849049,-0.054693371
1220,1.098895767,35.62788592,85.03843053,98.76377318,99.94339784,99.38105956,74.84526489,0.108177484,0.144134282,0.14266118,-0.006096779,0.06270878,0.18688111,0.255735219,0.206231534,0.204388097,0.132924199,-0.012514609,-0.029973986,-0.065481409
1221,1.090624423,35.18017202,83.90432679,98.03492982,99.80029049,99.35076177,83.06406385,0.064784256,0.091832391,0.153635117,-0.006318411,0.060129926,0.185024783,0.260553658,0.206417754,0.212093636,0.151530549,-0.007732833,-0.031487461,-0.05454012
1222,1.574427945,33.31281123,86.65735017,98.87557108,99.91749705,99.88136324,91.88452216,0.083730595,0.099984758,0.287660403,-0.003303446,0.052592415,0.190826595,0.267795235,0.207628265,0.221370831,0.160397857,-0.009242759,-0.033303615,-0.049796484
1223,2.008577694,31.84894069,83.0077936,97.03305563,99.61232859,99.84093663,91.39326524,0.223017351,0.189138235,0.46090535,-0.003997314,0.053661369,0.181841999,0.252728403,0.206295788,0.231185347,0.166068986,-0.004334264,-0.037552882,-0.056694109
